"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A Learning Approach for Suture Thread Detection With Feature Enhancement and Segmentation for 3-D Shape Reconstruction","B. Lu; X. B. Yu; J. W. Lai; K. C. Huang; K. C. C. Chan; H. K. Chu","Department of Mechanical Engineering, The Hong Kong Polytechnic University, Hong Kong. He is now with the T-stone Robotics Institute, The Chinese University of Hong Kong, Hong Kong.; Department of Computing, The Hong Kong Polytechnic University, Hong Kong.; Department of Mechanical Engineering, The Hong Kong Polytechnic University, Hong Kong.; Department of Mechanical Engineering, The Hong Kong Polytechnic University, Hong Kong.; Department of Computing, The Hong Kong Polytechnic University, Hong Kong.; Department of Mechanical Engineering, The Hong Kong Polytechnic University, Hong Kong (e-mail: henry.chu@polyu.edu.hk).","IEEE Transactions on Automation Science and Engineering","","2019","PP","99","1","13","A vision-based system presents one of the most reliable methods for achieving an automated robot-assisted manipulation associated with surgical knot tying. However, some challenges in suture thread detection and automated suture thread grasping significantly hinder the realization of a fully automated surgical knot tying. In this article, we propose a novel algorithm that can be used for computing the 3-D coordinates of a suture thread in knot tying. After proper training with our data set, we built a deep-learning model for accurately locating the suture's tip. By applying a Hessian-based filter with multiscale parameters, the environmental noises can be eliminated while preserving the suture thread information. A multistencils fast marching method was then employed to segment the suture thread, and a precise stereomatching algorithm was implemented to compute the 3-D coordinates of this thread. Experiments associated with the precision of the deep-learning model, the robustness of the 2-D segmentation approach, and the overall accuracy of 3-D coordinate computation of the suture thread were conducted in various scenarios, and the results quantitatively validate the feasibility and reliability of the entire scheme for automated 3-D shape reconstruction.","","","10.1109/TASE.2019.2950005","Research Grant Council of the Hong Kong Special Administrative Region China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8913674","3-D coordinates computation;stereovision;surgical robot;suture thread detection.","Instruction sets;Yarn;Feature extraction;Computational modeling;Image segmentation;Robot kinematics","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Accelerating Minibatch Stochastic Gradient Descent Using Typicality Sampling","X. Peng; L. Li; F. Wang","Department of Automation, Tsinghua University, Beijing 100084, China.; Tsinghua National Laboratory for Information Science and Technology, Department of Automation, Tsinghua University, Beijing 100084, China (e-mail: li-li@tsinghua.edu.cn).; State Key Laboratory of Management and Control for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing 100080, China.","IEEE Transactions on Neural Networks and Learning Systems","","2019","PP","99","1","11","Machine learning, especially deep neural networks, has developed rapidly in fields, including computer vision, speech recognition, and reinforcement learning. Although minibatch stochastic gradient descent (SGD) is one of the most popular stochastic optimization methods for training deep networks, it shows a slow convergence rate due to the large noise in the gradient approximation. In this article, we attempt to remedy this problem by building a more efficient batch selection method based on typicality sampling, which reduces the error of gradient estimation in conventional minibatch SGD. We analyze the convergence rate of the resulting typical batch SGD algorithm and compare the convergence properties between the minibatch SGD and the algorithm. Experimental results demonstrate that our batch selection scheme works well and more complex minibatch SGD variants can benefit from the proposed batch selection strategy.","","","10.1109/TNNLS.2019.2957003","National Key Research and Development Program of China; National Natural Science Foundation of China; Beijing Municipal Science and Technology Commission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8945166","Batch selection;machine learning;minibatch stochastic gradient descent (SGD);speed of convergence.","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Automatic Assessment of Depression from Speech via a Hierarchical Attention Transfer Network and Attention Autoencoders","Z. Zhao; Z. Bao; Z. Zhang; J. Deng; N. Cummins; H. Wang; J. Tao; B. Schuller","College of Computer and Information Engineering, Tianjin Normal University, 12523 Tianjin China (e-mail: ztianjin@126.com); College of Computer and Information Engineering, Tianjin Normal University, 12523 Tianjin China (e-mail: 1942952862@qq.com); Department of Computing, Imperial College London, London United Kingdom of Great Britain and Northern Ireland SW7 2AZ (e-mail: zixing.zhang@tum.de); Agile Robots AG, Gilching, Germany, Gilching, Bayern Germany (e-mail: jun.deng@tum.de); ZD.B Chair of Embedded Intelligence for Health Care and Wellbeing, University of Augsburg, Germany, Augsburg Germany (e-mail: nicholas.cummins@ieee.org); International Research Centre for Affective Intelligence, Tianjin Normal University, 12523 Tianjin China (e-mail: Haishuai_Wang@hms.harvard.edu); Chinese Academy of Sciences, National Laboratory of Pattern Recognition, Chinese Academy of Sciences, Beijing, Beijing China 100190 (e-mail: jhtao@nlpr.ia.ac.cn); International Research Centre for Affective Intelligence, Tianjin Normal University, 12523 Tianjin China (e-mail: schuller@ieee.org)","IEEE Journal of Selected Topics in Signal Processing","","2019","PP","99","1","1","Early interventions in mental health conditions such as Major Depressive Disorder (MDD) are critical to improved health outcomes, as they can help reduce the burden of the disease. As the efficient diagnosis of depression severity is therefore highly desirable, the use of behavioural cues such as speech characteristics in diagnosis is attracting increasing interest in the field of quantitative mental health research. However, despite the widespread use of machine learning methods in the depression analysis community, the lack of adequate labelled data has become a bottleneck preventing the broader application of techniques such as deep learning. Accordingly, we herein describe a deep learning approach that combines unsupervised learning, knowledge transfer and hierarchical attention for the task of speech-based depression severity measurement. Our novel approach, a Hierarchical Attention Transfer Network (HATN), uses hierarchical attention autoencoders to learn attention from a source task, followed by speech recognition, and then transfers this knowledge into a depression analysis system. Experiments based on the depression sub-challenge dataset of the Audio/Visual Emotion Challenge (AVEC) 2017 demonstrate the effectiveness of our proposed model. On the test set, our technique outperformed other speech-based systems presented in the literature, achieving a Root Mean Square Error (RMSE) of 5.51 and a Mean Absolute Error (MAE) of 4.20 on a Patient Health Questionnaire (PHQ)-8 scale [0, 24]. To the best of our knowledge, these scores represent the best-known speech results on the AVEC 2017 depression corpus to date.","","","10.1109/JSTSP.2019.2955012","National Science Fund for Distinguished Young Scholars; Key Program of the National Natural Science Foundation of China; National Natural Science Foundation of China; Open Projects Program of the National Laboratory of Pattern Recognition; Key Program of the Natural Science Foundation of Tianjin; European Unions Horizon 2020 research and innovation programme; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8910358","depression;attention transfer;hierarchical attention;monotonic attention","Task analysis;Deep learning;Speech recognition;Training;Feature extraction","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Convolutional Neural Network Based Bi-prediction Utilizing Spatial and Temporal Information in Video Coding","J. Mao; L. Yu","Institute of Information and Communication Engineering, Zhejiang University, Hangzhou 310027, China.; Institute of Information and Communication Engineering, Zhejiang University, Hangzhou 310027, China.","IEEE Transactions on Circuits and Systems for Video Technology","","2019","PP","99","1","1","With the growing popularity of high-resolution videos, the demand for higher coding efficiency is increasing to cope with multimedia transmission challenges on the communication network. Since conventional linearly weighted bi-prediction does not handle inhomogeneous motion activities inside one block well, in recent works, Convolutional Neural Network (CNN) is explored to tackle inhomogeneous motion by utilizing patch-level information to predict each individual pixel. However, as only two reference blocks are used as input information, those works ignore the variation of pixel values between reference blocks and current block, and ignore the differences between extrapolation and interpolation. This work utilizes both spatial neighboring pixels and temporal display orders as extra inputs for CNN models to further improve the prediction accuracy of a bi-predictor. The extra input information has the following advantages. First, variations among spatial neighboring pixels of both reference blocks and the current block reflect variations between current block and reference blocks. Together with temporal distance, spatial neighboring pixels are able to address extrapolation and interpolation uniformly. Second, spatial neighboring pixels of the current block have a high correlation with current predicted signals, which helps to reduce prediction residuals around the block boundary and alleviate block artifacts. Last, temporal distances help to improve the accuracy of prediction signals based on its ability of reflecting the correlation of video frames. Experimental results show that our proposed network achieves 2.92% and 5.09% bit-rate savings on average compared with HEVC, under Low-Delay B (LDB) and Random-Access (RA) configurations, respectively. As temporal information is used in our network, the LDB and RA configurations share the same networks in this work.","","","10.1109/TCSVT.2019.2954853","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8908826","bi-prediction;temporal distance;spatial information;convolutional neural network;High Efficiency Video Coding","Video coding;Interpolation;Extrapolation;Deep learning;Correlation;Convolutional neural nets;Complexity theory","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Multi-View Saliency Guided Deep Neural Network for 3D Object Retrieval and Classification","H. Zhou; A. Liu; W. Nie; J. Nie","Electrical and Information Engineering, Tianjin University, Tianjin China (e-mail: zhy_std@163.com); Electronic Information Engineering, Tianjin University, 12605 Tianjin China 300072 (e-mail: anan0422@gmail.com); Tianjin University, School of Electronic Information Engineering, Tianjin China 300072 (e-mail: weizhinie@tju.edu.cn); Ocean University of China, Ocean University of China, QIngdao China (e-mail: niejie@ouc.edu.cn)","IEEE Transactions on Multimedia","","2019","PP","99","1","1","In this paper, we propose the multi-view saliency guided deep neural network (MVSG-DNN) for 3D object retrieval and classification. This method mainly consists of three key modules. First, the module of model projection rendering is employed to capture the multiple views of one 3D object. Second, the module of visual context learning applies the basic Convolutional Neural Networks for visual feature extraction of individual views and then employs the saliency LSTM to adaptively select the representative views based on multi-view context. Finally, with these information, the module of multi-view representation learning can generate the compile 3D object descriptors with the designed classification LSTM for 3D object retrieval and classification. The proposed MVSG-DNN has two main contributions: 1) It can jointly realize the selection of representative views and the similarity measure by fully exploiting multi-view context; 2) It can discover the discriminative structure of multi-view sequence without constraints of specific camera settings. Consequently, it can support flexible 3D object retrieval and classification for real applications by avoiding the required camera settings. Extensive comparison experiments on ModelNet10, ModelNet40, and ShapeNetCore55 demonstrate the superiority of MVSG-DNN against the state-of-art methods.","","","10.1109/TMM.2019.2943740","Elite Scholar Program of Tianjin University; Open Project Program of the State Key Lab of CAD and CG Zhejiang University; 2018 Tianjin New Generation Artificial Intelligence Major Program; 2019 Tianjin New Generation Artificial Intelligence Major Program; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8851292","3D Object Retrieval;3D Object Classification;Multi-View Learning;Saliency Analysis","Three-dimensional displays;Solid modeling;Visualization;Cameras;Feature extraction;Computational modeling;Shape","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Light Field Super-Resolution using a Low-Rank Prior and Deep Convolutional Neural Networks","R. Farrugia; C. Guillemot","Communications and Computer Engineering, University of Malta, Msida, NA Malta MSD2080 (e-mail: reuben.farrugia@um.edu.mt); TEMICS, INRIA, Rennes, Brittany France (e-mail: Christine.Guillemot@inria.fr)","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2019","PP","99","1","1","Light field imaging has recently known a regain of interest due to the availability of practical light field capturing systems that offer a wide range of applications in the field of computer vision. However, capturing high-resolution light fields remains technologically challenging since the increase in angular resolution is often accompanied by a significant reduction in spatial resolution. This paper describes a learning-based spatial light field super-resolution method that allows the restoration of the entire light field with consistency across all angular views. The algorithm first uses optical flow to align the light field and then reduces its angular dimension using low-rank approximation. We then consider the linearly independent columns of the resulting low-rank model as an embedding, which is restored using a deep convolutional neural network (DCNN). The super-resolved embedding is then used to reconstruct the remaining views. The original disparities are restored using inverse warping where missing pixels are approximated using a novel light field inpainting algorithm. Experimental results show that the proposed method outperforms existing light field super-resolution algorithms,achieving PSNR gains of 0.23 dB over the second best performing method. The performance is shown to be further improved using iterative back-projection as a post-processing step.","","","10.1109/TPAMI.2019.2893666","EU H2020 ERC; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8620368","Deep Convolutional Neural Networks;Light Field;Low-Rank Matrix Approximation;Super-Resolution","Spatial resolution;Cameras;Image restoration;Matrix decomposition;Sparse matrices;Light fields","","","","","","","","","","IEEE","IEEE Early Access Articles"
"On the Robustness of Semantic Segmentation Models to Adversarial Attacks","A. Arnab; O. Miksik; P. H. S. Torr","Information Engineering, University of Oxford, Oxford, Oxfordshire United Kingdom of Great Britain and Northern Ireland (e-mail: aarnab@robots.ox.ac.uk); Information Engineering, University of Oxford, Oxford, Oxfordshire United Kingdom of Great Britain and Northern Ireland (e-mail: omiksik@robots.ox.ac.uk); Information Engineering, University of Oxford, Oxford, Oxfordshire United Kingdom of Great Britain and Northern Ireland (e-mail: philip.torr@eng.ox.ac.uk)","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2019","PP","99","1","1","Deep Neural Networks (DNNs) have demonstrated exceptional performance on most recognition tasks such as image classification and segmentation. However, they have also been shown to be vulnerable to adversarial examples. This phenomenon has recently attracted a lot of attention but it has not been extensively studied on multiple, large-scale datasets and structured prediction tasks such as semantic segmentation which often require more specialised networks with additional components such as CRFs, dilated convolutions, skip-connections and multiscale processing. In this paper, we present what to our knowledge is the first rigorous evaluation of adversarial attacks on modern semantic segmentation models, using two large-scale datasets. We analyse the effect of different network architectures, model capacity and multiscale processing, and show that many observations made on the task of classification do not always transfer to this more complex task. Furthermore, we show how mean-field inference in deep structured models, multiscale processing (and more generally, input transformations) naturally implement recently proposed adversarial defenses. Our observations will aid future efforts in understanding and defending against adversarial examples. Moreover, in the shorter term, we show how to effectively benchmark robustness and show which segmentation models should currently be preferred in safety-critical applications due to their inherent robustness.","","","10.1109/TPAMI.2019.2919707","H2020 European Research Council; Engineering and Physical Sciences Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8725541","adversarial attacks;semantic segmentation;deep learning;convolutional neural networks;machine learning security","Robustness;Semantics;Image segmentation;Perturbation methods;Task analysis;Neural networks;Standards","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Attentive Deep Stitching and Quality Assessment for 360° Omnidirectional Images","J. Li; Y. Zhao; W. Ye; K. Yu; S. Ge","School of Computer Science and Engineering, Beihang University, Beijing, Beijing China (e-mail: jiali@buaa.edu.cn); School of Computer Science and Engineering, Beihang University, Beijing, Beijing China (e-mail: zhaoyf@buaa.edu.cn); School of Computer Science and Engineering, Beihang University, Beijing, Beijing China (e-mail: yeweihua@buaa.edu.cn); School of Computer Science and Engineering, Beihang University, Beijing, Beijing China (e-mail: kevinyu@buaa.edu.cn); Institute of Information Engineering, Chinese Academy of Sciences, Beijing, Beijing China 100095 (e-mail: geshiming@iie.ac.cn)","IEEE Journal of Selected Topics in Signal Processing","","2019","PP","99","1","1","360° omnidirectional images are very helpful in creating immersive multimedia contents, which enables a huge demand in their efficient generation and effective assessment. In this paper, we leverage an attentive idea to meet this demand by addressing two concerns: how to generate a good omnidirectional image in a fast and robust way and what is a good omnidirectional image for human. To this end, we propose an attentive deep stitching approach to facilitate the efficient generation of omnidirectional images, which is composed of two modules. The low-resolution deformation module aims to learn the deformation rules from dual-fisheye to omnidirectional images with joint implicit and explicit attention mechanisms, while the high-resolution recurrence module enhances the resolution of stitching results with the high-resolution guidance in a recurrent manner. In this way, the stitching approach can efficiently generate high-resolution omnidirectional images that are highly consistent with human immersive experiences. Beyond the efficient generation, we further present an attention-driven omnidirectional image quality assessment (IQA) method which uses joint evaluation with both global and local metrics. Especially, the local metric mainly focuses on the stitching region and attention region that mostly affect the Mean Opinion Score (MOS), leading to a consistent evaluation of human perception. To verify the effectiveness of our proposed assessment and stitching approaches, we construct a hybrid benchmark evaluation with 7 stitching models and 8 IQA metrics. Qualitative and quantitative experiments show our stitching approach generate preferable results with the state-of-the-art models at a 6x faster speed and the proposed quality assessment approach surpasses other methods by a large margin and is highly consistent with human subjective evaluation","","","10.1109/JSTSP.2019.2953950","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8903278","360 omnidirectional image;image quality assessment;attentive deep stitching","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Big Data Oriented Smart Tool Condition Monitoring System","K. Zhu; G. Li; Y. Zhang","Institute of Advanced Manufaturing Technology, Chinese Academy of Sciences, Changzhou, Jiangsu China 213164 (e-mail: kunpengz@hotmail.com); Institute of Advanced Manufaturing Technology, Chinese Academy of Sciences, Changzhou, Jiangsu China 213164 (e-mail: gcli@iamt.ac.cn); Institute of Advanced Manufaturing Technology, Chinese Academy of Sciences, Changzhou, Jiangsu China 213164 (e-mail: yzhang@iamt.ac.cn)","IEEE Transactions on Industrial Informatics","","2019","PP","99","1","1","The computer numerical control (CNC) machining is the technical foundation of modern high-end manufacturing. To satisfy the productivity and precision requirement, it is required to monitor and adaptively control the machining process in real time under varying working conditions. The current CNC machining system is limited by data acquisition methods and modeling approaches, and it is difficult to make full use of monitoring information to smartly assess and optimize the cutting conditions online. This study proposes a new idea and a novel model to solve the problem, with a big data analytics framework for smart tool condition monitoring (TCM). Driven by the monitored big data, this study systematically investigates the key issues for TCM such as machining dynamics, intelligent tool wear monitoring and compensation algorithms, heterogeneous big data fusion and deep learning methods. Under this scheme, it develops the smart TCM system which could improve the CNC machining precision and productivity significantly.","","","10.1109/TII.2019.2957107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8918449","Big data;heterogeneous data fusion;tool condition monitoring;deep learning","Tools;Monitoring;Machining;Big Data;Data models;Computer numerical control;Machine learning","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Personality Traits Classification Using Deep Visual Activity-based Nonverbal Features of Key-Dynamic Images","C. Beyan; A. Zunino; M. Shahid; V. Murino","Pattern Analysis and Computer Vision (PAVIS), Istituto Italiano di Tecnologia, 121451 Genoa, Liguria Italy (e-mail: cigdem.beyan@iit.it); Pattern Analysis and Computer Vision (PAVIS), Istituto Italiano di Tecnologia, 121451 Genoa, Genoa Italy (e-mail: andrea.zunino@iit.it); Pattern Analysis and Computer Vision (PAVIS), Istituto Italiano di Tecnologia, 121451 Genoa, Liguria Italy (e-mail: Shahid.Muhammad@iit.it); Pattern Analysis and Computer Vision, Italian Institute of Technology, Genova, Genova Italy 16163 (e-mail: vittorio.murino@iit.it)","IEEE Transactions on Affective Computing","","2019","PP","99","1","1","This paper addresses nonverbal behavior analysis for the classification of perceived personality traits using novel deep visual activity (VA)-based features extracted only from key-dynamic images. Dynamic images represent short-term VA. Key-dynamic images carry more discriminative information i.e., nonverbal features (NFs) extracted from them contribute to the classification more than NFs extracted from other dynamic images. Dynamic image construction, learning long-term VA with CNN+LSTM, and detecting spatio-temporal saliency are applied to determine key-dynamic images. Once VA-based NFs are extracted, they are encoded using covariance, and resulting representation is used for classification. This method was evaluated on two datasets: small group meetings and vlogs. For the first dataset, proposed method outperforms not only the state-of-the-art VA-based methods but also multi-modal approaches for all personality traits. For extraversion classification, it performs better than i) the most popular key-frames selection algorithm, ii) random and uniform dynamic image selection, and iii) NFs extracted from all dynamic images. Furthermore, the ablation study proves the superiority of proposed method. For the further dataset, it performs as well as the state-of-the-art visual-NFs on average, while showing improved performance for agreeableness classification. Proposed method can be adapted to any application based on nonverbal behavior analysis, thanks to being data-driven.","","","10.1109/TAFFC.2019.2944614","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8852681","nonverbal behavior;visual activity;dynamic image;deep neural networks;long short term memory;spatio-temporal saliency;key-frame;personality traits classification","Feature extraction;Dynamics;Heuristic algorithms;Visualization;Data mining;Image recognition;Optical imaging","","","","","","","","","","IEEE","IEEE Early Access Articles"
"MR-Forest: A Deep Decision Framework for False Positive Reduction in Pulmonary Nodule Detection","H. Zhu; H. Zhao; C. Song; Z. Bian; Y. Bi; T. Liu; X. He; D. Yang; W. Cai","School of Computer Science and Engineering, Northeastern University, Shenyang, Liaoning China (e-mail: zhuhongbo@neuera.com); School of Computer Science and Engineering, Northeastern University, Shenyang, Liaoning China (e-mail: zhaohai@neuera.com); Shenyang Institute of Automation, Chinese Academy of Sciences, Shenyang, Liaoning China (e-mail: songchunhe@sia.cn); Philips China Investment Co., Ltd., Imaging Clinical Applications & Platform, Shanghai China (e-mail: zijian.bian@philips.com); School of Computer Science and Engineering, Northeastern University, Shenyang, Liaoning China (e-mail: yuanguobi@neuera.com); School of Computer Science and Engineering, Northeastern University, Shenyang, Liaoning China (e-mail: liutong@neuera.com); Sino-Dutch Biomedical and Information Engineering School, Northeastern University, Shenyang, Liaoning China (e-mail: hexuan@bmie.neu.edu.cn); Affiliated Hospital, Liaoning University of Traditional Chinese Medicine, 66473 Shenyang, Liaoning China (e-mail: yangdongxiang@neuera.com); Neusoft Institute of Intelligent Healthcare Technology, Co. Ltd., Shenyang, Liaoning China (e-mail: cai.wei@neusoft.com)","IEEE Journal of Biomedical and Health Informatics","","2019","PP","99","1","1","With the development of deep learning methods such as convolutional neural network (CNN), the accuracy of automated pulmonary nodule detection has been greatly improved. However, the high computational and storage costs of the large-scale network have been a potential concern for the future widespread clinical application. In this paper, an alternative Multi-ringed (MR)-Forest framework, against the resource-consuming neural networks (NN)-based architectures, has been proposed for false positive reduction in pulmonary nodule detection, which consists of three steps. First, a novel multi-ringed scanning method is used to extract the order ring facets (ORFs) from the surface voxels of the volumetric nodule models; Second, Mesh-LBP and mapping deformation are employed to estimate the texture and shape features. By sliding and resampling the multi-ringed ORFs, feature volumes with different lengths are generated. Finally, the outputs of multilevel are cascaded to predict the candidate class. On 1034 scans merging the dataset from the Affiliated Hospital of Liaoning University of Traditional Chinese Medicine (AH-LUTCM) and the LUNA16 Challenge dataset, our framework performs enough competitiveness than state-of-the-art in false positive reduction task (CPM score of 0.865). Experimental results demonstrate that MR-Forest is a successful substitution to satisfied both resource-consuming and effectiveness for automated pulmonary nodule detection systems. The proposed MR-forest is a general architecture for 3D target detection, it can be easily extended in many other medical imaging analysis tasks, where the growth trend of the targeting object is approximated as a spheroidal expansion.","","","10.1109/JBHI.2019.2947506","Open Program of Neusoft Research of Intelligent Healthcare Technology Co. Ltd.; National Natural Science Foundation of China; Fundamental Research Funds for the Central Universities; National Key Research and Development Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8869886","False positive reduction;Spherical surface feature;Deep decision;ORFs;Computer tomography","Feature extraction;Forestry;Three-dimensional displays;Harmonic analysis;Artificial neural networks;Task analysis;Computed tomography","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Domain Adaption for Fine-Grained Urban Village Extraction From Satellite Images","Q. Shi; M. Liu; X. Liu; P. Liu; P. Zhang; J. Yang; X. Li","Guangdong Key Laboratory for Urbanization and Geo-simulation, School of Geography and Planning, Sun Yat-sen University, Guangzhou 510275, China; Guangdong Key Laboratory for Urbanization and Geo-simulation, School of Geography and Planning, Sun Yat-sen University, Guangzhou 510275, China; Guangdong Key Laboratory for Urbanization and Geo-simulation, School of Geography and Planning, Sun Yat-sen University, Guangzhou 510275, China; Guangdong Key Laboratory for Urbanization and Geo-simulation, School of Geography and Planning, Sun Yat-sen University, Guangzhou 510275, China (e-mail: liuph3@mail2.sysu.edu.cn).; Guangdong Key Laboratory for Urbanization and Geo-simulation, School of Geography and Planning, Sun Yat-sen University, Guangzhou 510275, China; School of Geographical Sciences, Guangzhou University, Guangzhou 510006, China.; School of Geographic Sciences, East China Normal University, Shanghai 200241, China, and also with the Key Laboratory of Geographic Information Science, Ministry of Education, East China Normal University, Shanghai 200241, China","IEEE Geoscience and Remote Sensing Letters","","2019","PP","99","1","5","Urban villages (UVs) are distinctive products formed in the process of rapid urbanization. The fine-grained mapping of UVs from satellite images has always been a considerable challenge because of the complex urban structures and the insufficiency of labeled samples. In this letter, we propose using the domain adaptation strategy to tackle the domain shift problem by employing adversarial learning to tune the semantic segmentation network so as to adaptively obtain similar outputs for input images from different domains. The proposed method was coupled with several segmentation networks, including U-Net, RefineNet, and DeepLab v3+, and the results show that domain adaptation can significantly improve the pixel-level mapping of UVs.","","","10.1109/LGRS.2019.2947473","National Basic Research Program of China (973 Program); National Natural Science Foundation of China; National Natural Science Foundation of China; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8886520","Adversarial learning;domain adaptation;satellite images;semantic segmentation;urban village (UV).","Image segmentation;Semantics;Training;Feature extraction;Adaptation models;Deep learning;Satellites","","","","","","","","","","IEEE","IEEE Early Access Articles"
"A Deep Learning-based Semantic Filter for RANSAC-based Fundamental Matrix Calculation and the ORB-SLAM System","C. Shao; C. Zhang; Z. Fang; G. Yang","Zhejing Key Laboratory of Robotics and Intelligent Manufacturing Equipment Technology and Engineering, Ningbo Institute of Materials Technology and Engineering, CAS, Ningbo 315201, China and Transportation Research Institute of Tongji University, Tongji University, Shanghai 201804, China.; Zhejing Key Laboratory of Robotics and Intelligent Manufacturing Equipment Technology and Engineering, Ningbo Institute of Materials Technology and Engineering, CAS, Ningbo 315201, China.; Zhejing Key Laboratory of Robotics and Intelligent Manufacturing Equipment Technology and Engineering, Ningbo Institute of Materials Technology and Engineering, CAS, Ningbo 315201, China.; Zhejing Key Laboratory of Robotics and Intelligent Manufacturing Equipment Technology and Engineering, Ningbo Institute of Materials Technology and Engineering, CAS, Ningbo 315201, China.","IEEE Access","","2019","PP","99","1","1","The estimation of a fundamental matrix (F-matrix) from two-view images is a crucial problem in epipolar geometry, and a key point in visual simultaneous localization and mapping (VSLAM). Conventional robust methods proposed by the data calculation space, such as Random Sample Consensus (RANSAC), encounter computational inefficiency and low accuracy when the outliers exceed 50%. In this paper, a semantic filter-based on faster region-based convolutional neural network (faster R-CNN) is proposed to solve the outlier problem in RANSAC based F-matrix calculations. The semantic filter is trained using semantic patches tailored by inliers, providing different semantic labels in various image regions. First, the patches classified into the top three bad labels are filtered out during the pre-processing phase. Second, precise and robust correspondences are determined by the remaining high-level semantic contexts. Finally, the inliers are assessed using RANSAC to produce an accurate F-matrix. The proposed algorithm can improve the accuracy of F-matrix calculations, as low-quality feature correspondences are effectively decreased. Experiments on KITTI and ETH sequences illustrate that the 3D position error can be reduced by applying the semantic filter to the ORB-SLAM system. Further, indoor and real environment experiments demonstrate that an effective lower trajectory error is yielded with the proposed approach.","","","10.1109/ACCESS.2019.2962268","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8943202","fundamental matrix;RANSAC;faster R-CNN;semantic filter;semantic patches;ORB-SLAM","","","","","","","CCBY","","","","IEEE","IEEE Early Access Articles"
"Adversarial WiFi Sensing for Privacy Preservation of Human Behaviors","S. Zhou; W. Zhang; D. Peng; Y. Liu; X. Liao; H. Jiang","College of Computer Science and Electrical Engineering, Hunan University, Changsha 410082 China.; College of Computer Science and Electrical Engineering, Hunan University, Changsha 410082 China.; College of Computer Science and Electrical Engineering, Hunan University, Changsha 410082 China.; Department of Computer Science and Engineering, the University of Texas at Arlington, TX 76019, USA.; College of Computer Science and Electrical Engineering, Hunan University, Changsha 410082 China.; College of Computer Science and Electrical Engineering, Hunan University, Changsha 410082 China.","IEEE Communications Letters","","2019","PP","99","1","1","Recent research on WiFi sensing focuses on the identification of a wide range of human behaviors with high recognition accuracy. However, these well-studied recognition techniques can cause privacy concerns due to the ubiquity of WiFi signal and comprehensive behavior information embedded therein. In this paper, we take the first attempt to develop an adversarial deep network architecture for human behavior preservation. Our goal is to make desirable private behaviors of a human being not recognizable by general classifiers, while the recognition of other ones remaining unaffected. To achieve this, we propose a novel loss function, using which our network is capable of intentionally modifying CSI data extracted from received WiFi signal, constraining the new classification results to match the adversarial requirements. Experimental results demonstrate that, with the proposed adversarial scheme, the recognition rate of the human behaviors needed to be protected can be significantly decreased, while still maintaining the accuracy of other ones desired to be identified. Our source codes are available at https://github.com/siwangzhou/WiFi-ADG.","","","10.1109/LCOMM.2019.2952844","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8897594","Adversarial learning;deep network;privacy preservation;WiFi sensing","","","","","","","","","","","IEEE","IEEE Early Access Articles"
