"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Biometric Presentation Attack Detection: Beyond the Visible Spectrum","R. Tolosana; M. Gomez-Barrero; C. Busch; J. Ortega-Garcia","Biometrics and Data Pattern Analytics (BiDA) Lab, Universidad Autonoma de Madrid, Madrid, Spain; Da/sec—Biometrics and Internet Security Research Group, Hochschule Darmstadt, Darmstadt, Germany; Da/sec—Biometrics and Internet Security Research Group, Hochschule Darmstadt, Darmstadt, Germany; Biometrics and Data Pattern Analytics (BiDA) Lab, Universidad Autonoma de Madrid, Madrid, Spain","IEEE Transactions on Information Forensics and Security","","2020","15","","1261","1275","The increased need for unattended authentication in multiple scenarios has motivated a wide deployment of biometric systems in the last few years. This has in turn led to the disclosure of security concerns specifically related to biometric systems. Among them, presentation attacks (PAs, i.e., attempts to log into the system with a fake biometric characteristic or presentation attack instrument) pose a severe threat to the security of the system: any person could eventually fabricate or order a gummy finger or face mask to impersonate someone else. In this context, we present a novel fingerprint presentation attack detection (PAD) scheme based on  $i$ ) a new capture device able to acquire images within the short wave infrared (SWIR) spectrum, and  $ii$ ) an in-depth analysis of several state-of-the-art techniques based on both handcrafted and deep learning features. The approach is evaluated on a database comprising over 4700 samples, stemming from 562 different subjects and 35 different presentation attack instrument (PAI) species. The results show the soundness of the proposed approach with a detection equal error rate (D-EER) as low as 1.35% even in a realistic scenario where five different PAI species are considered only for testing purposes (i.e., unknown attacks).","","","10.1109/TIFS.2019.2934867","Office of the Director of National Intelligence; German Federal Ministry of Education and Research (BMBF); Hessen State Ministry for Higher Education, Research and the Arts (HMWK) within the National Research Centre for Applied Cybersecurity (CRISP); BIBECA (MINECO/FEDER); Bio-Guard (Ayudas Fundacion BBVA a Equipos de Investigacion Cientfica 2017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8794818","Biometrics;presentation attack detection;deep learning;CNN;SWIR;fingerprint","Databases;Skin;Deep learning;Feature extraction;Instruments;Face;Support vector machines","","","","1","82","CCBY","","","","IEEE","IEEE Journals"
"A Copy-Proof Scheme Based on the Spectral and Spatial Barcoding Channel Models","C. Chen; M. Li; A. Ferreira; J. Huang; R. Cai","Guangdong Key Laboratory of Intelligent Information Processing and Shenzhen Key Laboratory of Media Security, Shenzhen University, Shenzhen, China; Tencent Holdings Ltd., Shenzhen, China; Department of Mathematics and Informatics, University of Cagliari, Cagliari, Italy; Guangdong Key Laboratory of Intelligent Information Processing and Shenzhen Key Laboratory of Media Security, Shenzhen University, Shenzhen, China; Rapid-Rich Object Search Lab, Nanyang Technological University, Singapore","IEEE Transactions on Information Forensics and Security","","2020","15","","1056","1071","The traditional two-dimensional (2D) barcode has been employed in anti-counterfeiting systems as a storage media for serial numbers. However, an attack can be initiated by simply copying the 2D barcode and attaching it to a counterfeit product. In this paper, we aim at proposing an authentication scheme with a mobile imaging device for a 2D barcode. This work presents a competitive solution among the 2D barcode authentication schemes that have been verified under mobile imaging conditions. The proposed copy-proof scheme is composed of two sets of features which are extracted by exploiting the characteristics of barcoding channel models. The proposed features identify the intrinsic differences between genuine and counterfeit barcode images in the frequency and spatial domains. An efficient two-stage barcode authentication framework is then proposed by combining the two sets of features in a cascading manner. To evaluate the practicality of the proposed authentication scheme, four databases with different devices (printers, scanners, mobile cameras), barcode sizes, and barcode designs are considered in the experiments. By comparing with the existing texture descriptors and some deep learning-based approaches, it is shown that the proposed scheme has a higher authentication accuracy under various conditions, such as cross-database, cross-size and cross-pattern experiments which study the generalities of a pre-trained model towards challenging conditions commonly found in real-world scenarios. Last but not least, the proposed scheme has been evaluated under some state-of-the-art attack scenarios where the attacker employs several realizations of genuine patterns or the deep learning-based technique to produce a counterfeit copy. The source code and data for producing the results in our experiments are available at https://bit.ly/2FOlJH7.","","","10.1109/TIFS.2019.2934861","National Natural Science Foundation of China; Natural Science Foundation of Guangdong Province; Guangdong Province Research and Development Plan in Key Areas; Science and Technology Innovation Commission of Shenzhen, China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8794824","Copy-proof;2D barcode;Fourier domain;local binary pattern","Two dimensional displays;Authentication;Channel models;Imaging;Printing;Databases","bar codes;feature extraction;image coding;image texture;learning (artificial intelligence)","higher authentication accuracy;cross-pattern experiments;state-of-the-art attack scenarios;deep learning-based technique;counterfeit copy;copy-proof scheme;two-dimensional barcode;anti-counterfeiting systems;storage media;serial numbers;counterfeit product;authentication scheme;mobile imaging device;2D barcode authentication schemes;mobile imaging conditions;barcoding channel models;genuine images;counterfeit barcode images;spatial domains;two-stage barcode authentication framework;mobile cameras;barcode sizes;barcode designs;deep learning-based approaches","","","52","","","","","IEEE","IEEE Journals"
"Neural Machine Translation with Deep Attention","B. Zhang; D. Xiong; J. Su","Software School, Xiamen University, Xiamen, Fujian, China; College of Intelligence and Computing, Tianjin University, Tianjin, China; Software School, Xiamen University, Xiamen, Fujian, China","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2020","42","1","154","163","Deepening neural models has been proven very successful in improving the model's capacity when solving complex learning tasks, such as the machine translation task. Previous efforts on deep neural machine translation mainly focus on the encoder and the decoder, while little on the attention mechanism. However, the attention mechanism is of vital importance to induce the translation correspondence between different languages where shallow neural networks are relatively insufficient, especially when the encoder and decoder are deep. In this paper, we propose a deep attention model (DeepAtt). Based on the low-level attention information, DeepAtt is capable of automatically determining what should be passed or suppressed from the corresponding encoder layer so as to make the distributed representation appropriate for high-level attention and translation. We conduct experiments on NIST Chinese-English, WMT English-German, and WMT English-French translation tasks, where, with five attention layers, DeepAtt yields very competitive performance against the state-of-the-art results. We empirically find that with an adequate increase of attention layers, DeepAtt tends to produce more accurate attention weights. An in-depth analysis on the translation of important context words further reveals that DeepAtt significantly improves the faithfulness of system translations.","","","10.1109/TPAMI.2018.2876404","National Natural Science Foundation of China; Fundamental Research Funds for the Central Universities; National Language Committee of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8493282","Deep attention network;neural machine translation (NMT);attention-based sequence-to-sequence learning;natural language processing","Decoding;Task analysis;Semantics;NIST;Encoding;Neural networks;Analytical models","","","","2","32","IEEE","","","","IEEE","IEEE Journals"
"Discriminative Transfer Feature and Label Consistency for Cross-Domain Image Classification","S. Li; C. H. Liu; L. Su; B. Xie; Z. Ding; C. L. P. Chen; D. Wu","School of Computer Science and Technology, Beijing Institute of Technology, Beijing 100081, China.; School of Computer Science and Technology, Beijing Institute of Technology, Beijing 100081, China (e-mail: liuchi02@gmail.com).; School of Computer Science and Technology, Beijing Institute of Technology, Beijing 100081, China.; School of Computer Science and Technology, Beijing Institute of Technology, Beijing 100081, China.; Department of Computer, Information and Technology, Indiana University-Purdue University Indianapolis, Indianapolis, IN 46202 USA.; Faculty of Science and Technology, University of Macau, Macau 999078, China.; Department of Electrical and Computer Engineering, University of Florida, Gainesville, FL 32611-6130 USA.","IEEE Transactions on Neural Networks and Learning Systems","","2020","PP","99","1","15","Visual domain adaptation aims to seek an effective transferable model for unlabeled target images by benefiting from the well-labeled source images following different distributions. Many recent efforts focus on extracting domain-invariant image representations via exploring target pseudo labels, predicted by the source classifier, to further mitigate the conditional distribution shift across domains. However, two essential factors are overlooked by most existing methods: 1) the learned transferable features should be not only domain invariant but also category discriminative; and 2) the target pseudo label is a two-edged sword to cross-domain alignment. In other words, the wrongly predicted target labels may hinder the class-wise domain matching. In this article, to address these two issues simultaneously, we propose a discriminative transfer feature and label consistency (DTLC) approach for visual domain adaptation problems, which can naturally unify cross-domain alignment with discriminative information preserved and label consistency of source and target data into one framework. To be specific, DTLC first incorporates class discriminative information by penalizing the maximum distance of data pair in the same class and the minimum distance of data pair sharing the different labels for each data into the distribution alignment of both domains. The target pseudo labels are then refined based on the label consistency within the domains. Thus, the transfer feature learning and coarse-to-fine target labels would be coupled to benefit each other in an iterative way. Comprehensive experiments on several visual cross-domain benchmarks verify that DTLC can gain remarkable margins over state-of-the-art (SOTA) nondeep visual domain adaptation methods and even be comparable to competitive deep domain adaptation ones.","","","10.1109/TNNLS.2019.2958152","National Natural Science Foundation of China; National Key Research and Development Plan of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8951259","Cross-domain image classification;discriminative transfer feature learning;label consistency;visual domain adaptation.","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Co-Learning Feature Fusion Maps From PET-CT Images of Lung Cancer","A. Kumar; M. Fulham; D. Feng; J. Kim","School of Computer Science, The University of Sydney, Sydney, NSW, Australia; Department of Molecular Imaging, Royal Prince Alfred Hospital, Sydney, NSW, Australia; School of Computer Science, The University of Sydney, Sydney, NSW, Australia; School of Computer Science, The University of Sydney, Sydney, NSW, Australia","IEEE Transactions on Medical Imaging","","2020","39","1","204","217","The analysis of multi-modality positron emission tomography and computed tomography (PET-CT) images for computer-aided diagnosis applications (e.g., detection and segmentation) requires combining the sensitivity of PET to detect abnormal regions with anatomical localization from CT. Current methods for PET-CT image analysis either process the modalities separately or fuse information from each modality based on knowledge about the image analysis task. These methods generally do not consider the spatially varying visual characteristics that encode different information across different modalities, which have different priorities at different locations. For example, a high abnormal PET uptake in the lungs is more meaningful for tumor detection than physiological PET uptake in the heart. Our aim is to improve the fusion of the complementary information in multi-modality PET-CT with a new supervised convolutional neural network (CNN) that learns to fuse complementary information for multi-modality medical image analysis. Our CNN first encodes modality-specific features and then uses them to derive a spatially varying fusion map that quantifies the relative importance of each modality’s feature across different spatial locations. These fusion maps are then multiplied with the modality-specific feature maps to obtain a representation of the complementary multi-modality information at different locations, which can then be used for image analysis. We evaluated the ability of our CNN to detect and segment multiple regions (lungs, mediastinum, and tumors) with different fusion requirements using a dataset of PET-CT images of lung cancer. We compared our method to baseline techniques for multi-modality image fusion (fused inputs (FSs), multi-branch (MB) techniques, and multi-channel (MC) techniques) and segmentation. Our findings show that our CNN had a significantly higher foreground detection accuracy (99.29%,  ${p} < {0.05}$ ) than the fusion baselines (FS: 99.00%, MB: 99.08%, and TC: 98.92%) and a significantly higher Dice score (63.85%) than the recent PET-CT tumor segmentation methods.","","","10.1109/TMI.2019.2923601","Australian Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8737963","Multi-modality imaging;deep learning;fusion learning;PET-CT","Computed tomography;Tumors;Lung;Image segmentation;Biomedical imaging;Cancer","","","","","85","IEEE","","","","IEEE","IEEE Journals"
"Breast Cancer Image Classification via Multi-network Features and Dual-network Orthogonal Low-rank Learning","Y. Wang; B. Lei; A. Elazab; E. Tan; W. Wang; F. Huang; X. Gong; T. Wang","National-Regional Key Technology Engineering Laboratory for Medical Ultrasound, Guangdong Key Laboratory for Biomedical Measurements and Ultrasound Imaging, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, 518060 China.; National-Regional Key Technology Engineering Laboratory for Medical Ultrasound, Guangdong Key Laboratory for Biomedical Measurements and Ultrasound Imaging, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, 518060 China.; National-Regional Key Technology Engineering Laboratory for Medical Ultrasound, Guangdong Key Laboratory for Biomedical Measurements and Ultrasound Imaging, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, 518060 China and Computer Science Department, Misr Higher Institute of Commerce and computers, Mansoura, 35516 Egypt.; School of Electric and Electronical Engineering, Nanyang Technological University, Singapore, 639798 Singapore.; National-Regional Key Technology Engineering Laboratory for Medical Ultrasound, Guangdong Key Laboratory for Biomedical Measurements and Ultrasound Imaging, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, 518060 China.; National-Regional Key Technology Engineering Laboratory for Medical Ultrasound, Guangdong Key Laboratory for Biomedical Measurements and Ultrasound Imaging, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, 518060 China.; Affiliated Hospital of Shenzhen University, Shenzhen University, Shenzhen Second People’s Hospital, Shenzhen 530031, China.; National-Regional Key Technology Engineering Laboratory for Medical Ultrasound, Guangdong Key Laboratory for Biomedical Measurements and Ultrasound Imaging, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, 518060 China.","IEEE Access","","2020","PP","99","1","1","Histopathological image analysis is an important technique for early diagnosis and detection of breast cancer in clinical practice. However, it has limited efficiency and thus the detection of breast cancer is still an open issue in medical image analysis. To improve the early diagnostic accuracy of breast cancer and reduce the workload of doctors, we devise a classification framework based on histology images by combining deep learning with machine learning methodologies in this paper. Specifically, we devise a multi-network feature extraction model by using pre-trained deep convolution neural networks (DCNNs), develop an effective feature dimension reduction method and train an ensemble support vector machine (E-SVM). First, we preprocess the histological images via scale transformation and color enhancement methods. Second, the multi-network features are extracted by using four pre-trained DCNNs (e.g., DenseNet-121, ResNet-50, multi-level InceptionV3, and multi-level VGG-16). Third, a feature selection method via dual-network orthogonal low-rank learning (DOLL) is further developed for performance boosting and overfitting alleviation. Finally, an E-SVM is trained via fused features and voting strategy to perform the classification task, which classifies the images into four classes (i.e., benign, in situ carcinomas, invasive carcinomas, and normal). We evaluate the proposed method on the public ICIAR 2018 Challenge dataset of histology images of breast cancer and achieve a high classification accuracy of 97.70%. Experimental results show that our method can achieve quite promising performance and outperform state-of-the-art methods.","","","10.1109/ACCESS.2020.2964276","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8950452","Breast cancer image classification;Deep convolutional neural network;Multi-network features;Low-rank learning;Ensemble support vector machine","","","","","","","CCBY","","","","IEEE","IEEE Early Access Articles"
"5G Vehicular Network Resource Management for Improving Radio Access through Machine Learning","S. K. Tayaba; H. A. Khattak; A. Almogren; M. A. Shah; I. U. Din; I. Alkhalifa; M. Guizani","Department of Computer Science, COMSATS University Islamabad, Islamabad 44550, Pakistan.; Department of Computer Science, COMSATS University Islamabad, Islamabad 44550, Pakistan.; Chair of Cyber Security, Department of Computer Science, College of Computer and Information Sciences, King Saud University, Riyadh 11633, Saudi Arabia.; Department of Computer Science, COMSATS University Islamabad, Islamabad 44550, Pakistan.; Department of Information Technology, The University of Haripur, Haripur, 22620, Pakistan.; Chair of Cyber Security, Department of Computer Science, College of Computer and Information Sciences, King Saud University, Riyadh 11633, Saudi Arabia.; Computer Science and Engineering Department, Qatar University, Doha, 2713, Qatar.","IEEE Access","","2020","PP","99","1","1","The current cellular technology and vehicular networks cannot satisfy the mighty strides of vehicular network demands. Resource management has become a complex and challenging objective to gain expected outcomes in a vehicular environment. The 5G cellular network promises to provide ultra-high-speed, reduced delay, and reliable communications. The development of new technologies such as the network function virtualization (NFV) and software defined networking (SDN) are critical enabling technologies leveraging 5G. The SDN-based 5G network can provide an excellent platform for autonomous vehicles because SDN offers open programmability and flexibility for new services incorporation. This separation of control and data planes enables centralized and efficient management of resources in a very optimized and secure manner by having a global overview of the whole network. The SDN also provides flexibility in communication administration and resource management, which are of critical importance when considering the ad-hoc nature of vehicular network infrastructures, in terms of safety, privacy, and security, in vehicular network environments. In addition, it promises the overall improved performance. In this paper, we propose a flow-based policy framework on the basis of two tiers virtualization for vehicular networks using SDNs. The vehicle to vehicle (V2V) communication is quite possible with wireless virtualization where different radio resources are allocated to V2V communications based on the flow classification, i.e., safety-related flow or non-safety flows, and the controller is responsible for managing the overall vehicular environment and V2X communications. The motivation behind this study is to implement a machine learning-enabled architecture to cater the sophisticated demands of modern vehicular Internet infrastructures. The inclination towards robust communications in 5G-enabled networks has made it somewhat tricky to manage network slicing efficiently. This paper also presents a proof of concept for leveraging machine learning-enabled resource classification and management through experimental evaluation of special-purpose testbed established in custom mininet setup. Furthermore, the results have been evaluated using Long Short-Term Memory (LSTM), Convolutional Neural Network (CNN), and Deep Neural Network (DNN). While concluding the paper, it is shown that the LSTM has outperformed the rest of classification techniques with promising results.","","","10.1109/ACCESS.2020.2964697","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8951149","Future Internet Architectures;Machine Learning;Network Reliability;Privacy;Resource Management;Security;Software Defined Networks;Vehicular Networks","","","","","","","CCBY","","","","IEEE","IEEE Early Access Articles"
"Deep imitation learning for autonomous vehicles based on convolutional neural networks","P. M. Kebria; A. Khosravi; S. M. Salaken; S. Nahavandi","Institute for Intelligent Systems Research and Innovation, Deakin University, Waurn Ponds, VIC 3216, Australia; Institute for Intelligent Systems Research and Innovation, Deakin University, Waurn Ponds, VIC 3216, Australia; Institute for Intelligent Systems Research and Innovation, Deakin University, Waurn Ponds, VIC 3216, Australia; Institute for Intelligent Systems Research and Innovation, Deakin University, Waurn Ponds, VIC 3216, Australia","IEEE/CAA Journal of Automatica Sinica","","2020","7","1","82","95","Providing autonomous systems with an effective quantity and quality of information from a desired task is challenging. In particular, autonomous vehicles, must have a reliable vision of their workspace to robustly accomplish driving functions. Speaking of machine vision, deep learning techniques, and specifically convolutional neural networks, have been proven to be the state of the art technology in the field. As these networks typically involve millions of parameters and elements, designing an optimal architecture for deep learning structures is a difficult task which is globally under investigation by researchers. This study experimentally evaluates the impact of three major architectural properties of convolutional networks, including the number of layers, filters, and filter size on their performance. In this study, several models with different properties are developed, equally trained, and then applied to an autonomous car in a realistic simulation environment. A new ensemble approach is also proposed to calculate and update weights for the models regarding their mean squared error values. Based on design properties, performance results are reported and compared for further investigations. Surprisingly, the number of filters itself does not largely affect the performance efficiency. As a result, proper allocation of filters with different kernel sizes through the layers introduces a considerable improvement in the performance. Achievements of this study will provide the researchers with a clear clue and direction in designing optimal network architectures for deep learning purposes.","","","10.1109/JAS.2019.1911825","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8945486","","","","","","","","","","","","IEEE","IEEE Journals"
"An Embedding Cost Learning Framework Using GAN","J. Yang; D. Ruan; J. Huang; X. Kang; Y. Shi","Guangdong Key Laboratory of Information Security, Sun Yat-sen University, Guangzhou, China; Guangdong Key Laboratory of Information Security, Sun Yat-sen University, Guangzhou, China; Shenzhen Key Laboratory of Media Security, Shenzhen University, Shenzhen, China; Guangdong Key Laboratory of Information Security, Sun Yat-sen University, Guangzhou, China; Department of ECE, New Jersey Institute of Technology, Newark, NJ, USA","IEEE Transactions on Information Forensics and Security","","2020","15","","839","851","Successful adaptive steganography has mainly focused on embedding the payload while minimizing an appropriately defined distortion function. The application of deep learning to steganalysis has greatly challenged present adaptive steganographic methods, but has also shown the potential for the improvement of steganography. This paper proposes a distortion function generating a framework for steganography. It has three modules: a generator with a U-Net architecture to translate a cover image into an embedding change probability map, a no-pre-training-required double-tanh function to approximate the optimal embedding simulator while preserving gradient norm during backpropagation in the adversarial training, and an enhanced steganalyzer based on a convolution neural network together with multiple high pass filters as the discriminator. Extensive experimental results on different datasets have shown that the proposed framework outperforms the current state-of-the-art steganographic schemes. Moreover, the adversarial training time is reduced dramatically compared with the GAN-based automatic steganographic distortion learning framework (ASDL-GAN).","","","10.1109/TIFS.2019.2922229","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8735922","Adaptive steganography;steganalysis;generative adversarial networks (GAN)","Generators;Training;Distortion;Gallium nitride;Payloads;Feature extraction;Computer architecture","backpropagation;distortion;gradient methods;high-pass filters;image coding;image filtering;neural net architecture;probability;steganography","deep learning;steganalysis;adaptive steganographic methods;U-Net architecture;embedding change probability map;no-pre-training-required double-tanh function;gradient norm;convolution neural network;multiple high pass filters;adversarial training time;GAN-based automatic steganographic distortion learning framework;ASDL-GAN;embedding cost learning framework;adaptive steganography;distortion function;optimal embedding simulator;steganographic schemes;backpropagation;enhanced steganalyzer;discriminator;adversarial training;cover image translation","","2","36","","","","","IEEE","IEEE Journals"
"Deep Residual Inception Encoder–Decoder Network for Medical Imaging Synthesis","F. Gao; T. Wu; X. Chu; H. Yoon; Y. Xu; B. Patel","Industrial Engineering Program, School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA; Industrial Engineering Program, School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA; College of Management, Institute of Big Data Intelligent Management and Decision, Shenzhen University, Shenzhen, China; Industrial Engineering Program, School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA; Industrial Engineering Program, School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA; Department of Radiology, Mayo Clinic in Arizona, Scottsdale, AZ, USA","IEEE Journal of Biomedical and Health Informatics","","2020","24","1","39","49","Image synthesis is a novel solution in precision medicine for scenarios where important medical imaging is not otherwise available. The convolutional neural network (CNN) is an ideal model for this task because of its powerful learning capabilities through the large number of layers and trainable parameters. In this research, we propose a new architecture of residual inception encoder–decoder neural network (RIED-Net) to learn the nonlinear mapping between the input images and targeting output images. To evaluate the validity of the proposed approach, it is compared with two models from the literature: synthetic CT deep convolutional neural network (sCT-DCNN) and shallow CNN, using both an institutional mammogram dataset from Mayo Clinic Arizona and a public neuroimaging dataset from the Alzheimer's Disease Neuroimaging Initiative. Experimental results show that the proposed RIED-Net outperforms the two models on both datasets significantly in terms of structural similarity index, mean absolute percent error, and peak signal-to-noise ratio.","","","10.1109/JBHI.2019.2912659","Alzheimer's Disease Neuroimaging Initiative (ADNI); National Institutes of Health; DOD ADNI; U.S. Department of Defense; National Institute on Aging; National Institute of Biomedical Imaging and Bioengineering; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8695110","Deep learning;image synthesis;inception;medical imaging and residual net","Image segmentation;Biomedical imaging;Task analysis;Image generation;Magnetic resonance imaging;Tumors","","","","1","53","IEEE","","","","IEEE","IEEE Journals"
"Augmenting Recurrent Neural Networks Resilience by Dropout","D. Bacciu; F. Crecchi","Dipartimento di Informatica, Università di Pisa, Pisa, Italy; Dipartimento di Informatica, Università di Pisa, Pisa, Italy","IEEE Transactions on Neural Networks and Learning Systems","","2020","31","1","345","351","This brief discusses the simple idea that dropout regularization can be used to efficiently induce resiliency to missing inputs at prediction time in a generic neural network. We show how the approach can be effective on tasks where imputation strategies often fail, namely, involving recurrent neural networks and scenarios where whole sequences of input observations are missing. The experimental analysis provides an assessment of the accuracy–resiliency tradeoff in multiple recurrent models, including reservoir computing methods, and comprising real-world ambient intelligence and biomedical time series.","","","10.1109/TNNLS.2019.2899744","Italian Ministry of Education, University, and Research through Project SIR 2014 LIST-IT; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8668686","Deep learning;dependable machine learning;dropout;missing inputs;recurrent neural networks (RNNs)","Training;Biological neural networks;Neurons;Recurrent neural networks;Resilience;Data models;Computational modeling","","","","1","34","IEEE","","","","IEEE","IEEE Journals"
"Attention-Based Two-Stream Convolutional Networks for Face Spoofing Detection","H. Chen; G. Hu; Z. Lei; Y. Chen; N. M. Robertson; S. Z. Li","Zhejiang Provincial Key Laboratory for Network Multimedia Technologies, Zhejiang University, Hangzhou, China; School of Electronics, Electrical Engineering and Computer Science, Queen’s University Belfast, Belfast, U.K.; Chinese Academy of Sciences, Institute of Automation, Beijing, China; Zhejiang Provincial Key Laboratory for Network Multimedia Technologies, Zhejiang University, Hangzhou, China; School of Electronics, Electrical Engineering and Computer Science, Queen’s University Belfast, Belfast, U.K.; Chinese Academy of Sciences, Institute of Automation, Beijing, China","IEEE Transactions on Information Forensics and Security","","2020","15","","578","593","Since the human face preserves the richest information for recognizing individuals, face recognition has been widely investigated and achieved great success in various applications in the past decades. However, face spoofing attacks (e.g., face video replay attack) remain a threat to modern face recognition systems. Though many effective methods have been proposed for anti-spoofing, we find that the performance of many existing methods is degraded by illuminations. It motivates us to develop illumination-invariant methods for anti-spoofing. In this paper, we propose a two-stream convolutional neural network (TSCNN), which works on two complementary spaces: RGB space (original imaging space) and multi-scale retinex (MSR) space (illumination-invariant space). Specifically, the RGB space contains the detailed facial textures, yet it is sensitive to illumination; MSR is invariant to illumination, yet it contains less detailed facial information. In addition, the MSR images can effectively capture the high-frequency information, which is discriminative for face spoofing detection. Images from two spaces are fed to the TSCNN to learn the discriminative features for anti-spoofing. To effectively fuse the features from two sources (RGB and MSR), we propose an attention-based fusion method, which can effectively capture the complementarity of two features. We evaluate the proposed framework on various databases, i.e., CASIA-FASD, REPLAY-ATTACK, and OULU, and achieve very competitive performance. To further verify the generalization capacity of the proposed strategies, we conduct cross-database experiments, and the results show the great effectiveness of our method.","","","10.1109/TIFS.2019.2922241","National Natural Science Foundation of China; Fundamental Research Funds for the Central Universities; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8737949","Face spoofing;multi-scale retinex;deep learning;attention model;feature fusion","Face;Feature extraction;Lighting;Face recognition;Fuses;Deep learning;Three-dimensional displays","convolutional neural nets;face recognition;feature extraction;image colour analysis;image texture","face spoofing detection;human face;face spoofing attacks;face video replay attack;modern face recognition systems;anti-spoofing;illumination-invariant methods;two-stream convolutional neural network;complementary spaces;RGB space;original imaging space;multiscale retinex space;illumination-invariant space;detailed facial textures;MSR images;high-frequency information;attention-based fusion method;REPLAY-ATTACK;facial information;attention-based two-stream convolutional networks","","","66","","","","","IEEE","IEEE Journals"
"Learning Long-Term Temporal Features With Deep Neural Networks for Human Action Recognition","S. Yu; L. Xie; L. Liu; D. Xia","School of Information Science and Engineering and Provincial Demonstration Software Institute, Shaoguan University, Shaoguan, China; School of Information Science and Engineering and Provincial Demonstration Software Institute, Shaoguan University, Shaoguan, China; School of Information Science and Engineering and Provincial Demonstration Software Institute, Shaoguan University, Shaoguan, China; School of Big Data and Computer Science, Guizhou Normal University, Guiyang, China","IEEE Access","","2020","8","","1840","1850","One of challenging tasks in the field of artificial intelligence is the human action recognition. In this paper, we propose a novel long-term temporal feature learning architecture for recognizing human action in video, named Pseudo Recurrent Residual Neural Networks (P-RRNNs), which exploits the recurrent architecture and composes each in different connection among units. Two-stream CNNs model (GoogLeNet) is employed for extracting local temporal and spatial features respectively. The local spatial and temporal features are then integrated into global long-term temporal features by using our proposed two-stream P-RRNNs. Finally, the Softmax layer fuses the outputs of two-stream P-RRNNs for action recognition. The experimental results on two standard databases UCF101 and HMDB51 demonstrate the outstanding performance of proposed method based on architectures for human action recognition.","","","10.1109/ACCESS.2019.2962284","National Natural Science Foundation of China; Shaoguan Science and Technology Plan Project; Shaoguan University; Shaoguan University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8943218","Action recognition;residual learning;recurrent neural networks;long short-term memory (LSTM)","","","","","","86","CCBY","","","","IEEE","IEEE Journals"
