"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Constrained Convolutional Neural Networks: A New Approach Towards General Purpose Image Manipulation Detection","B. Bayar; M. C. Stamm","Department of Electrical and Computer Engineering, Drexel University, Philadelphia, PA, USA; Department of Electrical and Computer Engineering, Drexel University, Philadelphia, PA, USA","IEEE Transactions on Information Forensics and Security","","2018","13","11","2691","2706","Identifying the authenticity and processing history of an image is an important task in multimedia forensics. By analyzing traces left by different image manipulations, researchers have been able to develop several algorithms capable of detecting targeted editing operations. While this approach has led to the development of several successful forensic algorithms, an important problem remains: creating forensic detectors for different image manipulations is a difficult and time consuming process. Furthermore, forensic analysts need general purpose forensic algorithms capable of detecting multiple different image manipulations. In this paper, we address both of these problems by proposing a new general purpose forensic approach using convolutional neural networks (CNNs). While CNNs are capable of learning classification features directly from data, in their existing form they tend to learn features representative of an image's content. To overcome this issue, we have developed a new type of CNN layer, called a constrained convolutional layer, that is able to jointly suppress an image's content and adaptively learn manipulation detection features. Through a series of experiments, we show that our proposed constrained CNN is able to learn manipulation detection features directly from data. Our experimental results demonstrate that our CNN can detect multiple different editing operations with up to 99.97% accuracy and outperform the existing state-of-the-art general purpose manipulation detector. Furthermore, our constrained CNN can still accurately detect image manipulations in realistic scenarios where there is a source camera model mismatch between the training and testing data.","","","10.1109/TIFS.2018.2825953","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8335799","Image forensics;deep learning;convolutional neural networks;deep convolutional features","Feature extraction;Forensics;Detectors;Computer architecture;Convolutional neural networks;Task analysis;Training","feature extraction;image classification;image forensics;learning (artificial intelligence);object detection;recurrent neural nets","convolutional neural networks;general purpose image manipulation detection;multimedia forensics;targeted editing operations;forensic detectors;forensic analysts;multiple different image manipulations;general purpose forensic approach;constrained convolutional layer;manipulation detection features;constrained CNN;multiple different editing operations","","17","48","","","","","IEEE","IEEE Journals"
"Person Re-Identification by Camera Correlation Aware Feature Augmentation","Y. Chen; X. Zhu; W. Zheng; J. Lai","School of Data and Computer Science, Sun Yat-Sen University, Guangzhou, China; School of Data and Computer Science, Sun Yat-Sen University, Guangzhou, China; School of Data and Computer Science, Sun Yat-Sen University, Guangzhou, China; School of Data and Computer Science, Sun Yat-Sen University, Guangzhou, China","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2018","40","2","392","408","The challenge of person re-identification (re-id) is to match individual images of the same person captured by different nonoverlapping camera views against significant and unknown cross-view feature distortion. While a large number of distance metric/ subspace learning models have been developed for re-id, the cross-view transformations they learned are view-generic and thus potentially less effective in quantifying the feature distortion inherent to each camera view. Learning view-specific feature transformations for re-id (i.e., view-specific re-id), an under-studied approach, becomes an alternative resort for this problem. In this work, we formulate a novel view-specific person re-identification framework from the feature augmentation point of view, called Camera coRrelation Aware Feature augmenTation (CRAFT). Specifically, CRAFT performs cross-view adaptation by automatically measuring camera correlation from cross-view visual data distribution and adaptively conducting feature augmentation to transform the original features into a new adaptive space. Through our augmentation framework, view-generic learning algorithms can be readily generalized to learn and optimize view-specific sub-models whilst simultaneously modelling view-generic discrimination information. Therefore, our framework not only inherits the strength of view-generic model learning but also provides an effective way to take into account view specific characteristics. Our CRAFT framework can be extended to jointly learn view-specific feature transformations for person re-id across a large network with more than two cameras, a largely under-investigated but realistic re-id setting. Additionally, we present a domain-generic deep person appearance representation which is designed particularly to be towards view invariant for facilitating cross-view adaptation by CRAFT. We conducted extensively comparative experiments to validate the superiority and advantages of our proposed framework over state-of-the-art competitors on contemporary challenging person re-id datasets.","","","10.1109/TPAMI.2017.2666805","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7849147","Person re-identification;adaptive feature augmentation;view-specific transformation","Cameras;Correlation;Training data;Adaptation models;Data models;Visualization;Reliability","feature extraction;image representation;image sensors;learning (artificial intelligence);object recognition","domain-generic deep person appearance representation;realistic re-id setting;CRAFT framework;view-generic model learning;simultaneously modelling view-generic discrimination information;view-generic learning algorithms;cross-view visual data distribution;CRAFT performs cross-view adaptation;called Camera coRrelation Aware Feature augmenTation;feature augmentation point;re-identification framework;view-specific person;view-specific re-id;learning view-specific feature transformations;camera view;cross-view transformations;distance metric/ subspace learning models;unknown cross-view feature distortion;significant cross-view feature distortion;different nonoverlapping camera","","33","93","","","","","IEEE","IEEE Journals"
"Open Data for Global Multimodal Land Use Classification: Outcome of the 2017 IEEE GRSS Data Fusion Contest","N. Yokoya; P. Ghamisi; J. Xia; S. Sukhanov; R. Heremans; I. Tankoyeu; B. Bechtel; B. Le Saux; G. Moser; D. Tuia","RIKEN Center for Advanced Intelligence Project, RIKEN, Tokyo, Japan; Department of Signal Processing in Earth Observation, Remote Sensing Technology Institute (IMF), German Aerospace Center (DLR), Wessling, Germany; Department of Advanced Interdisciplinary Studies, The University of Tokyo, Tokyo, Japan; AGT International, Darmstadt, Germany; AGT International, Darmstadt, Germany; AGT International, Darmstadt, Germany; Center for Earth System Research and Sustainability, Universität Hamburg, Hamburg, Germany; DTIS, ONERA, Université Paris Saclay, Palaiseau, France; Department of Electrical, Electronic, Telecommunications Engineering and Naval Architecture, University of Genoa, Genoa, Italy; Laboratory of Geo-Information Science and Remote Sensing, Wageningen University & Research, Wageningen, The Netherlands","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","","2018","11","5","1363","1377","In this paper, we present the scientific outcomes of the 2017 Data Fusion Contest organized by the Image Analysis and Data Fusion Technical Committee of the IEEE Geoscience and Remote Sensing Society. The 2017 Contest was aimed at addressing the problem of local climate zones classification based on a multitemporal and multimodal dataset, including image (Landsat 8 and Sentinel-2) and vector data (from OpenStreetMap). The competition, based on separate geographical locations for the training and testing of the proposed solution, aimed at models that were accurate (assessed by accuracy metrics on an undisclosed reference for the test cities), general (assessed by spreading the test cities across the globe), and computationally feasible (assessed by having a test phase of limited time). The techniques proposed by the participants to the Contest spanned across a rather broad range of topics, and of mixed ideas and methodologies deriving from computer vision and machine learning but also deeply rooted in the specificities of remote sensing. In particular, rigorous atmospheric correction, the use of multidate images, and the use of ensemble methods fusing results obtained from different data sources/time instants made the difference.","","","10.1109/JSTARS.2018.2799698","Cluster of Excellence “CliSAP”; University of Hamburg; Swiss National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8338367","Convolutional neural networks (CNNs);crowdsourcing;deep learning (DL);ensemble learning;image analysis and data fusion (IADF);multimodal;multiresolution;multisource;OpenStreetMap (OSM);random fields","Urban areas;Remote sensing;Earth;Training;Artificial satellites;Data integration;Image resolution","geophysical image processing;image classification;image fusion;land use;learning (artificial intelligence);remote sensing;terrain mapping","remote sensing;local climate zones classification;multidate images;global multimodal land use classification;geographical locations;data fusion contest;ensemble methods;OpenStreetMap;Landsat 8;Sentinel-2;computer vision;machine learning;AD 2017","","13","62","","","","","IEEE","IEEE Journals"
"Denoising Autoencoders for Laser-Based Scan Registration","A. Nicolai; G. A. Hollinger","Collaborative Robotics and Intelligent Systems Institute, Oregon State University, Corvallis, OR, USA; Collaborative Robotics and Intelligent Systems Institute, Oregon State University, Corvallis, OR, USA","IEEE Robotics and Automation Letters","","2018","3","4","4391","4398","In this letter, we build on recent advances in deep learning to improve SE(3) transformations, enabling more accurate motion estimation in mobile robots. We propose using denoising autoencoders (DAEs) to address the challenges presented by modern LIDARs. Our proposed approach is comprised of two stages: a novel pre-processing stage for robust feature identification and a scan matching stage for motion estimation. In the pre-processing stage, LIDAR data are projected into a two-dimensional (2-D) image format and a DAE is used to extract salient features. These features are used as a mask for the original data, which is then re-projected into full 3-D space. Scan matching is performed on the re-projected data to estimate motion in SE(3). We analyze the performance of our approach using the real-world data from the University of Michigan North Campus long-term vision and LIDAR dataset and test generalization on LIDAR data from the KITTI dataset. We show that our approach generalizes across domains, is capable of reducing the per-estimate error of standard iterative closest point (ICP) methods on average by 25.5% for the translational component and 57.53% for the rotational component, and is capable of reducing the computation time of state-of-the-art ICP methods by a factor of 7.94 on average while achieving competitive performance.","","","10.1109/LRA.2018.2867856","National Aeronautics and Space Administration; DWFritz Automation; Oregon Metals Initiative; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8451962","Autonomous vehicle navigation;learning and adaptive systems;localization","Feature extraction;Three-dimensional displays;Laser radar;Iterative closest point algorithm;Robustness;Standards;Machine learning","feature extraction;image denoising;image matching;image registration;iterative methods;learning (artificial intelligence);mobile robots;motion estimation;optical radar;pose estimation;robot vision","test generalization;LIDAR data;KITTI dataset;per-estimate error;standard iterative closest point methods;competitive performance;autoencoders;laser-based scan registration;deep learning;mobile robots;DAE;robust feature identification;scan matching stage;image format;salient features;University of Michigan North Campus long-term vision;preprocessing stage;motion estimation","","","37","","","","","IEEE","IEEE Journals"
"Estimation of Steering Angle and Collision Avoidance for Automated Driving Using Deep Mixture of Experts","V. John; A. Boyali; H. Tehrani; K. Ishimaru; M. Konishi; Z. Liu; S. Mita","Research Center of Smart Vehicles, Toyota Technological Institute, Nagoya, Japan; Ascent Robotics, Tokyo, Japan; Denso Corporation, Kariya, Japan; Nippon Soken, Nishio, Japan; Denso Corporation, Kariya, Japan; University of British Columbia (Okanagan), Kelowna, BC, Canada; Research Center of Smart Vehicles, Toyota Technological Institute, Nagoya, Japan","IEEE Transactions on Intelligent Vehicles","","2018","3","4","571","584","In this paper, a monocular camera-based method is proposed to estimate the steering angle in autonomous driving. A second-order particle filtering algorithm is used to estimate the steering angles. The filtering algorithm is modeled at the scene-level for varying driving patterns. For a given road scene, individual proposal and likelihood distributions are modeled with deep learning-based regression frameworks for normal driving and obstacle avoidance driving patterns, respectively, the proposal distribution is modeled using a novel long short-term memory-based mixture-of-expert; and the likelihood is modeled using a convolutional neural network. To estimate the driving pattern captured from the monocular camera, a long recurrent convolutional network is adopted and trained. By modeling the distribution at the scene-level for different driving patterns, we accurately model the particle filter distributions. Consequently, for autonomous driving, the steering angle is robustly estimated with few particles. The proposed framework is validated on multiple acquired sequences. A detailed comparative and parametric analysis of the algorithm is performed. The experimental results demonstrate the robustness and accuracy of our filtering algorithm for varying road scenes and driving behaviors.","","","10.1109/TIV.2018.2874555","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8485411","Autonomous systems;pattern analysis;multi-layer neural network","Trajectory;Autonomous systems;Road traffic;Collision avoidance;Robustness;Autonomous vehicles;Neural networks;Pattern recognition;Traffic control","cameras;collision avoidance;convolution;estimation theory;expert systems;feedforward neural nets;learning (artificial intelligence);mobile robots;particle filtering (numerical methods);recurrent neural nets;regression analysis;road traffic;statistical distributions;steering systems;traffic engineering computing","normal driving pattern;obstacle avoidance driving pattern;long short-term memory-based mixture-of-expert;likelihood distribution;steering angle estimation;driving behaviors;road scenes;particle filter distributions;long recurrent convolutional network;proposal distribution;deep learning-based regression frameworks;second-order particle filtering algorithm;autonomous driving;monocular camera-based method;automated driving;collision avoidance","","","44","","","","","IEEE","IEEE Journals"
"Indoor Person Identification Using a Low-Power FMCW Radar","B. Vandersmissen; N. Knudde; A. Jalalvand; I. Couckuyt; A. Bourdoux; W. De Neve; T. Dhaene","Department of Electronics and Information Systems, Ghent University–imec, Ghent, Belgium; Department of Information Technology, Ghent University–imec, Ghent, Belgium; Department of Electronics and Information Systems, Ghent University–imec, Ghent, Belgium; Department of Information Technology, Ghent University–imec, Ghent, Belgium; imec, Leuven, Belgium; Department of Electronics and Information Systems, Ghent University–imec, Ghent, Belgium; Department of Information Technology, Ghent University–imec, Ghent, Belgium","IEEE Transactions on Geoscience and Remote Sensing","","2018","56","7","3941","3952","Contemporary surveillance systems mainly use video cameras as their primary sensor. However, video cameras possess fundamental deficiencies, such as the inability to handle low-light environments, poor weather conditions, and concealing clothing. In contrast, radar devices are able to sense in pitch-dark environments and to see through walls. In this paper, we investigate the use of micro-Doppler (MD) signatures retrieved from a low-power radar device to identify a set of persons based on their gait characteristics. To that end, we propose a robust feature learning approach based on deep convolutional neural networks. Given that we aim at providing a solution for a real-world problem, people are allowed to walk around freely in two different rooms. In this setting, the IDentification with Radar data data set is constructed and published, consisting of 150 min of annotated MD data equally spread over five targets. Through experiments, we investigate the effectiveness of both the Doppler and time dimension, showing that our approach achieves a classification error rate of 24.70% on the validation set and 21.54% on the test set for the five targets used. When experimenting with larger time windows, we are able to further lower the error rate.","","","10.1109/TGRS.2018.2816812","Ghent University; imec; Fund for Scientific Research-Flanders (FWO-Flanders); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8333730","Convolutional neural network (CNN);feature learning;gait classification;indoor sensing;low-power radar;micro-Doppler (MD);person identification","Legged locomotion;Doppler effect;Doppler radar;Cameras;Robustness;Machine learning","CW radar;Doppler radar;feature extraction;FM radar;gait analysis;image classification;learning (artificial intelligence);neural nets;radar imaging;video surveillance","radar devices;pitch-dark environments;microDoppler signatures;low-power radar device;gait characteristics;robust feature learning approach;deep convolutional neural networks;annotated MD data;time dimension;indoor person identification;low-power FMCW Radar;contemporary surveillance systems;video cameras;primary sensor;low-light environments;concealing clothing;radar dataset;weather conditions;classification error rate;time 150.0 min","","11","22","","","","","IEEE","IEEE Journals"
"Domain Specific Learning for Sentiment Classification and Activity Recognition","H. Wang; Y. Xue; X. Zhen; X. Tu","School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China","IEEE Access","","2018","6","","53611","53619","A deep neural network, while avoiding its complex process of feature selection, requires sufficient training samples to learn those connection weights of adjacent layers. However, in many real applications, not enough training samples are available in all cases. This paper suggests a universal-todomain-specific learning method based on recurrent neural network for cross-domain sentiment classification and activity recognition. In the situation of having only a small amount of training samples that is in available, the structure of its network model can be adjusted flexibly according to the needs of a target domain classification or recognition. Where there are two points of our concern as follows: 1) the finetune and regular constraints can increase its training efficiency by updating in a small local area, namely, sharing these parameters between input and hidden layers with a target domain and 2) then, a linear output network moves on its implementing amelioration from subtlety as an exploration or exploitation in order to mitigate the phenomenon of over-fitting. Aiming at an actual situation, this domain-specific learning model with a slide window of instances and features is designed and implemented for a good long-short term memory. Finally, the two strategies are applied into IMDB reviews, Amazon product reviews, and human activities recognition collected by the built-in gyroscope sensors data, and the experimental results verify their validity.","","","10.1109/ACCESS.2018.2871349","National Natural Science Foundation of China; China Scholarship Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8468971","Personalized activity recognition;recurrent neural networks;sentiment classification","Training;Mathematical model;Activity recognition;Recurrent neural networks;Logic gates;Adaptation models;Analytical models","learning (artificial intelligence);pattern classification;recurrent neural nets;sentiment analysis","deep neural network;feature selection;recurrent neural network;cross-domain sentiment classification;linear output network;human activities recognition;universal-to-domain-specific learning method;long-short term memory","","","27","","","","","IEEE","IEEE Journals"
"Can We Speculate Running Application With Server Power Consumption Trace?","Y. Li; H. Hu; Y. Wen; J. Zhang","School of Computer Engineering, Nanyang Technological University, Singapore; School of Computer Engineering, Nanyang Technological University, Singapore; School of Computer Engineering, Nanyang Technological University, Singapore; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China","IEEE Transactions on Cybernetics","","2018","48","5","1500","1512","In this paper, we propose to detect the running applications in a server by classifying the observed power consumption series for the purpose of data center energy consumption monitoring and analysis. Time series classification problem has been extensively studied with various distance measurements developed; also recently the deep learning-based sequence models have been proved to be promising. In this paper, we propose a novel distance measurement and build a time series classification algorithm hybridizing nearest neighbor and long short term memory (LSTM) neural network. More specifically, first we propose a new distance measurement termed as local time warping (LTW), which utilizes a user-specified index set for local warping, and is designed to be noncommutative and nondynamic programming. Second, we hybridize the 1-nearest neighbor (1NN)-LTW and LSTM together. In particular, we combine the prediction probability vector of 1NN-LTW and LSTM to determine the label of the test cases. Finally, using the power consumption data from a real data center, we show that the proposed LTW can improve the classification accuracy of dynamic time warping (DTW) from about 84% to 90%. Our experimental results prove that the proposed LTW is competitive on our data set compared with existed DTW variants and its noncommutative feature is indeed beneficial. We also test a linear version of LTW and find out that it can perform similar to state-of-the-art DTW-based method while it runs as fast as the linear runtime lower bound methods like LB_Keogh for our problem. With the hybrid algorithm, for the power series classification task we achieve an accuracy up to about 93%. Our research can inspire more studies on time series distance measurement and the hybrid of the deep learning models with other traditional models.","","","10.1109/TCYB.2017.2703941","Singapore EMA; Singapore IMDA; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7933202","Long short term memory (LSTM);recurrent neural network (RNN);time series classification;time warping","Time series analysis;Distance measurement;Servers;Power demand;Neural networks;Monitoring;Algorithm design and analysis","computer centres;learning (artificial intelligence);neural nets;pattern classification;power aware computing;power consumption;probability;time series","server power consumption trace;observed power consumption series;data center energy consumption monitoring;time series classification problem;deep learning-based sequence models;time series classification algorithm;long short term memory neural network;LSTM;nondynamic programming;neighbor-LTW;prediction probability vector;1NN-LTW;test cases;power consumption data;dynamic time warping;existed DTW variants;noncommutative feature;state-of-the-art DTW;linear runtime lower bound methods;power series classification task;time series distance measurement;deep learning models","","2","40","","","","","IEEE","IEEE Journals"
"Ultra-High-Efficiency Writing in Voltage-Control Spintronics Memory (VoCSM): The Most Promising Embedded Memory for Deep Learning","Y. Ohsawa; H. Yoda; N. Shimomura; S. Shirotori; S. Fujita; K. Koi; A. Buyandalai; S. Oikawa; M. Shimizu; Y. Kato; T. Inokuchi; H. Sugiyama; M. Ishikawa; K. Ikegami; S. Takaya; A. Kurobe","Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Department of Systems Innovation, Graduate School of Engineering Science, Osaka University, Toyonaka, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan","IEEE Journal of the Electron Devices Society","","2018","6","","1233","1238","Our new proposal of voltage-control spintronics memory (VoCSM) in which spin-orbit torque in conjunction with the voltage-control-magnetic-anisotropy effect works as the writing principle showed small switching current of  $37~\mu \text{A}$  for about 350  $K_{B}T$  switching energy. This indicates VoCSM’s writing efficiency is so high that VoCSM would be applicable for deep learning memories requiring ultra-low power consumption.","","","10.1109/JEDS.2018.2880752","Council for Science, Technology and Innovation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8531691","Magnetic memory;nonvolatile memory;magnetic tunneling;magnetic devices;learning (artificial intelligence);Nanopatterning","Electrodes;Integrated circuits;Writing;Spintronics;Etching;Switches","","","","","14","","","","","IEEE","IEEE Journals"
"Improvement of Generalization Ability of Deep CNN via Implicit Regularization in Two-Stage Training Process","Q. Zheng; M. Yang; J. Yang; Q. Zhang; X. Zhang","School of Information Science and Engineering, Shandong University, Jinan, China; School of Information Science and Engineering, Shandong University, Jinan, China; Department of Science, The University of British Columbia, Vancouver, BC, Canada; School of Information Science and Engineering, Shandong University, Jinan, China; School of Information Science and Engineering, Shandong University, Jinan, China","IEEE Access","","2018","6","","15844","15869","Optimization of deep learning is no longer an imminent problem, due to various gradient descent methods and the improvements of network structure, including activation functions, the connectivity style, and so on. Then the actual application depends on the generalization ability, which determines whether a network is effective. Regularization is an efficient way to improve the generalization ability of deep CNN, because it makes it possible to train more complex models while maintaining a lower overfitting. In this paper, we propose to optimize the feature boundary of deep CNN through a two-stage training method (pre-training process and implicit regularization training process) to reduce the overfitting problem. In the pre-training stage, we train a network model to extract the image representation for anomaly detection. In the implicit regularization training stage, we re-train the network based on the anomaly detection results to regularize the feature boundary and make it converge in the proper position. Experimental results on five image classification benchmarks show that the two-stage training method achieves a state-of-the-art performance and that it, in conjunction with more complicated anomaly detection algorithm, obtains better results. Finally, we use a variety of strategies to explore and analyze how implicit regularization plays a role in the two-stage training process. Furthermore, we explain how implicit regularization can be interpreted as data augmentation and model ensemble.","","","10.1109/ACCESS.2018.2810849","Shandong Provincial Natural Science Foundation; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8306949","Deep CNN;image classification;overfitting;generalization;anomaly detection;implicit regularization","Training;Anomaly detection;Feature extraction;Image representation;Production;Principal component analysis;Machine learning","","","","6","68","","","","","IEEE","IEEE Journals"
"On the Importance of Super-Gaussian Speech Priors for Machine-Learning Based Speech Enhancement","R. Rehr; T. Gerkmann","Signal Processing Group, Department of Informatics, University of Hamburg, Hamburg, Germany; Signal Processing Group, Department of Informatics, University of Hamburg, Hamburg, Germany","IEEE/ACM Transactions on Audio, Speech, and Language Processing","","2018","26","2","357","366","For enhancing noisy signals, machine-learning based single-channel speech enhancement schemes exploit prior knowledge about typical speech spectral structures. To ensure a good generalization and to meet requirements in terms of computational complexity and memory consumption, certain methods restrict themselves to learning speech spectral envelopes. We refer to these approaches as machine-learning spectral envelope (MLSE)-based approaches. In this paper, we show by means of theoretical and experimental analyses that for MLSE-based approaches, super-Gaussian priors allow for a reduction of noise between speech spectral harmonics which is not achievable using Gaussian estimators such as the Wiener filter. For the evaluation, we use a deep neural network based phoneme classifier and a low-rank nonnegative matrix factorization framework as examples of MLSE-based approaches. A listening experiment and instrumental measures confirm that while super-Gaussian priors yield only moderate improvements for classic enhancement schemes, for MLSE-based approaches super-Gaussian priors clearly make an important difference and significantly outperform Gaussian priors.","","","10.1109/TASLP.2017.2778151","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8121999","Super-Gaussian PDF;nonnegative matrix factorization;neural networks;speech enhancement","Speech;Speech enhancement;Noise measurement;Harmonic analysis;Speech recognition;Maximum likelihood estimation","learning (artificial intelligence);matrix decomposition;neural nets;speech enhancement;speech recognition;Wiener filters","super-Gaussian speech priors;single-channel speech enhancement schemes;speech spectral envelopes;machine-learning spectral envelope;MLSE-based approaches;speech spectral harmonics;classic enhancement schemes;speech spectral structures;Gaussian estimators;listening experiment;instrumental measures;deep neural network based phoneme classifier;low-rank nonnegative matrix factorization framework","","2","46","Traditional","","","","IEEE","IEEE Journals"
"DIDACTIC: A Data-Intelligent Digital-to-Analog Converter with a Trainable Integrated Circuit using Memristors","L. Danial; N. Wainstein; S. Kraus; S. Kvatinsky","Andrew and Erna Viterbi Faculty of Electrical Engineering, Technion–Israel Institute of Technology, Haifa, Israel; Andrew and Erna Viterbi Faculty of Electrical Engineering, Technion–Israel Institute of Technology, Haifa, Israel; PLSense Ltd., Yokneam, Israel; Andrew and Erna Viterbi Faculty of Electrical Engineering, Technion–Israel Institute of Technology, Haifa, Israel","IEEE Journal on Emerging and Selected Topics in Circuits and Systems","","2018","8","1","146","158","In an increasingly data-diverse world, in which data are interactively transferred at high rates, there is an ever-growing demand for high-precision data converters. In this paper, we propose a novel digital-to-analog converter (DAC) configuration that is calibrated using an artificial intelligence neural network technique. The proposed technique is demonstrated on an adaptive and self-calibrated binary-weighted DAC that can be configured on-chip in real time. We design a reconfigurable 4-bit DAC with a memristor-based neural network. This circuit uses an online supervised machine learning algorithm called “binary-weighted time-varying gradient descent.” This algorithm fits multiple full-scale voltage ranges and sampling frequencies by iterative synaptic adjustments, while inherently providing mismatch calibration and noise tolerance. Theoretical analysis, as well as simulation results, show the efficiency and robustness of the training algorithm in reconfiguration, self-calibration, and desensitization, leading to a significant improvement in DAC accuracy: 0.12 LSB in terms of integral non-linearity, 0.11 LSB in terms of differential non-linearity, and 3.63 bits in terms of effective number of bits. The findings constitute a promising milestone toward scalable data-driven converters using deep neural networks.","","","10.1109/JETCAS.2017.2780251","Israeli Planning and Budgeting Committee Fellowship; Viterbi Fellowship at the Technion Computer Engineering Center; EU COST Action IC1401; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8168325","Adaptive systems;calibration;converters;memristors;neuromorphic computing;reconfigurable architectures;supervised learning","Memristors;Training;Algorithm design and analysis;Machine learning algorithms;Resistance;Circuits and systems","calibration;digital-analogue conversion;iterative methods;learning (artificial intelligence);memristor circuits;neural chips","multiple full-scale voltage ranges;iterative synaptic adjustments;mismatch calibration;training algorithm;DAC accuracy;integral nonlinearity;deep neural networks;trainable integrated circuit;memristor;high-precision data converters;artificial intelligence neural network technique;online supervised machine learning algorithm;binary-weighted time-varying gradient descent;DIDACTIC;self-calibrated binary-weighted DAC;adaptive binary-weighted DAC;data-intelligent digital-to-analog converter configuration;sampling frequencies;noise tolerance;differential nonlinearity;data-driven converters;word length 3.63 bit;word length 4 bit","","7","37","","","","","IEEE","IEEE Journals"
"Deep Multi-Layer Perceptron Classifier for Behavior Analysis to Estimate Parkinson’s Disease Severity Using Smartphones","S. Wan; Y. Liang; Y. Zhang; M. Guizani","School of Information and Safety Engineering, Zhongnan University of Economics and Law, Wuhan, China; School of Information and Safety Engineering, Zhongnan University of Economics and Law, Wuhan, China; School of Information and Safety Engineering, Zhongnan University of Economics and Law, Wuhan, China; Electrical and Computer Engineering Department, University of Idaho, Moscow, ID, USA","IEEE Access","","2018","6","","36825","36833","Although the preclinical detection of Parkinson's disease (PD) has been explored, a practical, inexpensive, and overall screening diagnosis has yet to be made available. However, due to the large variability and complexity in progress of PD and the difficulties in gathering a single time-point measurement of a single sign, the goal of precision treatment and assessment severity would be impossible to achieve. Hence, the repeated monitoring and tracking of individuals during their daily living activities at different times would also be of great importance for treating this chronic disease. We propose a deep multi-layer perceptron (DMLP) classifier for behavior analysis to estimate the progression of PD using smartphones. This paper aims to identify severity in PD patients' actions by analyzing their speech and movement patterns, as measured with a smartphone accelerometer in their pocket at different times of the day. Popular machine learning classification algorithms, such as logistic regression, random forests, k-nearest neighbors, M5P, and DMLP, are applied on one dataset from the University of California Irvine and another dataset collected by the authors to classify each patient as being Parkinson positive or negative. We further measure the success of each method for their ability to correctly classify the patients into one of these categories. Of the experimental models, it is demonstrated that DMLP performs the best in both datasets.","","","10.1109/ACCESS.2018.2851382","National Natural Science Foundation of China; MOE (Ministry of Education in China) Project of Humanities and Social Sciences; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8405749","Parkinson’s disease;behavior analysis;DMLP;classification","Smart phones;Diseases;Legged locomotion;Monitoring;Biomedical measurement;Sensors;Accelerometers","accelerometers;diseases;learning (artificial intelligence);medical computing;multilayer perceptrons;patient diagnosis;pattern classification;regression analysis;smart phones","practical screening diagnosis;chronic disease;DMLP;PD patients;smartphone accelerometer;Parkinsons disease;deep multilayer perceptron classifier;machine learning classification algorithm;logistic regression;random forest;k-nearest neighbor;California Irvine","","9","47","","","","","IEEE","IEEE Journals"
