"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Deep Filter Banks for Land-Use Scene Classification","H. Wu; B. Liu; W. Su; W. Zhang; J. Sun","Institute of Medical Equipment, Academy of Military Medical Science, Tianjin, China; Institute of Medical Equipment, Academy of Military Medical Science, Tianjin, China; Institute of Medical Equipment, Academy of Military Medical Science, Tianjin, China; State Key Laboratory of Intelligent Technology and System, Computer Science and Technology School, Tsinghua University, Beijing, China; Institute of Medical Equipment, Academy of Military Medical Science, Tianjin, China","IEEE Geoscience and Remote Sensing Letters","","2016","13","12","1895","1899","Land-use (LU) scene classification is one of the most challenging tasks in the field of remote sensing (RS) image processing due to its high intraclass variability and low interclass distance. Motivated by the challenge posed by this problem, we propose a novel hybrid architecture, deep filter banks, combining multicolumn stacked denoising sparse autoencoder (SDSAE) and Fisher vector (FV) to automatically learn the representative and discriminative features in a hierarchical manner for LU scene classification. SDSAE kernels describe local patches and a robust global feature of the RS image is built through the FV pooling layer. Unlike previous handcrafted features, we use machine-learning mechanisms to optimize our proposed feature extractor so that it can learn more suitable internal features from the RS data, boosting the final performance. Our approach achieves superior performance compared with the state-of-the-art methods, obtaining average classification accuracies of 92.7% and 90.4%, respectively, on the UC Merced and RSSCN7 data sets.","","","10.1109/LGRS.2016.2616440","Science and Technology Pillar Program, Tianjin, China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7676333","Deep filter banks;Fisher vector (FV);land-use (LU) scene classification;stacked denoising sparse autoencoder (SDSAE)","Feature extraction;Noise reduction;Robustness;Kernel;Semantics;Data models;Encoding","feature extraction;geophysical image processing;image classification;image denoising;image filtering;land use;learning (artificial intelligence);remote sensing","image classification accuracy;feature extractor;machine-learning mechanisms;Fisher vector;stacked denoising sparse autoencoder;multicolumn SDSAE kernel;image processing;remote sensing image;land-use scene classification;deep filter bank","","15","23","","","","","IEEE","IEEE Journals"
"A Regression Approach to Single-Channel Speech Separation Via High-Resolution Deep Neural Networks","J. Du; Y. Tu; L. Dai; C. Lee","National Engineering Laboratory for Speech and Language Information Processing, University of Science and Technology of China, Hefei, China; National Engineering Laboratory for Speech and Language Information Processing, University of Science and Technology of China, Hefei, China; National Engineering Laboratory for Speech and Language Information Processing, University of Science and Technology of China, Hefei, China; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA","IEEE/ACM Transactions on Audio, Speech, and Language Processing","","2016","24","8","1424","1437","We propose a novel data-driven approach to single-channel speech separation based on deep neural networks (DNNs) to directly model the highly nonlinear relationship between speech features of a mixed signal containing a target speaker and other interfering speakers. We focus our discussion on a semisupervised mode to separate speech of the target speaker from an unknown interfering speaker, which is more flexible than the conventional supervised mode with known information of both the target and interfering speakers. Two key issues are investigated. First, we propose a DNN architecture with dual outputs of the features of both the target and interfering speakers, which is shown to achieve a better generalization capability than that with output features of only the target speaker. Second, we propose using a set of multiple DNNs, each intending to be signal-noise-dependent (SND), to cope with the difficulty that one single general DNN could not well accommodate all the speaker mixing variabilities at different signal-to-noise ratio (SNR) levels. Experimental results on the speech separation challenge (SSC) data demonstrate that our proposed framework achieves better separation results than other conventional approaches in a supervised or semisupervised mode. SND-DNNs could also yield significant performance improvements over a general DNN for speech separation in low SNR cases. Furthermore, for automatic speech recognition (ASR) following speech separation, this purely front-end processing with a single set of speaker-independent ASR acoustic models, achieves a relative word error rate (WER) reduction of 11.6% over a state-of-the-art separation and recognition system where a complicated joint back-end decoding framework with multiple sets of speaker-dependent ASR acoustic models needs to be implemented. When speaker-adaptive ASR acoustic models for the target speakers are adopted for the enhanced signals, another 12.1% WER reduction over our best speaker-independent ASR system is achieved.","","","10.1109/TASLP.2016.2558822","Strategic Priority Research Program of the Chinese Academy of Sciences; National Key Technology Support Program; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7460094","Deep neural network;dual outputs, divide and conquer;speech separation;robust speech recognition;Deep neural network;divide and conquer;dual outputs;robust speech recognition;speech separation","Speech;Speech recognition;Hidden Markov models;Speech processing;Training;Signal to noise ratio;Acoustics","learning (artificial intelligence);neural nets;regression analysis;source separation;speaker recognition","joint back-end decoding framework;WER reduction;relative word error rate reduction;speaker-independent ASR acoustic models;front-end processing;automatic speech recognition;SSC data;speech separation challenge data;signal-to-noise ratio levels;SND;signal-noise-dependent;DNN architecture;supervised mode;semisupervised mode;data-driven approach;high-resolution deep neural networks;single-channel speech separation;regression approach","","33","66","","","","","IEEE","IEEE Journals"
"On invariance and selectivity in representation learning","F. Anselmi; L. Rosasco; T. Poggio","NA; NA; NA","Information and Inference: A Journal of the IMA","","2016","5","2","134","158","We study the problem of learning from data representations that are invariant to transformations, and at the same time selective, in the sense that two points have the same representation if one is the transformation of the other. The mathematical results here sharpen some of the key claims of i-theory—a recent theory of feedforward processing in sensory cortex (Anselmi et al., 2013, Theor. Comput. Sci. and arXiv:1311.4158; Anselmi et al., 2013, Magic materials: a theory of deep hierarchical architectures for learning sensory representations. CBCL Paper; Anselmi & Poggio, 2010, Representation learning in sensory cortex: a theory. CBMM Memo No. 26).","","","10.1093/imaiai/iaw009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8132289","invariance;machine learning","","","","","4","","","","","","OUP","OUP Journals"
"Blind Image Blur Estimation via Deep Learning","R. Yan; L. Shao","College of Electronic and Information Engineering, Nanjing University of Information Science and Technology, Nanjing, China; College of Electronic and Information Engineering, Nanjing University of Information Science and Technology, Nanjing, China","IEEE Transactions on Image Processing","","2016","25","4","1910","1921","Image blur kernel estimation is critical to blind image deblurring. Most existing approaches exploit handcrafted blur features that are optimized for a certain uniform blur across the image, which is unrealistic in a real blind deconvolution setting, where the blur type is often unknown. To deal with this issue, we aim at identifying the blur type for each input image patch, and then estimating the kernel parameter in this paper. A learning-based method using a pre-trained deep neural network (DNN) and a general regression neural network (GRNN) is proposed to first classify the blur type and then estimate its parameters, taking advantages of both the classification ability of DNN and the regression ability of GRNN. To the best of our knowledge, this is the first time that pre-trained DNN and GRNN have been applied to the problem of blur analysis. First, our method identifies the blur type from a mixed input of image patches corrupted by various blurs with different parameters. To this aim, a supervised DNN is trained to project the input samples into a discriminative feature space, in which the blur type can be easily classified. Then, for each blur type, the proposed GRNN estimates the blur parameters with very high accuracy. Experiments demonstrate the effectiveness of the proposed method in several tasks with better or competitive results compared with the state of the art on two standard image data sets, i.e., the Berkeley segmentation data set and the Pascal VOC 2007 data set. In addition, blur region segmentation and deblurring on a number of real photographs show that our method outperforms the previous techniques even for non-uniformly blurred images.","","","10.1109/TIP.2016.2535273","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7420686","blur classification;blur parameter estimation;blind image deblurring;Blur classification;blur parameter estimation;blind image deblurring;general regression neural network","Neural networks;Kernel;Feature extraction;Estimation;Training;Parameter estimation;Image edge detection","deconvolution;image restoration;image segmentation;neural nets;parameter estimation;regression analysis","blind image blur estimation;deep learning;image blur kernel estimation;blind deconvolution setting;pretrained deep neural network;DNN;general regression neural network;GRNN;parameter estimation;blur analysis;image patch;discriminative feature space;Berkeley segmentation data set;Pascal VOC 2007 data set;photograph deblurring","","26","46","","","","","IEEE","IEEE Journals"
"Partial Copy Detection in Videos: A Benchmark and an Evaluation of Popular Methods","Y. Jiang; J. Wang","School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China","IEEE Transactions on Big Data","","2016","2","1","32","42","The goal of partial video copy detection is to find one or more segments of a query video which have (transformed) copies in a large dataset. Previous related research in this field used either small-scale datasets or large datasets with simulated partial copies by imposing several pre-defined transformations (e.g., photometric changes) due to the extremely time-consuming annotation of real copies. It is still unknown how well the techniques developed on simulated datasets perform on real copies, which are much more challenging and too complex to be simulated. In this paper, we introduce a large-scale video copy database (VCDB) with over 100,000 videos, and more than 9,000 copy pairs found by manual annotation. A state-of-the-art system of video copy detection is evaluated on VCDB to show the limitations of existing techniques. We also evaluate deep learning features learned by two neural networks: one is independently trained on a different dataset and the other is tailored to deal with the copy detection task. Our evaluation suggests that all the existing techniques, including the deep learning features, are far from satisfactory in detecting complex real copies.","","","10.1109/TBDATA.2016.2530714","National 863 Program; NSF; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7416633","Video copy detection;benchmark dataset;frame matching;temporal alignment;deep learning;Video copy detection;benchmark dataset;frame matching;temporal alignment;deep learning","Videos;Feature extraction;Machine learning;Benchmark testing;TV;Manuals;Internet","simulated annealing;visual databases","VCDB;simulated datasets;extremely time-consuming annotation;photometric changes;small-scale datasets;partial copy detection","","21","36","","","","","IEEE","IEEE Journals"
"Multiple deep features learning for object retrieval in surveillance videos","H. Guo; J. Wang; H. Lu","Institute of Automation, Chinese Academy of Sciences, People's Republic of China; Institute of Automation, Chinese Academy of Sciences, People's Republic of China; Institute of Automation, Chinese Academy of Sciences, People's Republic of China","IET Computer Vision","","2016","10","4","268","271","Efficient indexing and retrieving objects of interest from large-scale surveillance videos are a significant and challenging topic. In this study, the authors present an effective multiple deep features learning approach for object retrieval in surveillance videos. Based on the discriminative convolutional neural network (CNN), they can learn multiple deep features to comprehensively describe the visual object. To be specific, they utilise the CNN model pre-trained on ImageNet ILSVRC12 and fine-tuned on our dataset to abstract structure information. In addition, they train another CNN model supervised by 11 colour names to deliver the colour information. To improve the retrieval performance, the deep features are encoded into short binary codes by locality-sensitive hash and fused to fast retrieve the object of interest. Retrieval experiments are performed on a dataset of 100k objects extracted from multi-camera surveillance videos. Comparison results with other common visual features show the effectiveness of the proposed approach.","","","10.1049/iet-cvi.2015.0291","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7503638","","","binary codes;feature extraction;feedforward neural nets;file organisation;image coding;image colour analysis;image fusion;indexing;video retrieval;video surveillance","multiple deep features learning;object retrieval;object indexing;large-scale surveillance videos;discriminative convolutional neural network;CNN model;ImageNet ILSVRC12;colour information;retrieval performance improvement;short binary codes;locality-sensitive hash","","2","25","","","","","IET","IET Journals"
"Instance-Aware Hashing for Multi-Label Image Retrieval","H. Lai; P. Yan; X. Shu; Y. Wei; S. Yan","School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China; School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China; School of Computer Science and Technology, Nanjing, China; Institute of Information Science, Beijing Jiaotong University, Beijing, China; Department of Electrical and Computer Engineering, National University of Singapore, Singapore","IEEE Transactions on Image Processing","","2016","25","6","2469","2479","Similarity-preserving hashing is a commonly used method for nearest neighbor search in large-scale image retrieval. For image retrieval, deep-network-based hashing methods are appealing, since they can simultaneously learn effective image representations and compact hash codes. This paper focuses on deep-network-based hashing for multi-label images, each of which may contain objects of multiple categories. In most existing hashing methods, each image is represented by one piece of hash code, which is referred to as semantic hashing. This setting may be suboptimal for multi-label image retrieval. To solve this problem, we propose a deep architecture that learns instance-aware image representations for multi-label image data, which are organized in multiple groups, with each group containing the features for one category. The instance-aware representations not only bring advantages to semantic hashing but also can be used in category-aware hashing, in which an image is represented by multiple pieces of hash codes and each piece of code corresponds to a category. Extensive evaluations conducted on several benchmark data sets demonstrate that for both the semantic hashing and the category-aware hashing, the proposed method shows substantial improvement over the state-of-the-art supervised and unsupervised hashing methods.","","","10.1109/TIP.2016.2545300","Natural Science Foundation of Guangdong Province; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7438833","Multi-Label;Image Retrieval;Instance-Aware Image Representation;Category-Aware Hashing;Semantic Hashing;Deep Learning;Multi-label;image retrieval;instance-aware image representation;category-aware hashing;semantic hashing;deep learning","Proposals;Semantics;Image retrieval;Probability;Image representation;Convolution;Convolutional codes","file organisation;image representation;image retrieval","similarity-preserving hashing;nearest neighbor search;large-scale image retrieval;deep-network-based hashing methods;compact hash codes;semantic hashing;multi-label image retrieval;instance-aware image representations;multi-label image data;instance-aware representations;category-aware hashing","","30","38","","","","","IEEE","IEEE Journals"
"Demonstration of Convolution Kernel Operation on Resistive Cross-Point Array","L. Gao; P. Chen; S. Yu","School of Electrical, Computer, and Energy Engineering, Arizona State University, Tempe, AZ, USA; School of Electrical, Computer, and Energy Engineering, Arizona State University, Tempe, AZ, USA; School of Electrical, Computer, and Energy Engineering, Arizona State University, Tempe, AZ, USA","IEEE Electron Device Letters","","2016","37","7","870","873","Convolution is the key operation in the convolutional neural network, one of the most popular deep learning algorithms. The implementation of the convolution kernel on the resistive cross-point array is different than the implementation of the matrix-vector multiplication in prior works. In this letter, we propose a dimensional reduction of 2-D kernel matrix into 1-D column vector, i.e., a column of the array, and enable the parallel readout of multiple 2-D kernels simultaneously. As a proof-of-concept demonstration, we use the Prewitt kernels to detect both horizontal and vertical edges of the 20 × 20 pixels of black and-white MNIST handwritten digits. The experiments were performed on the fabricated 12 × 12 resistive cross-point array based on the Pt/HfOx/TiN structure. The experimental results of the Prewitt kernel operation perfectly matches the simulation results, indicating the feasibility of the proposed implementation methodology of the convolution kernel on resistive cross-point array.","","","10.1109/LED.2016.2573140","NSF-CCF-1552687; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7479502","convolution kernel;neuromorphic computing;cross-point array;resistive memory;Convolution kernel;neuromorphic computing;cross-point array;resistive memory","Kernel;Convolution;Image edge detection;Neurons;Object recognition;Machine learning","convolution;handwriting recognition;image classification;learning (artificial intelligence);matrix algebra;neural nets;vectors","proof-of-concept demonstration;convolution kernel operation;resistive cross-point array;convolutional neural network;deep learning algorithm;dimensional reduction;2D kernel matrix;1D column vector;Prewitt kernel;MNIST handwritten digit;classification layer","","36","18","","","","","IEEE","IEEE Journals"
"Lung Pattern Classification for Interstitial Lung Diseases Using a Deep Convolutional Neural Network","M. Anthimopoulos; S. Christodoulidis; L. Ebner; A. Christe; S. Mougiakakou","ARTORG Center for Biomedical Engineering Research, University of Bern, Switzerland; ARTORG Center for Biomedical Engineering Research, University of Bern, Switzerland; Department of Diagnostic, Interventional and Pediatric Radiology, Bern University Hospital “Inselspital”, Switzerland; Department of Diagnostic, Interventional and Pediatric Radiology, Bern University Hospital “Inselspital”, Switzerland; ARTORG Center for Biomedical Engineering Research, University of Bern, Switzerland","IEEE Transactions on Medical Imaging","","2016","35","5","1207","1216","Automated tissue characterization is one of the most crucial components of a computer aided diagnosis (CAD) system for interstitial lung diseases (ILDs). Although much research has been conducted in this field, the problem remains challenging. Deep learning techniques have recently achieved impressive results in a variety of computer vision problems, raising expectations that they might be applied in other domains, such as medical image analysis. In this paper, we propose and evaluate a convolutional neural network (CNN), designed for the classification of ILD patterns. The proposed network consists of 5 convolutional layers with 2 × 2 kernels and LeakyReLU activations, followed by average pooling with size equal to the size of the final feature maps and three dense layers. The last dense layer has 7 outputs, equivalent to the classes considered: healthy, ground glass opacity (GGO), micronodules, consolidation, reticulation, honeycombing and a combination of GGO/reticulation. To train and evaluate the CNN, we used a dataset of 14696 image patches, derived by 120 CT scans from different scanners and hospitals. To the best of our knowledge, this is the first deep CNN designed for the specific problem. A comparative analysis proved the effectiveness of the proposed CNN against previous methods in a challenging dataset. The classification performance ( ~ 85.5%) demonstrated the potential of CNNs in analyzing lung patterns. Future work includes, extending the CNN to three-dimensional data provided by CT volume scans and integrating the proposed method into a CAD system that aims to provide differential diagnosis for ILDs as a supportive tool for radiologists.","","","10.1109/TMI.2016.2535865","Bern University hospital Inselspital; Swiss National Science Foundation SNSF; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7422082","Convolutional neural networks;interstitial lung diseases;texture classification","Lungs;Computed tomography;Diseases;Feature extraction;Convolution;Design automation;Neural networks","biological tissues;computerised tomography;convolution;diseases;feature extraction;image classification;learning (artificial intelligence);lung;medical image processing;neural nets","lung pattern classification;interstitial lung diseases;deep convolutional neural network;automated tissue characterization;computer aided diagnosis system;deep learning techniques;computer vision problems;medical image analysis;ILD pattern classification;feature maps;ground glass opacity;micronodules;consolidation;reticulation;honeycombing;CT volume scans","Algorithms;Humans;Image Interpretation, Computer-Assisted;Lung;Lung Diseases, Interstitial;Neural Networks (Computer);Tomography, X-Ray Computed","310","42","","","","","IEEE","IEEE Journals"
"Object Recognition Using Deep Convolutional Features Transformed by a Recursive Network Structure","H. M. Bui; M. Lech; E. Cheng; K. Neville; I. S. Burnett","School of Engineering, RMIT University, GPO Box 2476, Melbourne, VIC, Australia; School of Engineering, RMIT University, GPO Box 2476, Melbourne, VIC, Australia; School of Engineering, RMIT University, GPO Box 2476, Melbourne, VIC, Australia; School of Engineering, RMIT University, GPO Box 2476, Melbourne, VIC, Australia; Faculty of Engineering and Information Technology, University of Technology Sydney, PO Box 123, Broadway, NSW, Australia","IEEE Access","","2016","4","","10059","10066","Deep neural networks (DNNs) trained on large data sets have been shown to be able to capture high-quality features describing image data. Numerous studies have proposed various ways to transfer DNN structures trained on large data sets to perform classification tasks represented by relatively small data sets. Due to the limitations of these proposals, it is not well known how to effectively adapt the pre-trained model into the new task. Typically, the transfer process uses a combination of fine-tuning and training of adaptation layers; however, both tasks are susceptible to problems with data shortage and high computational complexity. This paper proposes an improvement to the well-known AlexNet feature extraction technique. The proposed approach applies a recursive neural network structure on features extracted by a deep convolutional neural network pre-trained on a large data set. Object recognition experiments conducted on the Washington RGBD image data set have shown that the proposed method has the advantages of structural simplicity combined with the ability to provide higher recognition accuracy at a low computational cost compared with other relevant methods. The new approach requires no training at the feature extraction phase, and can be performed very efficiently as the output features are compact and highly discriminative, and can be used with a simple classifier in object recognition settings.","","","10.1109/ACCESS.2016.2639543","Center of Technology, RMIT University, Vietnam; RMIT University, Melbourne, Australia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7869276","Machine learning;pattern recognition;neural networks;knowledge transfer","Feature extraction;Neural networks;Object recognition;Training;Machine learning;Data mining;Australia","convolution;data analysis;feature extraction;neural nets;object recognition;recursive estimation","object recognition settings;Washington RGBD image data set;recursive neural network structure;AlexNet feature extraction technique;data shortage;computational complexity;image data;DNN;deep neural networks;deep convolutional features","","20","30","","","","","IEEE","IEEE Journals"
"Neural Network Based Multi-Factor Aware Joint Training for Robust Speech Recognition","Y. Qian; T. Tan; D. Yu","Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China; Microsoft Research, Redmond, WA, USA","IEEE/ACM Transactions on Audio, Speech, and Language Processing","","2016","24","12","2231","2240","Although great progress has been made in automatic speech recognition (ASR), significant performance degradation still exists in noisy environments. In this paper, a novel factor-aware training framework, named neural network-based multifactor aware joint training, is proposed to improve the recognition accuracy for noise robust speech recognition. This approach is a structured model which integrates several different functional modules into one computational deep model. We explore and extract speaker, phone, and environment factor representations using deep neural networks (DNNs), which are integrated into the main ASR DNN to improve classification accuracy. In addition, the hidden activations in the main ASR DNN are used to improve factor extraction, which in turn helps the ASR DNN. All the model parameters, including those in the ASR DNN and factor extraction DNNs, are jointly optimized under the multitask learning framework. Unlike prior traditional techniques for the factor-aware training, our approach requires no explicit separate stages for factor extraction and adaptation. Moreover, the proposed neural network-based multifactor aware joint training can be easily combined with the conventional factor-aware training which uses the explicit factors, such as i-vector, noise energy, and T60 value to obtain additional improvement. The proposed method is evaluated on two main noise robust tasks: the AMI single distant microphone task in which reverberation is the main concern, and the Aurora4 task in which multiple noise types exist. Experiments on both tasks show that the proposed model can significantly reduce word error rate (WER). The best configuration achieved more than 15% relative reduction in WER over the baselines on these two tasks.","","","10.1109/TASLP.2016.2598308","Johns Hopkins University; National Science Foundation; DARPA; Google; Microsoft; Amazon; Mitsubishi Electric Research Laboratories; Shanghai Sailing Program; Program for Professor of Special Appointment (Eastern Scholar) at Shanghai Institutions of Higher Learning; NSFC; Interdisciplinary Program (14JCZ03); Shanghai Jiao Tong University in China; ICASSP; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7533439","Deep neural network;factor-aware training;factor representation;multi-task learning;robust speech recognition","Training;Speech recognition;Speech;Neural networks;Noise measurement;Adaptation models;Feature extraction","microphones;neural nets;speech recognition","neural network;multifactor aware joint training;robust speech recognition;automatic speech recognition;ASR;noisy environments;computational deep model;deep neural networks;DNNs;multitask learning framework;distant microphone;word error rate;WER","","13","43","","","","","IEEE","IEEE Journals"
"Novel Unsupervised Auditory Filterbank Learning Using Convolutional RBM for Speech Recognition","H. B. Sailor; H. A. Patil","Research Lab, Dhirubhai Ambani Institute of Information and Communication Technology (DA-IICT), Gandhinagar, Gujarat, India; Research Lab, Dhirubhai Ambani Institute of Information and Communication Technology (DA-IICT), Gandhinagar, Gujarat, India","IEEE/ACM Transactions on Audio, Speech, and Language Processing","","2016","24","12","2341","2353","To learn auditory filterbanks, recently, we have proposed an unsupervised learning model based on convolutional restricted Boltzmann machine (RBM) with rectified linear units. In this paper, theory, training algorithm of our proposed model, and detailed analysis of learned filterbank are being presented. Learning of the model with different databases shows that the model is able to learn cochlear-like impulse responses that are localized in frequency-domain. An auditory-like scale obtained from filterbanks learned from clean and noisy datasets resembles the Mel scale, which is known to mimic perceptually relevant aspect of speech. We have experimented with both cepstral (denoted as ConvRBM-CC) as well as filterbank features (denoted as ConvRBM-BANK). On large vocabulary continuous speech recognition task, we achieved relative improvement of 7.21-17.8% in word error rate (WER) compared to Mel frequency cepstral coefficient (MFCC) features and 1.35-6.82% compared to Mel filterbank (FBANK) features. On AURORA 4 multicondition training database, the relative improvement in WER by 4.8-13.65% was achieved using a Hybrid Deep Neural Network-Hidden Markov Model (DNN-HMM) system with ConvRBM-CC features. Using ConvRBM-BANK features, we achieve absolute reduction of 1.25-3.85% in WER on AURORA 4 test sets compared to FBANK features. A context-dependent DNN-HMM system further improves performance with a relative improvement of 3.6-4.6% on an average for bigram 5k and tri-gram 5k language models. Hence, our proposed learned filterbank performs better than traditional MFCC and Mel-filterbank features for both clean and multicondition automatic speech recognition (ASR) tasks. A system combination of ConvRBM-BANK and FBANK features further improve performance in all ASR tasks. Cross-domain experiments where subband filters trained on one database are used for the ASR task of another database show that model learns generalized representations of speech signals.","","","10.1109/TASLP.2016.2607341","Department of Electronics and Information Technology, Government of India; TTS; ASR; DA-IICT, Gandhinagar, India; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7563327","Auditory processing;ConvRBM;filterbank;subband filters;speech recognition","Speech processing;Hidden Markov models;Convolution;Databases;Mel frequency cepstral coefficient;Mathematical model","Boltzmann machines;channel bank filters;frequency-domain analysis;hidden Markov models;speech recognition;unsupervised learning","novel unsupervised auditory filterbank learning;convolutional RBM;speech recognition;unsupervised learning model;convolutional restricted Boltzmann machine;frequency-domain;large vocabulary continuous speech recognition task;word error rate;WER;AURORA 4 multicondition training database;hybrid deep neural network-hidden Markov model;ConvRBM-CC features;context-dependent DNN-HMM system;multicondition automatic speech recognition;ASR","","17","46","","","","","IEEE","IEEE Journals"
"Polarimetric SAR Image Classification Using Deep Convolutional Neural Networks","Y. Zhou; H. Wang; F. Xu; Y. Jin","Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, shanghai, China; Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, shanghai, China; Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, shanghai, China; Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, shanghai, China","IEEE Geoscience and Remote Sensing Letters","","2016","13","12","1935","1939","Deep convolutional neural networks have achieved great success in computer vision and many other areas. They automatically extract translational-invariant spatial features and integrate with neural network-based classifier. This letter investigates the suitability and potential of deep convolutional neural network in supervised classification of polarimetric synthetic aperture radar (POLSAR) images. The multilooked POLSAR data in the format of coherency or covariance matrix is first converted into a normalized 6-D real feature vector. The six-channel real image is then fed into a four-layer convolutional neural network tailored for POLSAR classification. With two cascaded convolutional layers, the designed deep neural network can automatically learn hierarchical polarimetric spatial features from the data. Two experiments are presented using the AIRSAR data of San Francisco, CA, and Flevoland, The Netherlands. Classification result of the San Francisco case shows that slant built-up areas, which are conventionally mixed with vegetated area in polarimetric feature space, can now be successfully distinguished after taking into account spatial features. Quantitative analysis with respect to ground truth information available for the Flevoland test site shows that the proposed method achieves an accuracy of 92.46% in classifying the considered 15 classes. Such results are comparable with the state of the art.","","","10.1109/LGRS.2016.2618840","Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7762055","Deep convolutional neural network;polarimetric synthetic aperture radar (POLSAR);supervised classification","Feature extraction;Neural networks;Training;Convolution;Synthetic aperture radar;Machine learning;Data mining","geophysical image processing;image classification;neural nets;radar polarimetry;remote sensing by radar;synthetic aperture radar","polarimetric feature space;vegetated area;Netherlands;USA;Flevoland;California;San Francisco;AIRSAR data;normalized 6D real feature vector;covariance matrix;POLSAR images;polarimetric synthetic aperture radar images;neural network based classifier;translational invariant spatial features;computer vision;deep convolutional neural networks;polarimetric SAR image classification","","104","19","","","","","IEEE","IEEE Journals"
"Very Deep Convolutional Neural Networks for Noise Robust Speech Recognition","Y. Qian; M. Bi; T. Tan; K. Yu","Computer Science and Engineering Department, Shanghai Jiao Tong University, Shanghai, China; Computer Science and Engineering Department, Shanghai Jiao Tong University, Shanghai, China; Computer Science and Engineering Department, Shanghai Jiao Tong University, Shanghai, China; Computer Science and Engineering Department, Shanghai Jiao Tong University, Shanghai, China","IEEE/ACM Transactions on Audio, Speech, and Language Processing","","2016","24","12","2263","2276","Although great progress has been made in automatic speech recognition, significant performance degradation still exists in noisy environments. Recently, very deep convolutional neural networks (CNNs) have been successfully applied to computer vision and speech recognition tasks. Based on our previous work on very deep CNNs, in this paper this architecture is further developed to improve recognition accuracy for noise robust speech recognition. In the proposed very deep CNN architecture, we study the best configuration for the sizes of filters, pooling, and input feature maps: the sizes of filters and poolings are reduced and dimensions of input features are extended to allow for adding more convolutional layers. Then the appropriate pooling, padding, and input feature map selection strategies are investigated and applied to the very deep CNN to make it more robust for speech recognition. In addition, an in-depth analysis of the architecture reveals key characteristics, such as compact model scale, fast convergence speed, and noise robustness. The proposed new model is evaluated on two tasks: Aurora4 task with multiple additive noise types and channel mismatch, and the AMI meeting transcription task with significant reverberation. Experiments on both tasks show that the proposed very deep CNNs can significantly reduce word error rate (WER) for noise robust speech recognition. The best architecture obtains a 10.0% relative reduction over the traditional CNN on AMI, competitive with the long short-term memory recurrent neural networks (LSTM-RNN) acoustic model. On Aurora4, even without feature enhancement, model adaptation, and sequence training, it achieves a WER of 8.81%, a 17.0% relative improvement over the LSTM-RNN. To our knowledge, this is the best published result on Aurora4.","","","10.1109/TASLP.2016.2602884","Shanghai Sailing Program; Program for Professor of Special Appointment (Eastern Scholar) at Shanghai Institutions of Higher Learning; NSFC; Interdisciplinary Program; Shanghai Jiao Tong University in China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7552554","Convolutional neural networks;very deep CNNs;robust speech recognition;acoustic modeling","Speech recognition;Convolution;Neural networks;Noise measurement;Noise robustness","recurrent neural nets;speech recognition","very deep convolutional neural networks;noise robust speech recognition;automatic speech recognition;noisy environments;computer vision;CNN architecture;filters;compact model scale;fast convergence speed;noise robustness;word error rate;WER;long short-term memory recurrent neural networks;LSTM-RNN acoustic model","","87","42","","","","","IEEE","IEEE Journals"
