"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Sum-product networks: A new deep architecture","H. Poon; P. Domingos","Department of Computer Science and Engineering, University of Washington, Seattle, 98195-2350, U.S.A.; Department of Computer Science and Engineering, University of Washington, Seattle, 98195-2350, U.S.A.","2011 IEEE International Conference on Computer Vision Workshops (ICCV Workshops)","","2011","","","689","690","The key limiting factor in graphical model inference and learning is the complexity of the partition function. We thus ask the question: what are the most general conditions under which the partition function is tractable? The answer leads to a new kind of deep architecture, which we call sum product networks (SPNs) and will present in this abstract. The key idea of SPNs is to compactly represent the partition function by introducing multiple layers of hidden variables. An SPN is a rooted directed acyclic graph with variables as leaves, sums and products as internal nodes, and weighted edges.","","","10.1109/ICCVW.2011.6130310","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6130310","","Computer architecture;Junctions;Graphical models;Decision trees;Backpropagation;Computational modeling","directed graphs","sum-product networks;graphical model inference;learning;partition function;hidden variables;rooted directed acyclic graph;leaves;internal nodes;weighted edges","","92","12","","","","","IEEE","IEEE Conferences"
"Lessons learned from round trip of Hayabusa asteroid explorer in deep space","H. Kuninaka; J. Kawaguchi","Japan Aerospace Exploration Agency (JAXA), Sagamihara, Kanagawa, 229-8510 JAPAN; Japan Aerospace Exploration Agency (JAXA), Sagamihara, Kanagawa, 229-8510 JAPAN","2011 Aerospace Conference","","2011","","","1","8","The cathode-less electron cyclotron resonance ion engines, μ10, propelled the Hayabusa asteroid explorer, launched in May 2003, which is focused on demonstrating the technology necessary for a sample return from an asteroid, using electric propulsion, optical navigation, material sampling in a zero gravity field, and direct re-entry from a heliocentric orbit. It rendezvoused with the asteroid Itokawa after a two-year deep space flight using the ion engines. Though it succeeded in landing on the asteroid on November 2005, the spacecraft was seriously damaged. This delayed Earth return in 2010 from the original plan in 2007. Reconstruction on the operational scheme using thrust vector control of ion engines, Xe cold gas jets and solar pressure torque made Hayabusa leave for Earth in April 2007. Although most of the neutralizers were degraded and unable to be used in fall of 2009, a combination of an ion source and its neighboring neutralizer has kept the orbit maneuver to Earth including a series of final trajectory correction maneuvers. Finally, the spacecraft decayed in atmosphere and only the reentry capsule was retrieved from the Australian outback on June 14th, 2010. For the round trip space odyssey between Earth and the asteroid, the ion engines served the total accumulated operational time 39,637 hour·unit, the powered spaceflight in 25,590 hours, delta-V of 2.2 km/s, total impulse of 1 MN·s and 47 kg Xenon propellant consumption.","","","10.1109/AERO.2011.5747599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5747599","","Space vehicles;Propulsion;Earth;Sun;Torque;Engines;Orbits","aerospace instrumentation;asteroids;astronomical instruments;celestial mechanics;space vehicles","cathode-less electron cyclotron resonance ion engines;Hayabusa asteroid explorer;electric propulsion;optical navigation;material sampling;zero gravity field;heliocentric orbit;Itokawa asteroid;deep space flight;thrust vector control;solar pressure torque;Xe cold gas jets;round trip space odyssey;spaceflight;Xenon propellant consumption","","16","9","","","","","IEEE","IEEE Conferences"
"Agnostic Learning vs. Prior Knowledge Challenge","I. Guyon; A. Saffari; G. Dror; G. Cawley","independent consultant, Berkeley, California, USA; ICG, Graz University of Technology, Austria; Academic College of Tel-Aviv-Yaffo, Israel; University of East Anglia, UK","2007 International Joint Conference on Neural Networks","","2007","","","829","834","""When everything fails, ask for additional domain knowledge"" is the current motto of machine learning. Therefore, assessing the real added value of prior/domain knowledge is a both deep and practical question. Most commercial data mining programs accept data pre-formatted as a table, each example being encoded as a fixed set of features. Is it worth spending time engineering elaborate features incorporating domain knowledge and/or designing ad hoc algorithms? Or else, can off-the-shelf programs working on simple features encoding the raw data without much domain knowledge do as well or better than skilled data analysts? To answer these questions, we organized a challenge for IJCNN 2007. The participants were allowed to compete in two tracks: The ""prior knowledge"" (PK) track, for which they had access to the original raw data representation and as much knowledge as possible about the data, and the ""agnostic learning"" (AL) track for which they were forced to use data pre-formatted as a table with dummy features. The AL vs. PK challenge Web site remains open: http://www.agnostic.inf.ethz.ch/.","","","10.1109/IJCNN.2007.4371065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4371065","","Machine learning;Humans;Data mining;Robots;Feature extraction;Space technology;Proteins;Kernel;Pattern recognition;Biological neural networks","biology computing","agnostic learning;prior knowledge challenge;machine learning","","14","40","","","","","IEEE","IEEE Conferences"
"Early detection of electrical defects in deep trench capacitors using voltage contrast inspection","B. Donovan; O. D. Patterson; W. Chang; N. Arnold; B. Messenger; Oh Jung Kwon; Jin Liu; R. Hahn","Semicond. R&D Center, IBM, Hopewell Junction, NY, USA; Semicond. R&D Center, IBM, Hopewell Junction, NY, USA; Semicond. R&D Center, IBM, Hopewell Junction, NY, USA; Semicond. R&D Center, IBM, Hopewell Junction, NY, USA; Semicond. R&D Center, IBM, Hopewell Junction, NY, USA; Semicond. R&D Center, IBM, Hopewell Junction, NY, USA; Semicond. R&D Center, IBM, Hopewell Junction, NY, USA; KLA-Tencor, Hopewell Junction, NY, USA","ASMC 2013 SEMI Advanced Semiconductor Manufacturing Conference","","2013","","","301","306","Improvement of learning cycle time and mean time to detect issues is integral to keeping up with the increasing pace needed in semiconductor technology development. Use of electron beam voltage contrast inspection as an early assessment of electrical defectivity of embedded dynamic random access memory in IBM's deep trench capacitor technology allows for detection of all major initial processing electrical defects months before conventional techniques. Product-like and specially designed on chip diagnostic structures are inspected as soon as active layer patterning and isolation is complete. This enables much earlier identification of electrical defectivity. Examples discussed include electrically open single connections, electrical short circuits to neighboring cells in an array, and cells that have short circuits to the silicon substrate. Physical failure analysis and correlation to other in-line measurement and electrical test signals were performed to verify the voltage contrast inspection results. Robust and reliable results enable regular use of this technique to assess electrical health of critical structures early in the process sequence on and to facilitate increased yield improvement learning cycles beyond what is otherwise possible.","","","10.1109/ASMC.2013.6552749","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6552749","Electron Beam Inspection;eDRAM;IBM;Voltage Contrast;Deep Trench Capacitor","Inspection;Arrays;Failure analysis;Correlation;Substrates;Capacitors;Capacitance","capacitors;failure analysis;isolation technology;random-access storage","semiconductor technology development;electron beam voltage contrast inspection;electrical defectivity;embedded dynamic random access memory;IBM;deep trench capacitor technology;failure analysis","","8","10","","","","","IEEE","IEEE Conferences"
"Facial Action Recognition Combining Heterogeneous Features via Multikernel Learning","T. Senechal; V. Rapp; H. Salam; R. Seguier; K. Bailly; L. Prevost","Institute of Intelligent Systems and Robotics (ISIR), Pierre and Marie Curie University , Paris, France; Institute of Intelligent Systems and Robotics (ISIR), Pierre and Marie Curie University, Paris, France; IETR, CNRS UMR 6164, Supelec, Cesson-Sevigne, France; IETR, CNRS UMR 6164, Supelec, Cesson-Sevigne, France; Institute of Intelligent Systems and Robotics (ISIR), Pierre and Marie Curie University , Paris, France; LAMIA, University of French West Indies and Guiana, EA 4540, Pointe-à-Pitre, France","IEEE Transactions on Systems, Man, and Cybernetics, Part B (Cybernetics)","","2012","42","4","993","1005","This paper presents our response to the first international challenge on facial emotion recognition and analysis. We propose to combine different types of features to automatically detect action units (AUs) in facial images. We use one multikernel support vector machine (SVM) for each AU we want to detect. The first kernel matrix is computed using local Gabor binary pattern histograms and a histogram intersection kernel. The second kernel matrix is computed from active appearance model coefficients and a radial basis function kernel. During the training step, we combine these two types of features using the recently proposed SimpleMKL algorithm. SVM outputs are then averaged to exploit temporal information in the sequence. To evaluate our system, we perform deep experimentation on several key issues: influence of features and kernel function in histogram-based SVM approaches, influence of spatially independent information versus geometric local appearance information and benefits of combining both, sensitivity to training data, and interest of temporal context adaptation. We also compare our results with those of the other participants and try to explain why our method had the best performance during the facial expression recognition and analysis challenge.","","","10.1109/TSMCB.2012.2193567","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6202713","Active appearance model (AAM);facial action unit (AU);facial expression recognition and analysis (FERA) challenge;local Gabor binary pattern (LGBP);multikernel learning","Face;Gold;Histograms;Active appearance model;Feature extraction;Shape;Support vector machines","emotion recognition;face recognition;learning (artificial intelligence);support vector machines","facial action recognition;heterogeneous feature;multikernel learning;facial emotion recognition;action unit detection;facial image;multikernel support vector machine;kernel matrix;local Gabor binary pattern histogram;histogram intersection kernel;active appearance model coefficient;radial basis function kernel;SimpleMKL algorithm;kernel function;histogram-based SVM;geometric local appearance information;sensitivity;temporal context adaptation;facial expression recognition","","77","54","","","","","IEEE","IEEE Journals"
"An Efficient Intrinsic Authorship Verification Scheme Based on Ensemble Learning","O. Halvani; M. Steinebach","Media Security & IT Forensics, Fraunhofer Inst. for Secure Inf. Technol., Darmstadt, Germany; Media Security & IT Forensics, Fraunhofer Inst. for Secure Inf. Technol., Darmstadt, Germany","2014 Ninth International Conference on Availability, Reliability and Security","","2014","","","571","578","Authorship Verification is an important sub discipline of digital text forensics. Its goal is to decide, if two texts are written by the same author or not. We present an efficient Authorship Verification scheme based on an ensemble of K-Nearest Neighbor classifiers, where each classifier generates a decision regarding a feature category. Our scheme provides many benefits such as, for instance, the independence of linguistic resources like thesauruses or language models. Furthermore, it can handle different Indo-European languages as for instance English, German, Spanish, Greek, Dutch, Swedish or French. Another benefit is the low runtime, due to the fact that deep linguistic processing (tagging, chunking, parsing, etc.) is not taken into account. Moreover, our scheme can easily be modified for example by replacing the involved distance function, the acceptance criterion or the used features including their parameters. The proposed scheme is evaluated against the publicly available PAN-2013 Author Identification (AI) test corpus, where it was ranked as the second-best in the top ten list, as well as against five other test corpora, compiled by our own. We show in our experiments that it is possible to achieve promising results, even when using a fixed setting of parameters and features across seven different languages.","","","10.1109/ARES.2014.84","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6980334","Authorship verification;digital text forensics;one-class-classification;cross-language learning","Feature extraction;Training;Forensics;Vectors;Pragmatics;Artificial intelligence;Noise reduction","digital forensics;learning (artificial intelligence);natural language processing;pattern classification;text analysis","intrinsic authorship verification scheme;ensemble learning;digital text forensics;k-nearest neighbor classifiers;feature category;linguistic resource independence;Indo-European languages;English language;German language;Spanish language;Greek language;Dutch language;Swedish language;French language;runtime analysis;distance function;acceptance criterion;publicly available PAN-2013 Author Identification test corpus;publicly available PAN-2013 AI test corpus","","2","16","","","","","IEEE","IEEE Conferences"
"Keynotes","T. Weyrich; M. Campos; R. Pless; J. Bergstra","Univ. Coll. London, London, UK; UFMG, Belo Horizonte, Brazil; Washington Univ. in St. Louis, St. Louis, MO, USA; Univ. of Waterloo, Waterloo, ON, Canada","2014 27th SIBGRAPI Conference on Graphics, Patterns and Images","","2014","","","xv","xviii","These keynote speeches discuss the following: Computational Analysis in Cultural Heritage Applications; Detectors and Descriptors for Three Dimensional Reconstruction of Real Scenes; Searching for Images to Measure the World; and Deep Learning That Just Works.","","","10.1109/SIBGRAPI.2014.6","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6915282","","","data visualisation;history;image reconstruction;learning (artificial intelligence);solid modelling","deep learning system;three dimensional reconstruction;imaging procedure;data visualisation;cultural heritage","","","","","","","","IEEE","IEEE Conferences"
"Comparison of different variants of Restricted Boltzmann Machines","X. Guo; H. Huang; J. Zhang","Department of Economics, University of Kentucky, Lexington, USA; Department of Mathematics, Hohai University, Nanjing, China; Department of Computer Science, University of Southern California, Los Angeles, USA","Proceedings of 2nd International Conference on Information Technology and Electronic Commerce","","2014","","","239","242","Restricted Boltzmann Machines (RBMs) have been developed for a lot of applications in the past few years, and many of its variants have also appeared. In this paper, RBM model and its learning algorithm with contrastive divergence algorithm will be introduced firstly. Then three important variants of RBM are presented in details, which are sparse RBM, discriminative RBM, and the Deep Boltzmann Machines (DBM). All the variants including original RBM are tested on MNIST handwriting digit dataset for classification task. Our empirical results demonstrate the advantage of RBM models and show that compared with other variants, the DBM is the best one in terms of the classification accuracy.","","","10.1109/ICITEC.2014.7105610","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7105610","RBM;DBM;sparse;handwriting digit images","Training;Feature extraction;Classification algorithms;Computational modeling;Neurons;Joints;Support vector machines","Boltzmann machines;learning (artificial intelligence)","restricted Boltzmann machines;RBM model;learning algorithm;contrastive divergence algorithm;sparse RBM;discriminative RBM;deep Boltzmann machines;DBM;MNIST handwriting digit dataset;classification task","","","8","","","","","IEEE","IEEE Conferences"
"Improving the Architecture of an Autoencoder for Dimension Reduction","C. Hu; X. Hou; Y. Lu","Sch. of Inf. Sci. & Eng., Lanzhou Univ., Lanzhou, China; Sch. of Inf. Sci. & Eng., Lanzhou Univ., Lanzhou, China; Sch. of Inf. Sci. & Eng., Lanzhou Univ., Lanzhou, China","2014 IEEE 11th Intl Conf on Ubiquitous Intelligence and Computing and 2014 IEEE 11th Intl Conf on Autonomic and Trusted Computing and 2014 IEEE 14th Intl Conf on Scalable Computing and Communications and Its Associated Workshops","","2014","","","855","858","Dimension reduction is used by scientists to deal with huge amount of high-dimensional data because of the ""curse of dimensionality"". There exist many methods of dimension reduction, such as principal components analysis (PCA), Locally Linear Embedding (LLE), Stochastic Neighbor Embedding (SNE), etc. Auto encoder is also applied for dimension reduction recently. It uses deep learning to train the network and has been applied in image reconstruction successfully. However, one important problem in auto encoder application is how to find the best architecture of the network. In this paper, we propose an improved architecture of the auto encoder for dimension reduction. The experimental results show the effectiveness of the proposed method.","","","10.1109/UIC-ATC-ScalCom.2014.50","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7307054","dimension reduction;autoencoder;neural network architecture","Image reconstruction;Computer architecture;Conferences;Training data;Neural networks;Principal component analysis;Training","Big Data;data reduction;feedforward neural nets;image reconstruction;learning (artificial intelligence);principal component analysis","autoencoder architecture improvement;dimension reduction;high-dimensional data;curse-of-dimensionality;principal components analysis;PCA;locally linear embedding;LLE;stochastic neighbor embedding;SNE;deep learning method;network training;image reconstruction;neural network architecture","","2","11","","","","","IEEE","IEEE Conferences"
"Learning Hierarchical Features for Scene Labeling","C. Farabet; C. Couprie; L. Najman; Y. LeCun","New York University, New York and Universite Paris-Est, Paris; New York University, New York; Universite Paris-Est, Paris; New York University, New York","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2013","35","8","1915","1929","Scene labeling consists of labeling each pixel in an image with the category of the object it belongs to. We propose a method that uses a multiscale convolutional network trained from raw pixels to extract dense feature vectors that encode regions of multiple sizes centered on each pixel. The method alleviates the need for engineered features, and produces a powerful representation that captures texture, shape, and contextual information. We report results using multiple postprocessing methods to produce the final labeling. Among those, we propose a technique to automatically retrieve, from a pool of segmentation components, an optimal set of components that best explain the scene; these components are arbitrary, for example, they can be taken from a segmentation tree or from any family of oversegmentations. The system yields record accuracies on the SIFT Flow dataset (33 classes) and the Barcelona dataset (170 classes) and near-record accuracy on Stanford background dataset (eight classes), while being an order of magnitude faster than competing approaches, producing a 320×240 image labeling in less than a second, including feature extraction.","","","10.1109/TPAMI.2012.231","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6338939","Convolutional networks;deep learning;image segmentation;image classification;scene parsing","Feature extraction;Image segmentation;Labeling;Vectors;Context;Image edge detection;Accuracy","feature extraction;image classification;image segmentation;image texture;shape recognition;transforms;trees (mathematics)","hierarchical feature learning;scene labeling;image pixel labeling;object category;multiscale convolutional network;dense feature vector extraction;multiple size region encoding;contextual information capturing;shape information capturing;texture information capturing;segmentation components;segmentation tree;SIFT flow dataset;Barcelona dataset;near-record accuracy;Stanford background dataset;image labeling","","1172","47","","","","","IEEE","IEEE Journals"
"Automated network application classification: A competitive learning approach","R. G. Goss; G. S. Nitschke","Department of Computer Science University of Cape Town Cape Town, South Africa; Department of Computer Science University of Cape Town Cape Town, South Africa","2013 IEEE Symposium on Computational Intelligence for Communication Systems and Networks (CIComms)","","2013","","","45","52","The design of a sustainable application level classification system has, over the past few years, been the subject of much research by academics and industry alike. The methodologies proposed rely predominantly on predefined signatures for each protocol, applied to each passing flow in order to classify them. These signatures are often static, resulting in inaccuracies during the classification process. This problem is compounded by delays in signature update releases. This paper presents an approach toward automated signature generation, mitigating classification problems experienced with existing systems. A hierarchical system is proposed, where signatures are developed and deployed in real-time. The ideas set forth in this research are evaluated by experimentation in a live network environment. Discriminators of both encrypted and plain-text application protocol samples were recorded and automatically annotated by a Hierarchical Self-Organizing Map (HSOM). The clusters identified by the HSOM were used in a supervised training process that correctly identified protocols with an almost perfect (99% percent) success rate.","","","10.1109/CICommS.2013.6582853","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6582853","Application Protocols;Network Flow Classification;Deep Packet Inspection;Self Organizing Maps","Protocols;Vectors;Neurons;Tuning;Clustering algorithms;Training;Indexes","cryptographic protocols;digital signatures;learning (artificial intelligence);self-organising feature maps","automated network application classification;competitive learning approach;predefined signatures;signature update;automated signature generation;classification problem mitigation;live network environment;encrypted application protocol;plain-text application protocol;hierarchical self-organizing map;HSOM;supervised training process","","1","23","","","","","IEEE","IEEE Conferences"
"AENEID: A generic lithography-friendly detailed router based on post-RET data learning and hotspot detection","D. Ding; J. Gao; K. Yuan; D. Z. Pan","ECE Dept. The Univ. of Texas at Austin, 78712, USA; ECE Dept. The Univ. of Texas at Austin, 78712, USA; ECE Dept. The Univ. of Texas at Austin, 78712, USA; ECE Dept. The Univ. of Texas at Austin, 78712, USA","2011 48th ACM/EDAC/IEEE Design Automation Conference (DAC)","","2011","","","795","800","In the era of deep sub-wavelength lithography for nanometer VLSI designs, manufacturability and yield issues are critical and need to be addressed during the key physical design implementation stage, in particular detailed routing. However, most existing studies for lithography-friendly routing suffer from either huge run-time due to the intensive lithographic computations involved, or severe loss of quality of results because of the inaccurate predictive models. In this paper, we propose AENEID - a fast, generic and high performance lithography-friendly detailed router for enhanced manufacturability. AENEID combines novel hotspot detection and routing path prediction techniques through modern data learning methods and applies them at the detailed routing stage to drive high delity lithography-friendly routing. Compared with existing litho-friendly routing works, AENEID demonstrates 26% to 66% (avg. 50%) of lithography hotspot reduction at the cost of only 18%-38% (avg. 30%) of run-time overhead.","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5982000","Detailed Routing;Design for Manufacturability;Hotpost Detection;Data Learning","Routing;Kernel;Layout;Lithography;High definition video;Databases;Predictive models","integrated circuit yield;lithography;network routing;VLSI","AENEID;generic lithography-friendly detailed router;post-RET data learning;hotspot detection;deep sub-wavelength lithography;nanometer VLSI designs;yield issue;run-time;lithographic computations;inaccurate predictive models;enhanced manufacturability;lithography-friendly routing;litho-friendly routing works","","1","14","","","","","IEEE","IEEE Conferences"
"Manifold Learning for Object Tracking With Multiple Nonlinear Models","J. C. Nascimento; J. G. Silva; J. S. Marques; J. M. Lemos","Instituto de Sistemas e Robótica, Instituto Superior Técnico, Lisboa, Portugal; SAS Institute, Cary, NC, USA; Instituto de Sistemas e Robótica, Instituto Superior Técnico, Lisboa, Portugal; INESC-ID, Instituto Superior Técnico, Lisboa, Portugal","IEEE Transactions on Image Processing","","2014","23","4","1593","1605","This paper presents a novel manifold learning algorithm for high-dimensional data sets. The scope of the application focuses on the problem of motion tracking in video sequences. The framework presented is twofold. First, it is assumed that the samples are time ordered, providing valuable information that is not presented in the current methodologies. Second, the manifold topology comprises multiple charts, which contrasts to the most current methods that assume one single chart, being overly restrictive. The proposed algorithm, Gaussian process multiple local models (GP-MLM), can deal with arbitrary manifold topology by decomposing the manifold into multiple local models that are probabilistic combined using Gaussian process regression. In addition, the paper presents a multiple filter architecture where standard filtering techniques are integrated within the GP-MLM. The proposed approach exhibits comparable performance of state-of-the-art trackers, namely multiple model data association and deep belief networks, and compares favorably with Gaussian process latent variable models. Extensive experiments are presented using real video data, including a publicly available database of lip sequences and left ventricle ultrasound images, in which the GP-MLM achieves state of the art results.","","","10.1109/TIP.2014.2303652","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6728687","Manifold learning;multiple dynamics;tangent bundle;tracking","Manifolds;Gaussian processes;Principal component analysis;Estimation;Vectors;Trajectory;Kernel","Gaussian processes;object tracking;regression analysis;video signal processing","object tracking;multiple nonlinear models;manifold learning algorithm;high dimensional data sets;motion tracking;video sequences;manifold topology;multiple charts;Gaussian process multiple local models;GP-MLM;Gaussian process regression;multiple filter architecture;standard filtering;multiple model data association;deep belief networks;Gaussian process latent variable models;real video data;publicly available database;lip sequences;left ventricle ultrasound images","Algorithms;Artificial Intelligence;Databases, Factual;Humans;Image Processing, Computer-Assisted;Models, Theoretical;Nonlinear Dynamics;Speech","7","53","","","","","IEEE","IEEE Journals"
"A novel web-based tool to enhance learning of mathematical concepts","G. Hunter; D. Attanayake; J. Denholm-Price; E. Pfluegel","School of Mathematics, Kingston University, KT1 2EE, U.K.; School of Computing & Information Systems, Kingston University, KT1 2EE, U.K.; School of Mathematics, Kingston University, KT1 2EE, U.K.; School of Computing & Information Systems, Kingston University, KT1 2EE, U.K.","International Conference on Advances in ICT for Emerging Regions (ICTer2012)","","2012","","","129","136","This paper presents two tools that employ novel human computer interaction methods, allowing users to create and edit mathematical content in electronic documents. We apply one of these in a study in a classroom environment which aims to investigate whether this system can assist students to learn mathematical concepts via creating mathematical e-content. We show that there is some evidence that, by using this tool, some students can improve their general understanding of mathematical concepts, comparing “deep” natural language descriptions with representations based on “shallow” application-specific interactions.","","","10.1109/ICTer.2012.6423025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6423025","HCI;Learning Mathematics;Spoken Mathematics;Web-based Mathematical Interfaces;Mathematical Text Editing;Assistive Technology;Educational Technology","Educational institutions","computer aided instruction;document handling;human computer interaction;Internet;natural languages","Web-based tool;learning enhancement;human computer interaction methods;electronic documents;classroom environment;mathematical e-content;mathematical concepts;deep natural language descriptions;shallow application-specific interactions","","","30","","","","","IEEE","IEEE Conferences"
"Trust relationships in inter-organizational learning alliance — using the bicycle industry’s A-Team as example","L. Wei; C. Fang; G. Chen","Department of Business Administration, Takming University of Science and Technology, Taipei, Taiwan; Graduate Institute of Industrial Technology Education, National Taiwan Normal University, Taipei, Taiwan; Graduate Institute of Industrial Technology Education, National Taiwan Normal University, Taipei, Taiwan","2008 4th IEEE International Conference on Management of Innovation and Technology","","2008","","","1439","1443","Trust has been an important deterrent to opportunistic behavior between organizations and a substitute for hierarchical governance with market and efficiency implications (Larsson, 1998). The focus of this study is to discuss the trust relationship in the R&D alliances. In order to explore this theme, this study employed the case study methodology. The data collection methods include the deep interviews and document analysis. We choose is the inter-organizational bicycle R&D team called A-Team. Through thematic and conceptual analysis of the interview data, we present and describe how the A-Team built up the trust mechanism.","","","10.1109/ICMIT.2008.4654583","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4654583","inter-organizational learning;trust","Organizations;Bicycles;Encoding;Interviews;Collaboration;Pediatrics;Learning systems","bicycles;knowledge management;organisational aspects;research and development","trust relationship;interorganizational learning;bicycle industry;R&D alliances;interorganizational bicycle R&D team","","","15","","","","","IEEE","IEEE Conferences"
"Personalized news recommendation using classified keywords to capture user preference","K. Oh; W. Lee; C. Lim; H. Choi","Department of Computer Science, Korea Advanced Institute of Science and Technology (KAIST), 291 Daehak-ro, Yuseong-gu, Daejeon 305-701, Republic of Korea; Department of Computer Science, Korea Advanced Institute of Science and Technology (KAIST), 291 Daehak-ro, Yuseong-gu, Daejeon 305-701, Republic of Korea; Department of Computer Engineering, Kyung Hee University (KHU), 1-Seocheon-dong, Gyeonggi-do, Yongin-si 446-701, Republic of Korea; Department of Computer Science, Korea Advanced Institute of Science and Technology (KAIST), 291 Daehak-ro, Yuseong-gu, Daejeon 305-701, Republic of Korea","16th International Conference on Advanced Communication Technology","","2014","","","1283","1287","Recommender systems are becoming an essential part of smart services. When building a news recommender system, we should consider special features different from other recommender systems. Hot news topics are changing every moment, thus it is important to recommend right news at the right time. This paper aims to propose a new model, based on deep neural network, to analyse user preference for news recommender system. The model extracts interest keywords to characterize the user preference from the set of news articles read by that particular user in the past. The model utilizes characterizing features for news recommendation, and applies those to the keyword classification for user preference. For the keyword classification, we use deep neural network for online preference analysis, because adaptive learning is necessary to track changes of hot topics sensitively. The usefulness of our model is validated through experiments. In addition, the accuracy and diversity of the recommendation results is also analysed.","","","10.1109/ICACT.2014.6779166","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6779166","Preference mining;keyword classification;deep belief network;user profile;news recommendation","Adaptation models;Neural networks;Educational institutions;Recommender systems;Computer science;Accuracy;Google","information resources;learning (artificial intelligence);neural nets;pattern classification;recommender systems","personalized news recommendation;news recommender system;user preference;smart services;Hot news topics;deep neural network;interest keywords;keyword classification;online preference analysis;adaptive learning","","7","13","","","","","IEEE","IEEE Conferences"
"Hybrid feedback GMDH-type neural network using principal component-regression analysis and its application to medical image recognition of heart regions","T. Kondo; J. Ueno; S. Takao","Graduate School of Health Sciences, The University of Tokushima 3-18-15 Kuramoto-cho Tokushima, 770-8509 Japan; Graduate School of Health Sciences, The University of Tokushima, 3-18-15 Kuramoto-cho Tokushima, 770-8509 Jaran; Graduate School of Health Sciences, The University of Tokushima, 3-18-15 Kuramoto-cho Tokushima, 770-8509 Japan","2014 Joint 7th International Conference on Soft Computing and Intelligent Systems (SCIS) and 15th International Symposium on Advanced Intelligent Systems (ISIS)","","2014","","","1203","1208","Hybrid feedback Group Method of Data Handling (GMDH)-type neural network using principal component-regression analysis is applied to the medical image recognition of the heart regions. In the GMDH-type neural network, the multi-layered deep neural networks are automatically organized so as to fit the complexity of the nonlinear system and, in general, the architectures of the GMDH-type neural network have many hidden layers and become complex for the nonlinear systems. In the multi-layered deep GMDH-type neural network with many hidden layers, the multi-colinearity occurs and the perdition accuracy become worse and the prediction values become unstable. In the GMDH-type neural network used in this study, the principal component-regression analysis is used as the learning algorithm of the neural network and the multi-colinearity do not occur and accurate and stable GMDH-type neural network architectures are automatically organized so as to fit the complexity of the nonlinear system. Furthermore, in this algorithm, three types of neural networks, such as sigmoid function neural network, radial basis function (RBF) neural network and polynomial neural network, can be generated using three types of neuron architectures, and the neural network architecture which fits the complexity of medical images, is selected from these three neural network architectures. This GMDH-type neural network is applied to the medical image recognition of the heart regions and it is shown that this GMDH-type neural network is useful for the medical image recognition of the heart regions.","","","10.1109/SCIS-ISIS.2014.7044800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7044800","GMDH;Neural network;Medical image recognition;Deep neural network;Evolutional computation","Biological neural networks;Neurons;Heart;Input variables;Biomedical imaging;Computer architecture;Image recognition","cardiology;identification;image recognition;learning (artificial intelligence);medical image processing;neural net architecture;nonlinear systems;principal component analysis;radial basis function networks;regression analysis","hybrid feedback GMDH-type neural network;group method of data handling;principal component-regression analysis;medical image recognition;heart regions;multilayered deep neural networks;nonlinear systems;neural network learning algorithm;GMDH-type neural network architectures;sigmoid function neural network;radial basis function neural network;RBF neural network;polynomial neural network","","3","9","","","","","IEEE","IEEE Conferences"
