"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Designing a socially assistive robot for personalized number concepts learning in preschool children","C. Clabaugh; G. Ragusa; F. Sha; M. Matarić","Computer Science Department, Viterbi School of Engineering, University of Southern California, Los Angeles, CA 30332-0250; Division of Engineering Education, Viterbi School of Engineering, University of Southern California, Los Angeles, CA 30332-0250; Computer Science Department, Viterbi School of Engineering, University of Southern California, Los Angeles, CA 30332-0250; Computer Science Department, Viterbi School of Engineering, University of Southern California, Los Angeles, CA 30332-0250","2015 Joint IEEE International Conference on Development and Learning and Epigenetic Robotics (ICDL-EpiRob)","","2015","","","314","319","Designing technological systems for personalized education is an iterative and interdisciplinary process that demands a deep understanding of the application domain, the limitations of current methods and technologies, and the computational methods and complexities behind user modeling and adaptation. We present our design process and the Socially Assistive Robot (SAR) tutoring system to support the efforts of educators in teaching number concepts to preschool children. We focus on the computational considerations of designing a SAR system for young children that may later be personalized along multiple dimensions. We conducted an initial data collection to validate that the system is at the proper challenge level for our target population, and discovered promising patterns in participants' learning styles, nonverbal behavior, and performance. We discuss our plans to leverage the data collected to learn and validate a computational, multidimensional model of number concepts learning.","","","10.1109/DEVLRN.2015.7346164","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7346164","","Robots;Education;Computational modeling;Data collection;Sociology;Statistics;Visualization","computational complexity;control engineering computing;educational robots;intelligent tutoring systems;number theory;teaching","socially assistive robot design;personalized number concept learning;preschool children;technological system design;personalized education;computational method;computational complexity;user modeling;user adaptation;SAR tutoring system;number concept teaching;participant learning styles;nonverbal behavior;number concept learning multidimensional model;intelligent tutoring systems","","11","22","","","","","IEEE","IEEE Conferences"
"Differential Evolution with an Evolution Path: A DEEP Evolutionary Algorithm","Y. Li; Z. Zhan; Y. Gong; W. Chen; J. Zhang; Y. Li","Sun Yat-sen University, Guangzhou, China; Sun Yat-sen University, Guangzhou, China; Sun Yat-sen University, Guangzhou, China; Sun Yat-sen University, Guangzhou, China; Sun Yat-sen University, Guangzhou, China; School of Engineering, University of Glasgow, Glasgow, U.K.","IEEE Transactions on Cybernetics","","2015","45","9","1798","1810","Utilizing cumulative correlation information already existing in an evolutionary process, this paper proposes a predictive approach to the reproduction mechanism of new individuals for differential evolution (DE) algorithms. DE uses a distributed model (DM) to generate new individuals, which is relatively explorative, whilst evolution strategy (ES) uses a centralized model (CM) to generate offspring, which through adaptation retains a convergence momentum. This paper adopts a key feature in the CM of a covariance matrix adaptation ES, the cumulatively learned evolution path (EP), to formulate a new evolutionary algorithm (EA) framework, termed DEEP, standing for DE with an EP. Without mechanistically combining two CM and DM based algorithms together, the DEEP framework offers advantages of both a DM and a CM and hence substantially enhances performance. Under this architecture, a self-adaptation mechanism can be built inherently in a DEEP algorithm, easing the task of predetermining algorithm control parameters. Two DEEP variants are developed and illustrated in the paper. Experiments on the CEC'13 test suites and two practical problems demonstrate that the DEEP algorithms offer promising results, compared with the original DEs and other relevant state-of-the-art EAs.","","","10.1109/TCYB.2014.2360752","National High-Technology Research and Development Program (863 Program) of China; National Natural Science Foundation of China (NSFC); NSFC Key Program; NSFC for Distinguished Young Scholars; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6919306","Cumulative learning;differential evolution (DE);evolution path (EP);evolutionary computation;Cumulative learning;differential evolution (DE);evolution path (EP);evolutionary computation","Sociology;Vectors;Adaptation models;Algorithm design and analysis;Covariance matrices;Optimization","covariance matrices;evolutionary computation","differential evolution with evolution path algorithm;DEEP evolutionary algorithm;cumulative correlation information;predictive approach;reproduction mechanism;distributed model;evolution strategy;centralized model;convergence momentum;covariance matrix adaptation ES;EA framework;DM based algorithms;CM based algorithms","","71","54","","","","","IEEE","IEEE Journals"
"Discriminatively-learned global image representation using CNN as a local feature extractor for image retrieval","W. Ku; H. Chou; W. Peng","Department of Computer Science, National Chiao Tung University, Taiwan; Department of Computer Science, National Chiao Tung University, Taiwan; Department of Computer Science, National Chiao Tung University, Taiwan","2015 Visual Communications and Image Processing (VCIP)","","2015","","","1","4","This work introduces an image retrieval framework based on using deep convolutional neural networks (CNN) as a local feature extractor. Motivated by the great success of CNN in recognition tasks, one may be tempted to simply adopt the output of CNN as a global image representation for retrieval. This straightforward approach, however, has proved deficient, because it can be vulnerable to various image transformation attacks. To address this issue, we propose to treat CNN as a local feature extractor, and a local image patch selection mechanism is developed to extract discriminative patches by observing their objectness responses, aspect ratios, relative scales, and locations in the image. The criterion is given by a learned posterior probability indicating how likely the image patch in question will find a correspondence in another similar image. In addition, the CNN's weight parameters are specifically adapted by a contrastive loss function to suit retrieval tasks. Extensive experiments on typical retrieval datasets confirm the superiority of the proposed scheme over the state-of-the-art methods.","","","10.1109/VCIP.2015.7457829","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7457829","image retrieval;image representation;feature learning;deep convolutional neural network;object detection","Feature extraction;Image representation;Data mining;Image retrieval;Pipelines;Training;Neural networks","feature extraction;image recognition;image representation;image retrieval;probability","discriminatively-learned global image representation;CNN;local feature extractor;image retrieval;deep convolutional neural networks;image transformation attacks;local image patch selection mechanism;discriminative patch extraction;objectness responses;aspect ratios;relative scales","","8","17","","","","","IEEE","IEEE Conferences"
"DCTNet: A simple learning-free approach for face recognition","C. J. Ng; A. Beng Jin Teoh","Yonsei University, Seoul, South Korea; Yonsei University, Seoul, South Korea","2015 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA)","","2015","","","761","768","PCANet was proposed as a lightweight deep learning network that mainly leverages Principal Component Analysis (PCA) to learn multistage filter banks followed by binarization and block-wise histograming. PCANet was shown worked surprisingly well in various image classification tasks. However, PCANet is data-dependence hence inflexible. In this paper, we proposed a data-independence network, dubbed DCTNet for face recognition in which we adopt Discrete Cosine Transform (DCT) as filter banks in place of PCA. This is motivated by the fact that 2D DCT basis is indeed a good approximation for high ranked eigenvectors of PCA. Both 2D DCT and PCA resemble a kind of modulated sine-wave patterns, which can be perceived as a bandpass filter bank. DCTNet is free from learning as 2D DCT bases can be computed in advance. Besides that, we also proposed an effective method to regulate the block-wise histogram feature vector of DCTNet for robustness. It is shown to provide surprising performance boost when the probe image is considerably different in appearance from the gallery image. We evaluate the performance of DCTNet extensively on a number of benchmark face databases and being able to achieve on par with or often better accuracy performance than PCANet.","","","10.1109/APSIPA.2015.7415375","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7415375","","Discrete cosine transforms;Principal component analysis;Filter banks;Histograms;Convolution;Correlation;Filtering theory","band-pass filters;channel bank filters;discrete cosine transforms;face recognition;image classification;learning (artificial intelligence)","DCTNet approach;learning-free approach;face recognition;PCANet;principal component analysis;deep learning network;multistage filter banks;binarization;blockwise histogram;image classification tasks;data-independence network;discrete cosine transform;DCT;modulated sine-wave patterns;bandpass filter bank","","16","26","","","","","IEEE","IEEE Conferences"
"Collaborative learning from Mobile Crowd Sensing: A case study in electromagnetic monitoring","A. Longo; M. Zappatore; M. A. Bochicchio","Dept. of Innovation Engineering, University of Salento, via Monteroni sn, 73100 - Lecce (Italy); Dept. of Innovation Engineering, University of Salento, via Monteroni sn, 73100 - Lecce (Italy); Dept. of Innovation Engineering, University of Salento, via Monteroni sn, 73100 - Lecce (Italy)","2015 IEEE Global Engineering Education Conference (EDUCON)","","2015","","","742","750","Personal mobile devices are nowadays so pervasive that a broad range of novel learning practices and paradigms can profitably exploits them. Mobile Crowd Sensing (MCS) is one of them. In MCS, mobiles act as data sources for monitoring tasks (e.g., traffic planning, air pollution monitoring, emergency management), thanks to their computational capability and their embedded sensors. From a pedagogical perspective, MCS offers continuous learning experiences that increases students' skills and expertise by engaging them directly into practical activities and on-the-field analyses. However, the wide diffusion of mobiles requires a reliable wireless coverage, to guarantee proper Quality of Service levels, thus potentially increasing the electromagnetic field levels in a given geographical area. Therefore, we propose a complete data warehouse solution that exploits MCS paradigm to pursue three main research purposes. Firstly, motivating students from engineering courses to acquire a better knowledge in wireless communication topics by offering them experiential and collaborative learning approaches. Secondly, performing a preliminary screening of the signals received by mobiles for 3G/4G standards (e.g., UMTS, LTE), since this domain did not benefit from MCS solutions so far. Thirdly, identifying prospective areas where more detailed measuring campaigns must be addressed. A deep analysis of the achievable pedagogical benefits as well as the thorough description of both design and implementation phases is provided. Evaluation results and preliminary users' feedback complete this research work.","","","10.1109/EDUCON.2015.7096052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7096052","Collaborative Learning;Seamless Learning;Mobile Crowd Sensing;Multidimensional Data Analysis;Data Warehouse;Electromagnetic Monitoring","Sensors;Monitoring;Mobile communication;Antenna measurements;Wireless communication;Wireless sensor networks;Servers","3G mobile communication;4G mobile communication;computer aided instruction;data warehouses;educational courses;electromagnetic waves;groupware;mobile computing;telecommunication computing;telecommunication engineering education","collaborative learning;mobile crowd sensing;electromagnetic monitoring;MCS;data warehouse;engineering courses;wireless communication topics;experiential learning;3G/4G standards","","7","41","","","","","IEEE","IEEE Conferences"
"Deep networks for saliency detection via local estimation and global search","L. Wang; H. Lu; X. Ruan; M. Yang","Dalian University of Technology, China; Dalian University of Technology, China; OMRON Corporation, Japan; University of California at Merced, USA","2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)","","2015","","","3183","3192","This paper presents a saliency detection algorithm by integrating both local estimation and global search. In the local estimation stage, we detect local saliency by using a deep neural network (DNN-L) which learns local patch features to determine the saliency value of each pixel. The estimated local saliency maps are further refined by exploring the high level object concepts. In the global search stage, the local saliency map together with global contrast and geometric information are used as global features to describe a set of object candidate regions. Another deep neural network (DNN-G) is trained to predict the saliency score of each object region based on the global features. The final saliency map is generated by a weighted sum of salient object regions. Our method presents two interesting insights. First, local features learned by a supervised scheme can effectively capture local contrast, texture and shape information for saliency detection. Second, the complex relationship between different global saliency cues can be captured by deep networks and exploited principally rather than heuristically. Quantitative and qualitative experiments on several benchmark data sets demonstrate that our algorithm performs favorably against the state-of-the-art methods.","","","10.1109/CVPR.2015.7298938","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7298938","","Estimation;Image color analysis;Training;Feature extraction;Neural networks;Search problems;Accuracy","learning (artificial intelligence);neural nets;object detection","deep neural network;supervised learning scheme;salient object regions;saliency score;DNN-G;geometric information;contrast information;local saliency maps;pixel saliency value;local estimation;global search;saliency detection algorithm;DNN-L","","188","42","","","","","IEEE","IEEE Conferences"
"Shadow optimization from structured deep edge detection","Li Shen; Teck Wee Chua; K. Leman","Institute for Infocomm Research, Singapore; Institute for Infocomm Research, Singapore; Institute for Infocomm Research, Singapore","2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)","","2015","","","2067","2074","Local structures of shadow boundaries as well as complex interactions of image regions remain largely unexploited by previous shadow detection approaches. In this paper, we present a novel learning-based framework for shadow region recovery from a single image. We exploit local structures of shadow edges by using a structured CNN learning framework. We show that using structured label information in classification can improve local consistency over pixel labels and avoid spurious labelling. We further propose and formulate shadow/bright measure to model complex interactions among image regions. The shadow and bright measures of each patch are computed from the shadow edges detected by the proposed CNN. Using the global interaction constraints on patches, we formulate a least-square optimization problem for shadow recovery that can be solved efficiently. Our shadow recovery method achieves state-of-the-art results on major shadow benchmark databases collected under various conditions.","","","10.1109/CVPR.2015.7298818","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7298818","","Image edge detection;Optimization;Labeling;Training;Yttrium;Computational modeling;Image color analysis","edge detection;learning (artificial intelligence);least squares approximations;neural nets;optimisation","shadow optimization;structured deep edge detection;shadow boundaries;image regions interaction;shadow detection approach;learning-based framework;shadow region recovery;structured CNN learning framework;convolutional neural networks;structured label information;shadow measure;bright measure;least-square optimization problem","","2","26","","","","","IEEE","IEEE Conferences"
"Deep hierarchical parsing for semantic segmentation","A. Sharma; O. Tuzel; D. W. Jacobs","Computer Science Department, University of Maryland, USA; MERL, Cambridge, USA; Computer Science Department, University of Maryland, USA","2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)","","2015","","","530","538","This paper proposes a learning-based approach to scene parsing inspired by the deep Recursive Context Propagation Network (RCPN). RCPN is a deep feed-forward neural network that utilizes the contextual information from the entire image, through bottom-up followed by top-down context propagation via random binary parse trees. This improves the feature representation of every super-pixel in the image for better classification into semantic categories. We analyze RCPN and propose two novel contributions to further improve the model. We first analyze the learning of RCPN parameters and discover the presence of bypass error paths in the computation graph of RCPN that can hinder contextual propagation. We propose to tackle this problem by including the classification loss of the internal nodes of the random parse trees in the original RCPN loss function. Secondly, we use an MRF on the parse tree nodes to model the hierarchical dependency present in the output. Both modifications provide performance boosts over the original RCPN and the new system achieves state-of-the-art performance on Stanford Background, SIFT-Flow and Daimler urban datasets.","","","10.1109/CVPR.2015.7298651","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7298651","","Semantics;Training;Visualization;Neural networks;Image segmentation;Context;Accuracy","feedforward neural nets;image representation;image segmentation;trees (mathematics)","Daimler urban dataset;SIFT-Flow dataset;Stanford Background dataset;hierarchical dependency;parse tree nodes;RCPN loss function;random parse trees;classification loss;contextual propagation;computation graph;bypass error paths;semantic categories;feature representation;random binary parse trees;top-down context propagation;bottom-up context propagation;deep feed-forward neural network;deep recursive context propagation network;scene parsing;learning-based approach;semantic segmentation;deep hierarchical parsing","","44","25","","","","","IEEE","IEEE Conferences"
"Regionlets for Generic Object Detection","X. Wang; M. Yang; S. Zhu; Y. Lin","Department of Media Analytics, NEC Laboratories America, Cupertino, CA, 95014; AI Research, Facebook Inc., Menlo Park, CA, 94025; Alibaba Group; Department of Media Analytics, NEC Laboratories America, Cupertino, CA, 95014","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2015","37","10","2071","2084","Generic object detection is confronted by dealing with different degrees of variations, caused by viewpoints or deformations in distinct object classes, with tractable computations. This demands for descriptive and flexible object representations which can be efficiently evaluated in many locations. We propose to model an object class with a cascaded boosting classifier which integrates various types of features from competing local regions, each of which may consist of a group of subregions, named as regionlets. A regionlet is a base feature extraction region defined proportionally to a detection window at an arbitrary resolution (i.e., size and aspect ratio). These regionlets are organized in small groups with stable relative positions to be descriptive to delineate fine-grained spatial layouts inside objects. Their features are aggregated into a one-dimensional feature within one group so as to be flexible to tolerate deformations. The most discriminative regionlets for each object class are selected through a boosting learning procedure. Our regionlet approach achieves very competitive performance on popular multi-class detection benchmark datasets with a single method, without any context. It achieves a detection mean average precision of 41.7 percent on the PASCAL VOC 2007 dataset, and 39.7 percent on the VOC 2010 for 20 object categories. We further develop support pixel integral images to efficiently augment regionlet features with the responses learned by deep convolutional neural networks. Our regionlet based method won second place in the ImageNet Large Scale Visual Object Recognition Challenge (ILSVRC 2013).","","","10.1109/TPAMI.2015.2389830","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7005538","Object Detection;Regionlet;Boosting;Object Proposals;Selective Search;Deep Convolutional Neural Network;Object detection;regionlet;boosting;object proposals;selective search;deep convolutional neural network","Feature extraction;Boosting;Object detection;Detectors;Search problems;Proposals;Deformable models","deformation;feature extraction;image classification;image resolution;learning (artificial intelligence);neural nets;object detection","ILSVRC;ImageNet Large Scale Visual Object Recognition Challenge;deep convolutional neural networks;pixel integral image;PASCAL VOC 2007 dataset;regionlet approach;boosting learning procedure;spatial layout;arbitrary resolution;base feature extraction region;cascaded boosting classifier;tractable computation;distinct object class deformation;generic object detection","","46","46","","","","","IEEE","IEEE Journals"
"Parallel convolutional-linear neural network for motor imagery classification","S. Sakhavi; C. Guan; S. Yan","A∗STAR Institute for Infocomm Research (IR) Brain-Computer Interface Lab Singapore; A∗STAR Institute for Infocomm Research (IR) Brain-Computer Interface Lab Singapore; National University of Singapore Department of Electrical and Computer Engineering, Learning and Vision Lab Singapore","2015 23rd European Signal Processing Conference (EUSIPCO)","","2015","","","2736","2740","Deep learning, recently, has been successfully applied to image classification, object recognition and speech recognition. However, the benefits of deep learning and accompanying architectures have been largely unknown for BCI applications. In motor imagery-based BCI, an energy-based feature, typically after spatial filtering, is commonly used for classification. Although this feature corresponds to the estimate of event-related synchronization/desynchronization in the brain, it neglects energy dynamics which may contain valuable discriminative information. Because traditional classiication methods, such as SVM, cannot handle this dynamical property, we proposed an architecture that inputs a dynamic energy representation of EEG data and utilizes convolutional neural networks for classification. By combining this network with a static energy network, we saw a significant increase in performance. We evaluated the proposed method and compared with SVM on a multi-class motor imagery dataset (BCI competition dataset IV-2a). Our method outperforms SVM with static energy features significantly (p <; 0.01).","","","10.1109/EUSIPCO.2015.7362882","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7362882","Convolutional Neural Network;Deep Learning;Motor Imagery;Brain-Computer Interface;EEG","Computer architecture;Electroencephalography;Convolution;Support vector machines;Feature extraction;Europe","brain-computer interfaces;electroencephalography;learning (artificial intelligence);medical signal processing;neural nets;signal classification;synchronisation","parallel convolutional-linear neural network;motor imagery classification;motor imagery-based BCI;energy-based feature;event-related synchronization-desynchronization;energy dynamics;support vector machines;dynamic energy representation;EEG data;static energy network;multiclass motor imagery dataset;BCI competition dataset IV-2a","","17","20","","","","","IEEE","IEEE Conferences"
"Big/little deep neural network for ultra low power inference","E. Park; D. Kim; S. Kim; Y. Kim; G. Kim; S. Yoon; S. Yoo","Computing Memory Architecture Lab, Seoul National University; Computing Memory Architecture Lab, Seoul National University; Computing Memory Architecture Lab, Seoul National University; Software R&D Center, Device Solutions, Samsung Electronics; Vision and Learning Lab, Seoul National University; Advanced Computing Lab, Seoul National University; Computing Memory Architecture Lab, Seoul National University","2015 International Conference on Hardware/Software Codesign and System Synthesis (CODES+ISSS)","","2015","","","124","132","Deep neural networks (DNNs) have recently proved their effectiveness in complex data analyses such as object/speech recognition. As their applications are being expanded to mobile devices, their energy efficiencies are becoming critical. In this paper, we propose a novel concept called big/LITTLE DNN (BL-DNN) which significantly reduces energy consumption required for DNN execution at a negligible loss of inference accuracy. The BL-DNN consists of a little DNN (consuming low energy) and a full-fledged big DNN. In order to reduce energy consumption, the BL-DNN aims at avoiding the execution of the big DNN whenever possible. The key idea for this goal is to execute the little DNN first for inference (without big DNN execution) and simply use its result as the final inference result as long as the result is estimated to be accurate. On the other hand, if the result from the little DNN is not considered to be accurate, the big DNN is executed to give the final inference result. This approach reduces the total energy consumption by obtaining the inference result only with the little, energy-efficient DNN in most cases, while maintaining the similar level of inference accuracy through selectively utilizing the big DNN execution. We present design-time and runtime methods to control the execution of big DNN under a trade-off between energy consumption and inference accuracy. Experiments with state-of-the-art DNNs for ImageNet and MNIST show that our proposed BL-DNN can offer up to 53.7% (ImageNet) and 94.1% (MNIST) reductions in energy consumption at a loss of 0.90% (ImageNet) and 0.12% (MNIST) in inference accuracy, respectively.","","","10.1109/CODESISSS.2015.7331375","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7331375","Deep neural network;low power","Energy consumption;Accuracy;Biological neural networks;Hardware;Energy efficiency;Neurons;Memory management","data analysis;energy consumption;inference mechanisms;neural nets","big/little deep neural network;ultra low power inference;complex data analyses;BL-DNN;energy consumption;ImageNet;MNIST","","13","37","","","","","IEEE","IEEE Conferences"
"Joint Optimization of Masks and Deep Recurrent Neural Networks for Monaural Source Separation","P. Huang; M. Kim; M. Hasegawa-Johnson; P. Smaragdis","Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Urbana, IL, USA; Department of Computer Science, University of Illinois at Urbana-Champaign, Urbana, IL, USA; Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Urbana, IL, USA; Department of Computer Science and Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Urbana, IL, USA","IEEE/ACM Transactions on Audio, Speech, and Language Processing","","2015","23","12","2136","2147","Monaural source separation is important for many real world applications. It is challenging because, with only a single channel of information available, without any constraints, an infinite number of solutions are possible. In this paper, we explore joint optimization of masking functions and deep recurrent neural networks for monaural source separation tasks, including speech separation, singing voice separation, and speech denoising. The joint optimization of the deep recurrent neural networks with an extra masking layer enforces a reconstruction constraint. Moreover, we explore a discriminative criterion for training neural networks to further enhance the separation performance. We evaluate the proposed system on the TSP, MIR-1K, and TIMIT datasets for speech separation, singing voice separation, and speech denoising tasks, respectively. Our approaches achieve 2.30-4.98 dB SDR gain compared to NMF models in the speech separation task, 2.30-2.48 dB GNSDR gain and 4.32-5.42 dB GSIR gain compared to existing models in the singing voice separation task, and outperform NMF and DNN baselines in the speech denoising task.","","","10.1109/TASLP.2015.2468583","Army Research Office; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7194774","Deep recurrent neural network (DRNN);discriminative training;monaural source separation;time–frequency masking","Neural networks;Recurrent neural networks;Speech processing;Blind source separation","learning (artificial intelligence);optimisation;recurrent neural nets;signal denoising;source separation;speech enhancement","joint mask optimization;joint deep recurrent neural network optimization;monaural source separation tasks;speech separation;singing voice separation;speech denoising;reconstruction constraint;discriminative criterion;neural network training;separation performance enhancement;SDR gain;GNSDR gain","","143","40","","","","","IEEE","IEEE Journals"
"Shared representation learning for heterogenous face recognition","D. Yi; Z. Lei; S. Z. Li","Center for Biometrics and Security Research & National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences (CASIA); Center for Biometrics and Security Research & National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences (CASIA); Center for Biometrics and Security Research & National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences (CASIA)","2015 11th IEEE International Conference and Workshops on Automatic Face and Gesture Recognition (FG)","","2015","1","","1","7","After intensive research, heterogenous face recognition is still a challenging problem. The main difficulties are owing to the complex relationship between heterogenous face image spaces. The heterogeneity is always tightly coupled with other variations, which makes the relationship of heterogenous face images highly nonlinear. Many excellent methods have been proposed to model the nonlinear relationship, but they apt to overfit to the training set, due to limited samples. Inspired by the unsupervised algorithms in deep learning, this paper proposes a novel framework for heterogeneous face recognition. We first extract Gabor features at some localized facial points, and then use Restricted Boltzmann Machines (RBMs) to learn a shared representation locally to remove the heterogeneity around each facial point. Finally, the shared representations of local RBMs are connected together and processed by PCA. Near infrared (NIR) to visible (VIS) face recognition problem and two databases are selected to evaluate the performance of the proposed method. On CASIA HFB database, we obtain comparable results to state-of-the-art methods. On a more difficult database, CASIA NIR-VIS 2.0, we outperform other methods significantly.","","","10.1109/FG.2015.7163093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7163093","","Face;Face recognition;Training;Feature extraction;Principal component analysis;Databases;Standards","Boltzmann machines;face recognition;infrared imaging;learning (artificial intelligence);principal component analysis","shared representation learning;heterogenous face recognition;heterogenous face image spaces;nonlinear relationship;training set;unsupervised algorithms;deep learning;restricted Boltzmann machines;RBM;PCA;near infrared;CASIA HFB database;CASIA NIR-VIS 2.0","","","38","","","","","IEEE","IEEE Conferences"
"MatchNet: Unifying feature and metric learning for patch-based matching","Xufeng Han; T. Leung; Y. Jia; R. Sukthankar; A. C. Berg","University of North Carolina at Chapel Hill, USA; Google Research, USA; Google Research, USA; Google Research, USA; University of North Carolina at Chapel Hill, USA","2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)","","2015","","","3279","3286","Motivated by recent successes on learning feature representations and on learning feature comparison functions, we propose a unified approach to combining both for training a patch matching system. Our system, dubbed Match-Net, consists of a deep convolutional network that extracts features from patches and a network of three fully connected layers that computes a similarity between the extracted features. To ensure experimental repeatability, we train MatchNet on standard datasets and employ an input sampler to augment the training set with synthetic exemplar pairs that reduce overfitting. Once trained, we achieve better computational efficiency during matching by disassembling MatchNet and separately applying the feature computation and similarity networks in two sequential stages. We perform a comprehensive set of experiments on standard datasets to carefully study the contributions of each aspect of MatchNet, with direct comparisons to established methods. Our results confirm that our unified approach improves accuracy over previous state-of-the-art results on patch matching datasets, while reducing the storage requirement for descriptors. We make pre-trained MatchNet publicly available.","","","10.1109/CVPR.2015.7298948","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7298948","","Measurement;Training;Poles and towers;Feature extraction;Reservoirs;Standards;Robustness","feature extraction;image matching;image representation;learning (artificial intelligence)","MatchNet;feature learning;metric learning;patch-based matching;feature representations;patch matching system;deep convolutional network;feature extraction","","14","37","","","","","IEEE","IEEE Conferences"
"Fusion of learned multi-modal representations and dense trajectories for emotional analysis in videos","E. Acar; F. Hopfgartner; S. Albayrak","DAI Laboratory, Technische Universität Berlin, Berlin, Germany; Humanities Advanced Technology and Information Institute, University of Glasgow, Glasgow, UK; DAI Laboratory, Technische Universität Berlin, Berlin, Germany","2015 13th International Workshop on Content-Based Multimedia Indexing (CBMI)","","2015","","","1","6","When designing a video affective content analysis algorithm, one of the most important steps is the selection of discriminative features for the effective representation of video segments. The majority of existing affective content analysis methods either use low-level audio-visual features or generate handcrafted higher level representations based on these low-level features. We propose in this work to use deep learning methods, in particular convolutional neural networks (CNNs), in order to automatically learn and extract mid-level representations from raw data. To this end, we exploit the audio and visual modality of videos by employing Mel-Frequency Cepstral Coefficients (MFCC) and color values in the HSV color space. We also incorporate dense trajectory based motion features in order to further enhance the performance of the analysis. By means of multi-class support vector machines (SVMs) and fusion mechanisms, music video clips are classified into one of four affective categories representing the four quadrants of the Valence-Arousal (VA) space. Results obtained on a subset of the DEAP dataset show (1) that higher level representations perform better than low-level features, and (2) that incorporating motion information leads to a notable performance gain, independently from the chosen representation.","","","10.1109/CBMI.2015.7153603","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7153603","","Videos;Visualization;Feature extraction;Trajectory;Support vector machines;Mel frequency cepstral coefficient;Color","audio-visual systems;cepstral analysis;feature selection;learning (artificial intelligence);neural nets;support vector machines;video signal processing","learned multimodal representations;emotional analysis;video affective content analysis algorithm;discriminative feature selection;video segment representation;low-level audio-visual features;handcrafted higher level representations;deep learning methods;convolutional neural networks;CNNs;midlevel representations;mel-frequency cepstral coefficients;MFCC;HSV color space;dense trajectory based motion features;multiclass support vector machines;multiclass SVMs;fusion mechanisms;music video clips;valence-arousal space;VA space;DEAP dataset","","3","23","","","","","IEEE","IEEE Conferences"
