"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A Novel Methodology to Label Urban Remote Sensing Images Based on Location-Based Social Media Photos","M. Chi; Z. Sun; Y. Qin; J. Shen; J. A. Benediktsson","School of Computer Science, Shanghai Key Laboratory of Data Science, Fudan University, Shanghai, China; School of Computer Science, Shanghai Key Laboratory of Data Science, Fudan University, Shanghai, China; School of Computer Science, Shanghai Key Laboratory of Data Science, Fudan University, Shanghai, China; School of Computer Science, Shanghai Key Laboratory of Data Science, Fudan University, Shanghai, China; Faculty of Electrical and Computer Engineering, University of Iceland, Reykjavik, Iceland","Proceedings of the IEEE","","2017","105","10","1926","1936","With the rapid development of the internet and popularization of intelligent mobile devices, social media is evolving fast and contains rich spatial information, such as geolocated posts, tweets, photos, video, and audio. Those location-based social media data have offered new opportunities for hazards and disaster identification or tracking, recommendations for locations, friends or tags, pay-per-click advertising, etc. Meanwhile, a massive amount of remote sensing (RS) data can be easily acquired in both high temporal and spatial resolution with a multiple satellite system, if RS maps can be provided, to possibly enable the monitoring of our location-based living environments with some devices like charge-coupled device (CCD) cameras but on a much larger scale. To generate the classification maps, usually, labeled RS image pixels should be provided by RS experts to train a classification system. Traditionally, labeled samples are obtained according to ground surveys, image photo interpretation or a combination of the aforementioned strategies. All the strategies should be taken care of by domain experts, in a means which is costly, time consuming, and sometimes of a low quality due to reasons such as photo interpretation based on RS images only. These practices and constraints make it more challenging to classify land-cover RS images using big RS data. In this paper, a new methodology is proposed to classify urban RS images by exploiting the semantics of location-based social media photos (SMPs). To validate the effectiveness of this methodology, an automatic classification system is developed based on RS images as well as SMPs via big data analysis techniques including active learning, crowdsourcing, shallow machine learning, and deep learning. As the labels of RS training data are given by ordinary people with a crowdsourcing technique, the developed system is named Crowd4RS. The quantitative and qualitative experiments confirm the effectiveness of the proposed Crowd4RS system as well as the proposed methodology for automatically generating RS image maps in terms of classification results based on big RS data made up of multispectral RS images in a high spatial resolution and a large amount of photos from social media sites, such as Flickr and Panoramio.","","","10.1109/JPROC.2017.2730585","Natural Science Foundation of China; State Key Research and Development Program of China; Research Fund of the University of Iceland; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8002577","Big data;crowdsourcing;deep learning;remote sensing;social media","Social network services;Crowdsourcing;Big data;Spatial resolution;Remote sensing;Satellites;Urban areas;Social network services;Mobile communication;Machine learning","Big Data;crowdsourcing;data acquisition;data analysis;image classification;image resolution;Internet;learning (artificial intelligence);mobile computing;remote sensing;social networking (online)","urban remote sensing image labeling;location-based social media photos;Internet;intelligent mobile devices;location-based social media data;remote sensing data acquisition;multiple satellite system;classification maps;RS image classification;image photo interpretation;big RS data;big data analysis;active learning;crowdsourcing;shallow machine learning;deep learning;RS training data;Crowd4RS;multispectral RS image resolution","","3","60","Traditional","","","","IEEE","IEEE Journals"
"A Novel Simple Visual Tracking Algorithm Based on Hashing and Deep Learning","S. Zhu; J. Du; N. Ren","Beijing University of Posts and Telecommunications, China; Beijing University of Posts and Telecommunications, China; Beijing University of Posts and Telecommunications, China","Chinese Journal of Electronics","","2017","26","5","1073","1078","Deep network has been proven efficient and robust to capture object features in some conditions. It still remains in the stage of classifying or detecting objects. In the field of visual tracking, deep network has not been applied widely. One of the reasons is that its time consuming made the strong method could not meet the speed need of visual tracking. A novel simple tracker is proposed to complete tracking task. A simple six-layer feed-forward backpropagation neural network is applied to capture object features. Nevertheless, this representation is not robust enough when illumination changes or drastic scale changes in dynamic condition. To improve the performance and not to increase much time spent, image perceptual hashing method is employed, which extracts low frequency information of object as its fingerprint to recognize the object from its structure. 64-bit characters are calculated by it, and they are utilized to be the bias terms of the neutral network. This leads more significant improvement for performance of extracting sufficient object features. Then we take particle filter to complete the tracking process with the proposed representation. The experimental results demonstrate that the proposed algorithm is efficient and robust compared with the state-of-the-art tracking methods.","","","10.1049/cje.2016.06.026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8055204","","","backpropagation;learning (artificial intelligence);neural nets;object detection;visual perception","visual tracking algorithm;deep learning;deep network;object features;object classification;object detection;six-layer feed-forward backpropagation neural network;image perceptual hashing;word length 64 bit","","","","","","","","IET","IET Journals"
"Computer-aided mammogram diagnosis system using deep learning convolutional fully complex-valued relaxation neural network classifier","S. Duraisamy; S. Emperumal","Manakula Vinayagar Institute of Technology, India; Manakula Vinayagar Institute of Technology, India","IET Computer Vision","","2017","11","8","656","662","In this study, a novel deep learning-based framework for classifying the digital mammograms is introduced. The development of this methodology is based on deep learning strategies that model the presence of the tumour tissues with level sets. It is difficult to robustly segment mammogram image due to low contrast between normal and lesion tissues. Therefore, Chan-Vese level set method is used to extract the initial contour of mammograms and deep learning convolutional neural network (DL-CNN) algorithm is used to learn the features of mammary-specific mass and microcalcification clusters. To increase the classification accuracy and reduce the false positives, a well-known fully complex-valued relaxation network classifier is used in the last stage of DL-CNN network. Experimental results using the standard benchmarking breast cancer dataset (MIAS and BCDR) show that the proposed method exhibits significant improvement in performance over the traditional methods. Performance measures such as accuracy, sensitivity, specificity, AUC achieved are 99%, 0.9875, 1.0 and 0.9815, respectively. The proposed framework performs well in classifying the digital mammograms as normal, benign or malignant and its subclasses as well.","","","10.1049/iet-cvi.2016.0425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8120067","","","cancer;convolution;feature extraction;image classification;image segmentation;learning (artificial intelligence);mammography;medical image processing;neural nets;tumours","computer-aided mammogram diagnosis system;relaxation neural network classifier;digital mammogram classification;tumour tissues;mammogram image segmentation;lesion tissues;Chan-Vese level set method;contour extraction;deep learning convolutional neural network;DL-CNN algorithm;mammary-specific mass features;microcalcification cluster features;classification accuracy;breast cancer dataset","","2","35","","","","","IET","IET Journals"
"Multisource Transfer Learning With Convolutional Neural Networks for Lung Pattern Analysis","S. Christodoulidis; M. Anthimopoulos; L. Ebner; A. Christe; S. Mougiakakou","ARTORG Center for Biomedical Engineering Research, University of Bern, Bern, Switzerland; ARTORG Center for Biomedical Engineering Research, University of Bern, Bern, Switzerland; Department of Diagnostic, Interventional and Pediatric Radiology, Bern University Hospital “Inselspital”, Bern, Switzerland; Department of Diagnostic, Interventional and Pediatric Radiology, Bern University Hospital “Inselspital”, Bern, Switzerland; Department of Diagnostic, Interventional and Pediatric Radiology, Bern University Hospital “Inselspital”, Bern, Switzerland","IEEE Journal of Biomedical and Health Informatics","","2017","21","1","76","84","Early diagnosis of interstitial lung diseases is crucial for their treatment, but even experienced physicians find it difficult, as their clinical manifestations are similar. In order to assist with the diagnosis, computer-aided diagnosis systems have been developed. These commonly rely on a fixed scale classifier that scans CT images, recognizes textural lung patterns, and generates a map of pathologies. In a previous study, we proposed a method for classifying lung tissue patterns using a deep convolutional neural network (CNN), with an architecture designed for the specific problem. In this study, we present an improved method for training the proposed network by transferring knowledge from the similar domain of general texture classification. Six publicly available texture databases are used to pretrain networks with the proposed architecture, which are then fine-tuned on the lung tissue data. The resulting CNNs are combined in an ensemble and their fused knowledge is compressed back to a network with the original architecture. The proposed approach resulted in an absolute increase of about 2% in the performance of the proposed CNN. The results demonstrate the potential of transfer learning in the field of medical image analysis, indicate the textural nature of the problem and show that the method used for training a network can be as important as designing its architecture.","","","10.1109/JBHI.2016.2636929","Bern University Hospital; Swiss National Science Foundation (SNSF); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7776792","Convolutional neural networks (CNNs);interstitial lung diseases (ILDs);knowledge distillation;model compression;model ensemble;texture classification;transfer learning","Lungs;Biomedical imaging;Training;Databases;Computed tomography;Knowledge engineering;Machine learning","biological tissues;computerised tomography;diseases;image classification;image texture;learning (artificial intelligence);lung;medical image processing;neural nets","multisource transfer learning;convolutional neural networks;lung pattern analysis;interstitial lung disease diagnosis;computer-aided diagnosis;CT images;texture classification;texture databases;lung tissue data;medical image analysis;fused knowledge compression;computed tomography","Humans;Image Interpretation, Computer-Assisted;Lung;Lung Diseases, Interstitial;Machine Learning;Neural Networks (Computer);Pattern Recognition, Automated;Tomography, X-Ray Computed","55","47","","","","","IEEE","IEEE Journals"
"Friend or Foe: Fine-Grained Categorization With Weak Supervision","Z. Xu; D. Tao; S. Huang; Y. Zhang","Cooperative Medianet Innovation Center, Shanghai Key Laboratory of Multimedia Processing and Transmissions, Shanghai Jiao Tong University, Shanghai, China; Centre for Artificial Intelligence, Faculty of Engineering and Information Technology, University of Technology Sydney, Ultimo, NSW, Australia; Centre for Artificial Intelligence, Faculty of Engineering and Information Technology, University of Technology Sydney, Ultimo, NSW, Australia; Cooperative Medianet Innovation Center, Shanghai Key Laboratory of Multimedia Processing and Transmissions, Shanghai Jiao Tong University, Shanghai, China","IEEE Transactions on Image Processing","","2017","26","1","135","146","Multi-instance learning (MIL) is widely acknowledged as a fundamental method to solve weakly supervised problems. While MIL is usually effective in standard weakly supervised object recognition tasks, in this paper, we investigate the applicability of MIL on an extreme case of weakly supervised learning on the task of fine-grained visual categorization, in which intra-class variance could be larger than inter-class due to the subtle differences between subordinate categories. For this challenging task, we propose a new method that generalizes the standard multi-instance learning framework, for which a novel multi-task co-localization algorithm is proposed to take advantage of the relationship among fine-grained categories and meanwhile performs as an effective initialization strategy for the non-convex multi-instance objective. The localization results also enable object-level domain-specific fine-tuning of deep neural networks, which significantly boosts the performance. Experimental results on three fine-grained datasets reveal the effectiveness of the proposed method, especially the importance of exploiting inter-class relationships between object categories in weakly supervised fine-grained recognition.","","","10.1109/TIP.2016.2621661","High Technology Research and Development Program of China; NSFC; STCSM; 111 Project; Australian Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7707411","Fine-grained visual categorization;weakly supervised learning;co-localization;multi-instance learning;multi-task learning","Feature extraction;Training;Clustering algorithms;Object recognition;Visualization;Supervised learning;Neural networks","learning (artificial intelligence);object recognition;pattern classification","MIL;weakly supervised object recognition tasks;weakly supervised learning;fine-grained visual categorization;multi-instance learning framework;multitask co-localization algorithm;initialization strategy;nonconvex multi-instance objective;object-level domain-specific fine-tuning;deep neural networks;fine-grained classification","","12","78","","","","","IEEE","IEEE Journals"
"Stripes: Bit-Serial Deep Neural Network Computing","P. Judd; J. Albericio; A. Moshovos","The Edward S. Rogers Sr. Department of Electrical & Computer Engineering, University of Toronto, Toronto, ON, Canada; The Edward S. Rogers Sr. Department of Electrical & Computer Engineering, University of Toronto, Toronto, ON, Canada; The Edward S. Rogers Sr. Department of Electrical & Computer Engineering, University of Toronto, Toronto, ON, Canada","IEEE Computer Architecture Letters","","2017","16","1","80","83","The numerical representation precision required by the computations performed by Deep Neural Networks (DNNs) varies across networks and between layers of a same network. This observation motivates a precision-based approach to acceleration which takes into account both the computational structure and the required numerical precision representation. This work presents Stripes (STR), a hardware accelerator that uses bit-serial computations to improve energy efficiency and performance. Experimental measurements over a set of state-ofthe-art DNNs for image classification show that STR improves performance over a state-of-the-art accelerator from 1.35x to 5.33x and by 2.24x on average. STR's area and power overhead are estimated at 5 percent and 12 percent respectively. STR is 2.00x more energy efficient than the baseline.","","","10.1109/LCA.2016.2597140","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7529197","Hardware acceleration;deep learning;deep neural networks;convolution;numerical representation;serial computing","Neurons;Parallel processing;Three-dimensional displays;Nickel;Graphics processing units;Artificial neural networks","image classification;learning (artificial intelligence);neural nets","Stripes;STR;bit-serial deep neural network computing;precision-based approach;bit-serial computations;image classification;energy efficiency","","9","19","","","","","IEEE","IEEE Journals"
"A Deep Normalization and Convolutional Neural Network for Image Smoke Detection","Z. Yin; B. Wan; F. Yuan; X. Xia; J. Shi","Department of Communications and Electronics, Jiangxi Science and Technology Normal University, Nanchang, China; Department of Communications and Electronics, Jiangxi Science and Technology Normal University, Nanchang, China; School of Information Technology, Jiangxi University of Finance and Economics, Nanchang, China; School of Information Technology, Jiangxi University of Finance and Economics, Nanchang, China; School of Information Technology, Jiangxi University of Finance and Economics, Nanchang, China","IEEE Access","","2017","5","","18429","18438","It is a challenging task to recognize smoke from images due to large variance of smoke color, texture, and shapes. There are smoke detection methods that have been proposed, but most of them are based on hand-crafted features. To improve the performance of smoke detection, we propose a novel deep normalization and convolutional neural network (DNCNN) with 14 layers to implement automatic feature extraction and classification. In DNCNN, traditional convolutional layers are replaced with normalization and convolutional layers to accelerate the training process and boost the performance of smoke detection. To reduce overfitting caused by imbalanced and insufficient training samples, we generate more training samples from original training data sets by using a variety of data enhancement techniques. Experimental results show that our method achieved very low false alarm rates below 0.60% with detection rates above 96.37% on our smoke data sets.","","","10.1109/ACCESS.2017.2747399","Natural Science Foundation of China; Cultivated Talent Program for Young Scientists of Jiangxi Province; Science Technology Application Project of Jiangxi Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8022860","Deep neural networks;deep learning;smoke detection;image classification","Feature extraction;Fires;Training;Temperature sensors;Neurons","convolution;feature extraction;image classification;learning (artificial intelligence);neural nets;smoke","automatic feature extraction;DNCNN;traditional convolutional layers;training process;detection rates;smoke data sets;deep normalization;convolutional neural network;image smoke detection;smoke color;smoke detection methods;training data sets;hand-crafted features;automatic feature classification","","19","27","OAPA","","","","IEEE","IEEE Journals"
"Malaria Parasite Detection From Peripheral Blood Smear Images Using Deep Belief Networks","D. Bibin; M. S. Nair; P. Punitha","Department of Research and Development Centre, Bharathiar University, Coimbatore, India; Department of Computer Science, University of Kerala, Thiruvananthapuram; Department of Computer Applications, PES Institute of Technology, Bengaluru, India","IEEE Access","","2017","5","","9099","9108","In this paper, we propose a novel method to identify the presence of malaria parasites in human peripheral blood smear images using a deep belief network (DBN). This paper introduces a trained model based on a DBN to classify 4100 peripheral blood smear images into the parasite or non-parasite class. The proposed DBN is pre-trained by stacking restricted Boltzmann machines using the contrastive divergence method for pre-training. To train the DBN, we extract features from the images and initialize the visible variables of the DBN. A concatenated feature of color and texture is used as a feature vector in this paper. Finally, the DBN is discriminatively fine-tuned using a backpropagation algorithm that computes the probability of class labels. The optimum size of the DBN architecture used in this paper is 484-600-600-600-600-2, in which the visible layer has 484 nodes and the output layer has two nodes with four hidden layers containing 600 hidden nodes in every layer. The proposed method has performed significantly better than the other state-of-the-art methods with an F-score of 89.66%, a sensitivity of 97.60%, and specificity of 95.92%. This paper is the first application of a DBN for malaria parasite detection in human peripheral blood smear images.","","","10.1109/ACCESS.2017.2705642","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7931565","Deep learning;deep belief network;malaria parasite detection;restricted Boltzmann machine;contrastive divergence;discriminative training","Diseases;Blood;Computer architecture;Feature extraction;Image color analysis;Training;Microscopy","backpropagation;belief networks;biology computing;blood;Boltzmann machines;feature extraction;image classification;learning (artificial intelligence)","human peripheral blood smear images;backpropagation algorithm;feature vector;feature extraction;contrastive divergence method;restricted Boltzmann machines;DBN;deep belief networks;malaria parasite detection","","13","53","","","","","IEEE","IEEE Journals"
"Deep Learning Hierarchical Representations for Image Steganalysis","J. Ye; J. Ni; Y. Yi","School of Electronic and Information Technology, Sun Yat-Sen University, Guangzhou, China; School of Data and Computer Science, Sun Yat-Sen University, Guangdong, China; School of Data and Computer Science, Sun Yat-Sen University, Guangdong, China","IEEE Transactions on Information Forensics and Security","","2017","12","11","2545","2557","Nowadays, the prevailing detectors of steganographic communication in digital images mainly consist of three steps, i.e., residual computation, feature extraction, and binary classification. In this paper, we present an alternative approach to steganalysis of digital images based on convolutional neural network (CNN), which is shown to be able to well replicate and optimize these key steps in a unified framework and learn hierarchical representations directly from raw images. The proposed CNN has a quite different structure from the ones used in conventional computer vision tasks. Rather than a random strategy, the weights in the first layer of the proposed CNN are initialized with the basic high-pass filter set used in the calculation of residual maps in a spatial rich model (SRM), which acts as a regularizer to suppress the image content effectively. To better capture the structure of embedding signals, which usually have extremely low SNR (stego signal to image content), a new activation function called a truncated linear unit is adopted in our CNN model. Finally, we further boost the performance of the proposed CNN-based steganalyzer by incorporating the knowledge of selection channel. Three state-of-the-art steganographic algorithms in spatial domain, e.g., WOW, S-UNIWARD, and HILL, are used to evaluate the effectiveness of our model. Compared to SRM and its selection-channel-aware variant maxSRMd2, our model achieves superior performance across all tested algorithms for a wide variety of payloads.","","","10.1109/TIFS.2017.2710946","National Natural Science Foundation of China; National Research Foundation for the Doctoral Program of Higher Education of China; Key Program of Natural Science Foundation of Guangdong; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7937836","Steganalysis;convolutional neural networks;feature learning","Feature extraction;Convolution;Neural networks;Computational modeling;Sun;Pipelines;Kernel","computer vision;high-pass filters;image coding;image filtering;image representation;learning (artificial intelligence);neural nets;steganography","hierarchical representation deep learning;steganographic communication;residual computation;feature extraction;binary classification;digital image steganalysis;convolutional neural network;computer vision;high-pass filter;residual map;spatial rich model;stego signal;image content;activation function;truncated linear unit;CNN-based steganalyzer;steganographic algorithm;spatial domain;WOW;S-UNIWARD;HILL;maxSRMd2","","22","32","","","","","IEEE","IEEE Journals"
"Topic-Aware Deep Compositional Models for Sentence Classification","R. Zhao; K. Mao","School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore","IEEE/ACM Transactions on Audio, Speech, and Language Processing","","2017","25","2","248","260","In recent years, deep compositional models have emerged as a popular technique for representation learning of sentence in computational linguistic and natural language processing. These models normally train various forms of neural networks on top of pretrained word embeddings using a task-specific corpus. However, most of these works neglect the multisense nature of words in the pretrained word embeddings. In this paper we introduce topic models to enrich the word embeddings for multisenses of words. The integration of the topic model with various semantic compositional processes leads to topic-aware convolutional neural network and topic-aware long short term memory networks. Different from previous multisense word embeddings models that assign multiple independent and sense-specific embeddings to each word, our proposed models are lightweight and have flexible frameworks that regard word sense as the composition of two parts: a general sense derived from a large corpus and a topic-specific sense derived from a task-specific corpus. In addition, our proposed models focus on semantic composition instead of word understanding. With the help of topic models, we can integrate the topic-specific sense at word-level before the composition and sentence-level after the composition. Comprehensive experiments on five public sentence classification datasets are conducted and the results show that our proposed topic-aware deep compositional models produce competitive or better performance than other text representation learning methods.","","","10.1109/TASLP.2016.2632521","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7755816","Machine learning;natural language processing;sentence classification;text representation learning","Semantics;Neural networks;Context;Natural language processing;Numerical models;Machine learning;Computational modeling","convolution;natural language processing;neural nets;pattern classification;text analysis","topic-aware deep compositional models;sentence classification;representation learning;computational linguistic;natural language processing;semantic compositional processes;topic-aware convolutional neural network;topic-aware long short term memory networks;multisense word embeddings;sense-specific embeddings;word sense;task-specific corpus;topic-specific sense;word-level;sentence-level","","10","63","","","","","IEEE","IEEE Journals"
"Learning CNN to Pair UAV Video Image Patches","Y. Chen; L. Liu; Z. Gong; P. Zhong","College of Electrical Science and Engineering, National University of Defense Technology, Changsha, China; College of Electrical Science and Engineering, National University of Defense Technology, Changsha, China; College of Electrical Science and Engineering, National University of Defense Technology, Changsha, China; College of Electrical Science and Engineering, National University of Defense Technology, Changsha, China","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","","2017","10","12","5752","5768","Pairing image patches is to decide whether two image patches belong to the same scene but taken from different imaging conditions. It is a key procedure in the applications of unmanned aerial vehicle (UAV) video images. The challenges in pairing UAV image patches derive from the complex imaging conditions on UAV platforms such as jitter, frequent undefined motion, viewpoint changes, and illumination changes. Available popular methods usually follow the flowchart: preprocess images at first, then extract hand-crafted features, and finally match the extracted features through evaluating an independently predefined similarity metric. These methods could only handle part of negative factors from the complex imaging conditions and thus cannot effectively handle the challenges in pairing UAV image patches. This study aims to handle the challenges through automatically and simultaneously learning more representative features and accurate metric. Especially, this study proposes a deep learning method to jointly learn the feature representations and similarity metric over the training samples obtained from various imaging conditions. The model structure of the proposed pairing system consists of three parts: two stream convolutional neural networks (CNNs), one similarity metric layer and one softmax layer. They are jointly trained through the usual back propagation algorithm. Moreover, to further improve the performance, this study develops a transfer learning strategy for the proposed deep model. Two new training datasets from satellite scenes and UAV scenes, respectively, are built to evaluate the proposed pairing system, and the experimental results show that our method outperforms the most recent approaches in pairing UAV video image patches.","","","10.1109/JSTARS.2017.2740898","Natural Science Foundation of China; Foundation for the Author of National Excellent Doctoral Dissertation of China; Program for New Century Excellent Talents in University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8064733","Convolutional neural network (CNN);image patch pairing;joint learning;similarity metric;transfer learning;unmanned aerial vehicle (UAV)","Feature extraction;Unmanned aerial vehicles;Image processing;Convolutional neural networks","autonomous aerial vehicles;feature extraction;feedforward neural nets;image classification;image representation;learning (artificial intelligence)","unmanned aerial vehicle video images;complex imaging conditions;UAV platforms;independently predefined similarity metric;deep learning method;feature representations;UAV scenes;UAV video image patches","","2","32","Traditional","","","","IEEE","IEEE Journals"
"Deep Belief Networks Ensemble for Blood Pressure Estimation","S. Lee; J. Chang","Department of Electronic Engineering, Hanyang University, Seoul, South Korea; Department of Electronic Engineering, Hanyang University, Seoul, South Korea","IEEE Access","","2017","5","","9962","9972","In this paper, we propose a deep belief network (DBN)-deep neural network (DNN) with mimic features based on the bootstrap inspired technique to learn the complex nonlinear relationship between the mimic feature vectors obtained from the oscillometry signals and the target blood pressures. Unfortunately, we have two problems in utilizing the DBN-DNN technique to estimate the systolic blood pressure (SBP) and diastolic blood pressure (DBP). First, our set of input feature vectors is very small, which is a fatal drawback to training based on the DBN-DNN technique. Second, the special pre-training phase can also trigger an unstable estimation, because there are still a lot of random initialized assigns, such as the training data set, weights, and biases. For these reasons, we employ the bootstrap-inspired technique as a fusion ensemble estimator based on the DBN-DNN-based regression model, which is used to create the mimic features to estimate the SBP and DBP. Our DBN-DNN-based ensemble regression estimator provides a lower standard deviation of error, mean error, and mean absolute error for the SBP and DBP as compared with those of the conventional methods.","","","10.1109/ACCESS.2017.2701800","National Research Foundation of Korea; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7921528","Blood pressure measurement;oscillometry blood pressure estimation;deep neural networks;bootstrap-inspired technique;ensemble","Blood pressure;Biomedical monitoring;Estimation;Training;Standards;Neural networks;Training data","belief networks;blood pressure measurement;estimation theory;learning (artificial intelligence);medical computing;neural nets;regression analysis","mean absolute error;mean error;standard error deviation;DBN-DNN-based ensemble regression estimator;fusion ensemble estimator;random initialized assigns;pre-training phase;DBP;diastolic blood pressure;SBP;systolic blood pressure;oscillometry signals;mimic feature vectors;complex nonlinear relationship learning;bootstrap inspired technique;deep neural network;blood pressure estimation;deep belief networks ensemble","","8","33","","","","","IEEE","IEEE Journals"
"Discriminative Nonlinear Analysis Operator Learning: When Cosparse Model Meets Image Classification","Z. Wen; B. Hou; L. Jiao","Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, International Research Center for Intelligent Perception and Computation, Xidian University, Xi’an, China; Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, International Research Center for Intelligent Perception and Computation, Xidian University, Xi’an, China; Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, International Research Center for Intelligent Perception and Computation, Xidian University, Xi’an, China","IEEE Transactions on Image Processing","","2017","26","7","3449","3462","A linear synthesis model-based dictionary learning framework has achieved remarkable performances in image classification in the last decade. Behaved as a generative feature model, it, however, suffers from some intrinsic deficiencies. In this paper, we propose a novel parametric nonlinear analysis cosparse model (NACM) with which a unique feature vector will be much more efficiently extracted. Additionally, we derive a deep insight to demonstrate that NACM is capable of simultaneously learning the task-adapted feature transformation and regularization to encode our preferences, domain prior knowledge, and task-oriented supervised information into the features. The proposed NACM is devoted to the classification task as a discriminative feature model and yield a novel discriminative nonlinear analysis operator learning framework (DNAOL). The theoretical analysis and experimental performances clearly demonstrate that DNAOL will not only achieve the better or at least competitive classification accuracies than the state-of-the-art algorithms, but it can also dramatically reduce the time complexities in both training and testing phases.","","","10.1109/TIP.2017.2700761","National Natural Science Foundation of China; National Research Foundation for the Doctoral Program of Higher Education of China; National Basic Research Program (973 Program) of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7918618","Nonlinear analysis cosparse model;analysis operator learning;regularization learning;generative model;discriminative model;dictionary learning;linear synthesis model;image classification","Feature extraction;Analytical models;Training;Dictionaries;Testing;Adaptation models;Computational modeling","image classification;learning (artificial intelligence);vectors","testing phases;training phases;DNAOL;task-oriented supervised information;domain prior knowledge;preferences;task-adapted regularization;task-adapted feature transformation;feature vector;NACM;parametric nonlinear analysis cosparse model;generative feature model;dictionary learning framework;linear synthesis model;image classification;discriminative nonlinear analysis operator learning","","7","60","","","","","IEEE","IEEE Journals"
"Deep convolutional neural networks for automatic segmentation of left ventricle cavity from cardiac magnetic resonance images","X. Yang; Z. Zeng; S. Yi","Institute of High Performance Computing (IHPC), A*STAR, Singapore; Institute for Infocomm Research (I2R), A*STAR, Singapore; Institute of High Performance Computing (IHPC), A*STAR, Singapore","IET Computer Vision","","2017","11","8","643","649","This work conducts a feasibility study of deep learning approaches for automatic segmentation of left ventricle (LV) cavity from cardiac magnetic resonance (CMR) images. Automatic LV cavity segmentation is a challenging task, partially due to the small size of the object as compared to the large CMR image background, especially at the apex. To cater for small object segmentation, the authors present a localisation-segmentation framework, to first locate the object in the large full image, then segment the object within the small cropped region of interest. The localisation is performed by a deep regression model based on convolutional neural networks, while the segmentation is done by the deep neural networks based on U-Net architecture. They also employ the Dice loss function for the training process of the segmentation models, to investigate its effects on the segmentation performance. The deep learning models are trained and evaluated by using public endocardium-annotated CMR datasets from York University and MICCAI 2009 LV Challenge websites. The average dice metric values of the authors' proposed framework are 0.91 and 0.93, respectively, on these two databases. These results are promising as compared to the best results achieved by the current state-of-art, which shows the potentials of deep learning approaches for this particular application.","","","10.1049/iet-cvi.2016.0482","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8120080","","","biomedical MRI;cardiovascular system;convolution;image segmentation;learning (artificial intelligence);medical image processing;neural nets;object detection;regression analysis","deep convolutional neural networks;automatic left ventricle cavity segmentation framework;cardiac magnetic resonance images;deep learning approaches;object segmentation framework;localisation-segmentation framework;regression model based convolutional neural networks;deep neural network based U-Net architecture;Dice loss function;public endocardium-annotated CMR datasets","","5","47","","","","","IET","IET Journals"
