"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Labelled data collection for anomaly detection in wireless sensor networks","S. Suthaharan; M. Alzahrani; S. Rajasegarar; C. Leckie; M. Palaniswami","Department of Computer Science, University of North Carolina at Greensboro, 27402, USA; Department of Computer Science, University of North Carolina at Greensboro, 27402, USA; Department of Electrical and Electronic Engineering, The University of Melbourne, Parkville, Australia; Department of Computer Science and Software Engineering, The University of Melbourne, Parkville, Australia; Department of Electrical and Electronic Engineering, The University of Melbourne, Parkville, Australia","2010 Sixth International Conference on Intelligent Sensors, Sensor Networks and Information Processing","","2010","","","269","274","Security of wireless sensor networks (WSN) is an important research area in computer and communications sciences. Anomaly detection is a key challenge in ensuring the security of WSN. Several anomaly detection algorithms have been proposed and validated recently using labeled datasets that are not publicly available. Our group proposed an ellipsoid-based anomaly detection algorithm but demonstrated its performance using synthetic datasets and real Intel Berkeley Research Laboratory and Grand St. Bernard datasets which are not labeled with anomalies. This approach requires manual assignment of the anomalies' positions based on visual estimates for performance evaluation. In this paper, we have implemented a single-hop and multi-hop sensor-data collection network. In both scenarios we generated real labeled data for anomaly detection and identified different types of anomalies. These labeled sensor data and types of anomalies are useful for research, such as machine learning, and this information will be disseminated to the research community.","","","10.1109/ISSNIP.2010.5706782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5706782","","Wireless sensor networks;Humidity;Temperature sensors;Detection algorithms;Temperature measurement;Base stations;Security","security of data;telecommunication computing;wireless sensor networks","labelled data collection;wireless sensor networks security;anomaly detection algorithms;synthetic datasets;Intel Berkeley Research Laboratory;Grand St Bernard datasets;anomalies positions;single-hop sensor-data collection network;multihop sensor-data collection network;machine learning;computer sciences;communications sciences","","42","14","","","","","IEEE","IEEE Conferences"
"Making real time data analytics available as a service","D. Xu; D. Wu; X. Xu; L. Zhu; L. Bass","Software Systems Research Group, NICTA, Sydney, Australia; Software Systems Research Group, NICTA, Sydney, Australia; Software Systems Research Group, NICTA, Sydney, Australia; Software Systems Research Group, NICTA, Sydney, Australia; Software Systems Research Group, NICTA, Sydney, Australia","2015 11th International ACM SIGSOFT Conference on Quality of Software Architectures (QoSA)","","2015","","","73","82","Conducting (big) data analytics in an organization is not just about using a processing framework (e.g. Hadoop/Spark) to learn a model from data currently in a single file system (e.g. HDFS). We frequently need to pipeline real time data from other systems into the processing framework, and continually update the learned model. The processing frameworks need to be easily invokable for different purposes to produce different models. The model and the subsequent model updates need to be integrated with a product that may require a real time prediction using the latest trained model. All these need to be shared among different teams in the organization for different data analytics purposes. In this paper, we propose a real time data-analytics-as-service architecture that uses RESTful web services to wrap and integrate data services, dynamic model training services (supported by big data processing framework), prediction services and the product that uses the models. We discuss the challenges in wrapping big data processing frameworks as services and other architecturally significant factors that affect system reliability, real time performance and prediction accuracy. We evaluate our architecture using a log-driven system operation anomaly detection system where staleness of data used in model training, speed of model update and prediction are critical requirements.","","","10.1145/2737182.2737186","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7450804","Software Architecture;Big Data Processing;Data Analytics Service","Real-time systems;Data models;Big data;Predictive models;Training;Data analysis;Computer architecture","Big Data;data analysis;learning (artificial intelligence);service-oriented architecture;Web services","real time data analytics-as-service architecture;RESTful Web services;data services;dynamic model training services;Big Data processing framework;prediction services;log-driven system operation anomaly detection system","","3","20","","","","","IEEE","IEEE Conferences"
"Detection of Anomalous Behavior in Wireless Devices Using Changepoint Analysis","R. Manzano; A. Albasir; K. Naik; J. Kozlowski; N. Goel","University of Waterloo; University of Waterloo; University of Waterloo; Cistech Limited; Cistech Limited","2019 IEEE International Congress on Internet of Things (ICIOT)","","2019","","","82","90","Security, reliability, and availability have become three fundamental characteristics that smartphones and IoT (Internet of Things) devices have to possess to provide end-users a trustworthy experience. These properties can be degraded by extraneous events or anomalous behavior provoking damage in hardware, changes in software, theft of user information, and impact of device performance in terms of speed or availability. Considering these facts, this paper focuses on anomaly detection on smartphones using their power consumption signals. These signals represent the dynamic behavior of the device due to the action of different hardware components controlled by one or many applications at the same time. This behavior can be seen as a non-stationary process due to the changes in time of its statistical properties. Considering this assumption, our methodology uses a feature extraction technique that is based on changepoint detection theory. Then, it fits three machine learning classifiers to inject diversity and maximize the detection performance. The methodology was validated on a dataset of an emulated malware running in the background of a smartphone. Our results have been compared with several power signal based approaches demonstrating that the proposed technique performs better in terms of detection accuracy.","","","10.1109/ICIOT.2019.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8815676","Anomaly Detection, Changepoint, Power Measurement, Wireless Devices, Machine Learning, Malware Detection","","feature extraction;Internet of Things;invasive software;learning (artificial intelligence);pattern classification;statistical analysis","smartphone;wireless devices;changepoint analysis;Internet of Things;trustworthy experience;anomaly detection;power consumption signals;statistical properties;feature extraction technique;changepoint detection theory;IoT;anomalous behavior detection;user information theft;machine learning classifiers","","","24","","","","","IEEE","IEEE Conferences"
"A self-evolving anomaly detection framework for developing highly dependable utility clouds","H. S. Pannu; Jianguo Liu; S. Fu","Department of Mathematics, University of North Texas, USA; Department of Mathematics, University of North Texas, USA; Department of Computer Science and Engineering, University of North Texas, USA","2012 IEEE Global Communications Conference (GLOBECOM)","","2012","","","1605","1610","Utility clouds continue to grow in scale and in the complexity of their components and interactions, which introduces a key challenge to failure and resource management for highly dependable cloud computing. Autonomic anomaly detection is a crucial technique for understanding emergent, cloud-wide phenomena and self-managing cloud resources for system-level dependability assurance. To identify anomalies, we need to monitor the system execution and collect health-related runtime performance data. These data are usually unlabeled and a prior failure history is not always available in production systems, especially for newly deployed or managed utility clouds. In this paper, we present a self-evolving anomaly detection framework with mechanisms for dependability assurance in utility clouds. No prior failure history is required. The detector self-evolves by recursively exploring newly generated verified detection results for future anomaly identification. Statistical learning technologies are exploited in detector determination and working dataset selection. Experimental results in an institute-wide cloud computing system show that the detection accuracy improves as it evolves. With self-evolvement, the detector can achieve 92.1% detection sensitivity and 83.8% detection specificity, which makes it well suitable for building highly dependable utility clouds.","","","10.1109/GLOCOM.2012.6503343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6503343","Cloud computing;Anomaly identification;Self evolvement;Dependable systems;Autonomic management","","cloud computing;data acquisition;learning (artificial intelligence);resource allocation;software performance evaluation;software reliability;statistical analysis","self-evolving anomaly detection framework;highly dependable utility cloud computing;resource management;failure management;cloud-wide phenomena;self-managing cloud resource;autonomic anomaly detection accuracy;emergent cloud-wide phenomena;system-level dependability assurance;health-related runtime performance data collection;dependability assurance;statistical learning technologies;detector determination;working dataset selection;institute-wide cloud computing system","","11","46","","","","","IEEE","IEEE Conferences"
"Survey on Anomaly Detection in Wireless Sensor Networks (WSNs)","A. Chirayil; R. Maharjan; C. Wu","NA; NA; NA","2019 20th IEEE/ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing (SNPD)","","2019","","","150","157","The development of wireless sensor networks (WSNs) has given rise to smart systems that can be found in almost every industry, ranging from healthcare to transportation. Smart systems enable many organizations to execute their businesses efficiently and effectively in a timely manner. The high number of smart systems that exist in today’s society has been made possible by advancements being made in embedded systems and wireless networking. Since data is constantly being collected and analyzed in a WSN application, it’s important to ensure that the data being processed is precise, valid, consistent, and accurate. Therefore, in this survey, we are going to be examining the different types of anomalies that exist in WSNs, specifically focusing on data anomalies. In addition, we will also be discussing the different anomaly detection methods and further explore two specific anomaly detection methods, statistical-based and cluster-based, by examining two different implementations. The two different implementations used the temperature data of Laverton, VIC, Australia [14] and produced the same results, verifying the accuracy of the two anomaly detection methods.","","","10.1109/SNPD.2019.8935827","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8935827","Wireless Sensor Network (WSN);Anomaly Detection Methods;Data Anomalies;Statistical-Based;Cluster-Based","","","","","","15","","","","","IEEE","IEEE Conferences"
"Visibility Attribute Extraction and Anomaly Detection for Chinese Diagnostic Report Based on Cascade Networks","J. Zhang; H. Jiang; L. Huang; Y. Yao; S. Li","Northeastern University, Shenyang, China; Software College, Northeastern University, Shenyang, China; Software College, Northeastern University, Shenyang, China; Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; Software College, Northeastern University, Shenyang, China","IEEE Access","","2019","7","","116402","116412","In the positron emission tomography/computed tomography (PET/CT) image diagnosis report, the semantic analysis of image findings section is an important part of the automatic diagnosis of medical image, which is an essential step for extracting keywords and abnormal sentences in the diagnostic report. To this end, this paper combines visibility attribute extraction network (VAE-Net) and bi-directional gated recurrent unit (BiGRU) into cascade networks to solve the tasks of attribute extraction and anomaly detection. First, a visibility attribute (VA) is defined to summary the vocabulary into 12 patterns based on the language characteristics in image findings. Second, a visibility attribute extraction network (VAE-Net) is developed to automatically extract VA from word embeddings, which is composed of residual convolutional neural network (residual CNN), BiGRU, and conditional random field (CRF). Finally, word embeddings and the corresponding VA are input into BiGRU and softmax to perform sentence-level anomaly detections. We evaluate the proposed method on a proprietary Chinese PET/CT diagnostic report dataset with an F1-score of 94.35% in the attribute extraction, an F1-score of 96.40% in sentence-level anomaly detection, and an F1-score of 96.77% in case-level anomaly detection. Besides, a publicity English national center for biotechnology information (NCBI) disease corpus dataset is used for externed validation with an F1-score of 95.81% in disease detection. The experimental results demonstrate the advantage of the proposed cascade networks as compared to other related methods.","","","10.1109/ACCESS.2019.2932842","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8786226","Image diagnosis report;visibility attribute;anomaly detection;PET/CT image;CNN;GRU;CRF","Feature extraction;Anomaly detection;Vocabulary;Medical diagnostic imaging;Task analysis;Encoding","biomedical imaging;computerised tomography;convolutional neural nets;diseases;feature extraction;image classification;medical image processing;natural language processing;patient diagnosis;positron emission tomography","medical image automatic diagnosis;semantic analysis;image diagnosis report;computed tomography;positron emission tomography;case-level anomaly detection;sentence-level anomaly detection;conditional random field;word embeddings;VA;BiGRU;VAE-Net;visibility attribute extraction network;image findings section;cascade networks;Chinese diagnostic report","","","32","CCBY","","","","IEEE","IEEE Journals"
"Design Quality Metrics to Determine the Suitability and Cost-Effect of Self-* Capabilities for Autonomic Computing Systems","A. Jaleel; S. Arshad; M. Shoaib; M. Awais","Department of Computer Science and Engineering, University of Engineering and Technology, Lahore, Lahore, Pakistan; Department of Computer Science and Engineering, University of Engineering and Technology, Lahore, Lahore, Pakistan; Department of Computer Science and Engineering, University of Engineering and Technology, Lahore, Lahore, Pakistan; Department of Computer Science and Engineering, University of Engineering and Technology, Lahore, Lahore, Pakistan","IEEE Access","","2019","7","","139759","139772","Every software in the universe requires maintenance and management during its life cycle. The manual management of software is costly and sometimes error-prone. The other solution is autonomic computing that induces self-management capabilities, “self-*services”, in software systems with the help of autonomic managers. The design quality of a self-management capability affects the computing infrastructure regarding processing load, the memory requirement, data channel demand and performance of perturbation restore. It is critical to assess the design quality of a self-management capability to determine its effect over the computing infrastructure when it gets invoke against some anomaly or perturbation. Moreover, there are two possible host environments for an autonomic manager to offer a self-management capability as a self-* service: the local environment and the cloud environment. A criterion is needed to decide which environment is more suitable and cost-effective to run the service. However, the literature lacks in the assessment of the design quality metrics on self-management capabilities and the suitability and cost-effectiveness of the execution environment. In this work, we have proposed a suite of design quality metrics to determine the design quality of self-management capabilities. We validate the proposed metrics with a stock trade & forecasting system that was designed as an autonomic computing system with self-management capabilities. The proposed metrics were applied to define functions that identify the suitable and cost-effective execution environment for the self-* service. The results proved that these metrics are useful in determining the design quality, suitability, and cost-effectiveness of a self-* capability for an autonomic computing system. The proposed metrics can be used to compare differently designed autonomic solutions for complexity, efficiency, performance, understandability, and maintainability.","","","10.1109/ACCESS.2019.2944119","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8849995","Autonomic computing;design quality metrics;self-management capabilities;self-* service;stock trade forecasting","Measurement;Perturbation methods;Complexity theory;Computational modeling;Autonomic systems;Quality of service","software development management;software fault tolerance;software maintenance;software metrics","software maintenance;software management;stock trade and forecasting system;self-*service;cost-effective execution environment;cloud environment;autonomic solutions;computing infrastructure;autonomic manager;self-management capability;autonomic computing system;cost effectiveness;design quality metrics","","","39","CCBY","","","","IEEE","IEEE Journals"
"A knowledge-based analyzer for requirements specification analysis","Hung-Chin Jang","Dept. of Comput. Sci., Nat. Chengchi Univ., Taipei, Taiwan","Proceedings Sixth International Conference on Tools with Artificial Intelligence. TAI 94","","1994","","","276","282","In this paper, we propose a knowledge-based analyzer of a formal requirements specification language RT-FRORL for requirements specification analysis. The RT-FRORL analyzer is based on an underlying verification framework and associated verification methodologies. The framework originates from an integration of rapid prototyping, operational specification, and transformational implementation. The verification methodologies consist of a combination of resolution refutation, anomaly detection matrix, and algorithms methods. A RT-FRORL system analyzer was implemented using Arity/Prolog and Turbo C languages on 80486-33 PC.<>","","","10.1109/TAI.1994.346480","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=346480","","Specification languages;Object oriented modeling;Software prototyping;Programming;Real time systems;Computer science;Prototypes;Application software;Knowledge representation;Production","software prototyping;formal specification;specification languages;knowledge based systems","knowledge-based analyzer;requirements specification analysis;RT-FRORL;specification language;formal requirements;rapid prototyping;operational specification;transformational implementation;resolution refutation;anomaly detection matrix;algorithms;Arity;Prolog;Turbo C;80486-33 PC","","","5","","","","","IEEE","IEEE Conferences"
"ISO/IEC/IEEE International Standard - Systems and software engineering -- Vocabulary","","","ISO/IEC/IEEE 24765:2010(E)","","2010","","","1","418","The systems and software engineering disciplines are continuing to mature while information technology advances. This International Standard was prepared to collect and standardize terminology. Its purpose is to identify terms currently in use in the field and standard definitions for these terms. It is intended to serve as a useful reference for those in the Information Technology field, and to encourage the use of systems and software engineering standards prepared by ISO and liaison organizations IEEE Computer Society and Project Management Institute (PMI). This International Standard replaces IEEE Std 610.12-1990, IEEE Standard Glossary of Software Engineering Terminology, which was contributed by the IEEE as a source document. The approach and lexical exactitude of IEEE Std 610.12-1990 served as a model for this International Standard. Nevertheless, approximately two thirds of the definitions in this International Standard are new since IEEE Std 610.12 was last updated in 1990, a reflection of the continued evolution in the field.;ISO/IEC/IEEE 24765:2010 provides a common vocabulary applicable to all systems and software engineering work. It was prepared to collect and standardize terminology. ISO/IEC/IEEE 24765:2010 is intended to serve as a useful reference for those in the information technology field, and to encourage the use of systems and software engineering standards prepared by ISO and liaison organizations IEEE Computer Society and Project Management Institute. ISO/IEC/IEEE 24765:2010 includes references to the active source standards for each definition so that the use of the term can be further explored.","","","10.1109/IEEESTD.2010.5733835","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5733835","computer;dictionary;information technology;software engineering;systems engineering;terminology;vocabulary","IEEE standards;ISO standards;IEC standards;Software engineering;Dictionaries","IEEE standards;ISO standards;software engineering","systems engineering;International Standard;information technology field;IEEE Computer Society;Project Management Institute;IEEE Std 610.12-1990;IEEE Standard Glossary of Software Engineering Terminology","","17","128","","","","","IEEE","IEEE Standards"
"IEEE Standard Glossary of Software Engineering Terminology","","","IEEE Std 610.12-1990","","1990","","","1","84","This IEEE Standards product is part of the family on Software Engineering. This standard identifies terms currently in use in the field of Software Engineering. Standard definitions for those terms are established.","","","10.1109/IEEESTD.1990.101064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=159342","glossary;terminology;dictionary;Software engineering;Definitions","Terminology;Software engineering;Standards","glossaries;software engineering;standards","IEEE Std 610.12-1990;standard glossary;software engineering terminology","","57","17","","","","","IEEE","IEEE Standards"
"Detecting Compromised Nodes in Wireless Sensor Networks","M. Mathews; M. Song; S. Shetty; R. McKenzie","Old Dominion University, USA; Old Dominion University, USA; Old Dominion University, USA; Old Dominion University, USA","Eighth ACIS International Conference on Software Engineering, Artificial Intelligence, Networking, and Parallel/Distributed Computing (SNPD 2007)","","2007","1","","273","278","While wireless sensor networks are proving to be a versatile tool, many of the applications in which they are implemented have sensitive data. In other words, security is crucial in many of these applications. Once a sensor node has been compromised, the security of the network degrades quickly if there are not measures taken to deal with this event. There have been many approaches researched to tackle the issue. In this paper, we look into an anomaly-based intrusion detection system to detect compromised nodes in wireless sensor networks. An algorithm to detect the compromised sensor nodes has been developed. Simulations are conducted to verify the design.","","","10.1109/SNPD.2007.538","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4287516","Sensor networks;detection;intrusion;compromise;algorithm","Wireless sensor networks;Data security;Authentication;Intrusion detection;Cryptography;Application software;Degradation;Software engineering;Artificial intelligence;Distributed computing","telecommunication security;wireless sensor networks","wireless sensor networks;anomaly-based intrusion detection system;node detection intrusion compromise","","18","12","","","","","IEEE","IEEE Conferences"
"Finding system-level failures in flight-critical software systems","M. D. Davies; G. Limes","NASA Ames Research Center, Moffett Field, CA; CraigTech Inc., Tallahassee, FL","2011 IEEE/AIAA 30th Digital Avionics Systems Conference","","2011","","","7C5-1","7C5-10","NextGen civil aviation capabilities depend heavily on systems-of-systems that interact to produce unexpected behavior. To validate system- level goals, the prototype software for the system needs to be coupled with high-fidelity physics simulations of the hardware and the environment. The associated state spaces are massive and contain nonlinear and stochastic elements (like weather models) that formal methods do not currently treat easily. Testing methods that use machine learning have been shown to aid in exploring such systems. In particular, blind source selection methods can aid in intelligently reducing the state space, and feature selection methods can be used to choose input space features leading to desired or undesired output space behavior. When the global state space is too large to solve explicitly, we can use machine learning and statistical techniques to build models of the system. These simpler models enable us to predict behavior in the high-fidelity simulation, then adaptively refine the models as we test our predictions. This paper uses model-based testing to exercise a new air traffic control concept. The concept is implemented in software that helps controllers detect and resolve short-term conflicts between aircraft in the terminal airspace. The rules that determine whether or not aircraft are sufficiently separated within 40 miles of the terminal depend on aircraft weight, the flight rules, the type of approach, and whether the aircraft is arriving or departing. We show that model-based testing automates the process of feature selection and state-space reduction, enabling the analyst to quickly validate expected behavior and explore anomalies.","","","10.1109/DASC.2011.6096125","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6096125","","Testing;Aircraft;Atmospheric modeling;Algorithm design and analysis;Trajectory;Adaptation models;Clustering algorithms","aerospace computing;aerospace testing;air traffic control;learning (artificial intelligence);stochastic processes","system-level failures;flight-critical software systems;NextGen civil aviation capabilities;prototype software;high-fidelity physics simulations;stochastic elements;nonlinear elements;testing methods;machine learning;blind source selection methods;feature selection methods;global state space;statistical techniques;model-based testing;air traffic control concept;short-term conflicts;flight rules;state-space reduction","","1","29","","","","","IEEE","IEEE Conferences"
"Statistical learning approach for spacecraft systems health monitoring","B. Nassar; W. Hussein","Egyptian Armed Forces, Kobry Elkobbah, 11766, Cairo, Egypt; Egyptian Armed Forces, Kobry Elkobbah, 11766, Cairo, Egypt","2016 IEEE Aerospace Conference","","2016","","","1","9","The operations support technology continues to seek more efficient and effective ways to monitor for spacecraft operations and future low earth orbit exploration missions and beyond. This search for improvement has led to a significant movement to advance mission operations monitoring tools. Anomaly detection is an important field for the anticipation of spacecraft operations, working as an enabler of diagnostic and prognostic functions. This article discusses a new real application of a well-known data driven statistical software known as soft independent modeling for class analogy (SIMCA-P) developed by Umetrics to historical telemetry for attitude determination and control system (ADCS) of actual remote sensing spacecraft. Our design work is to detect anomalies from mission control center (MCC) through analyzing the telemetry readings received by MCC and respond to ADCS off-nominal situations by sending corrective actions tele-commands within real time to avoid critical and risky situations. We have implemented our approach on the engineering model of Egyptian satellite project Egypt-Sat1 and this model was our vehicle to simulate and verify the results. In conclusion, the analysis results provide a deep insight information and physical interpretation about the ADCS performance behavior.","","","10.1109/AERO.2016.7500497","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7500497","","Principal component analysis;Monitoring;Data models;Detection algorithms;Training data;Space shuttles","aerospace computing;artificial satellites;condition monitoring;learning (artificial intelligence);satellite telemetry;statistical analysis","statistical learning approach;spacecraft systems health monitoring;operations support technology;low earth orbit exploration missions;advance mission operation monitoring tools;spacecraft operations;anomaly detection;prognostic functions;data driven statistical software;SIMCA-P;attitude determination and control system;ADCS;historical telemetry;remote sensing spacecraft;mission control center;MCC;telemetry reading analysis;Egyptian satellite project engineering model;Egypt-Sat1;soft independent modeling for class analogy","","2","22","","","","","IEEE","IEEE Conferences"
"Malware traffic classification using convolutional neural network for representation learning","Wei Wang; Ming Zhu; Xuewen Zeng; Xiaozhou Ye; Yiqiang Sheng","Department of Automation, University of Science and Technology of China, Hefei, China; Department of Automation, University of Science and Technology of China, Hefei, China; National Network New Media Engineering Research Center, Institute of Acoustics, Chinese Academy of Sciences, Beijing, China; National Network New Media Engineering Research Center, Institute of Acoustics, Chinese Academy of Sciences, Beijing, China; National Network New Media Engineering Research Center, Institute of Acoustics, Chinese Academy of Sciences, Beijing, China","2017 International Conference on Information Networking (ICOIN)","","2017","","","712","717","Traffic classification is the first step for network anomaly detection or network based intrusion detection system and plays an important role in network security domain. In this paper we first presented a new taxonomy of traffic classification from an artificial intelligence perspective, and then proposed a malware traffic classification method using convolutional neural network by taking traffic data as images. This method needed no hand-designed features but directly took raw traffic as input data of classifier. To the best of our knowledge this interesting attempt is the first time of applying representation learning approach to malware traffic classification using raw traffic data. We determined that the best type of traffic representation is session with all layers through eight experiments. The method is validated in two scenarios including three types of classifiers and the experiment results show that our proposed method can satisfy the accuracy requirement of practical application.","","","10.1109/ICOIN.2017.7899588","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7899588","traffic classification;convolutional neural network;representation learning;network anomaly detection;intrusion detection system","Malware;Feature extraction;Artificial intelligence;IP networks;Image classification;Ports (Computers);Neural networks","invasive software;learning (artificial intelligence);neural nets;pattern classification","malware traffic classification;convolutional neural network;representation learning;network based intrusion detection system;network security domain;artificial intelligence perspective;hand-designed features;raw traffic data","","51","25","","","","","IEEE","IEEE Conferences"
"Uncovering redundancy and rule-inconsistency in knowledge bases via deduction","J. G. McGuire","Lockheed AI Center, Palo Alto, CA, USA","Fifth Annual Conference on Computer Assurance, Systems Integrity, Software Safety and Process Security.","","1990","","","57","67","Two examples of dangerous rule interactions-redundancy and rule inconsistency-are reviewed. Their implementation is described in the context of the Defense Advanced Research Projects Agency (DARPA) Expert-System Validation Associate (DEVA). Emphasis has been placed on devising strategies that can be used on atypical knowledge bases, i.e., those containing an especially hostile search space. A hostile search space is one which is very bushy and/or contains possibly many cycles in the rules. Techniques for detecting redundancy and rule-inconsistency anomalies in the absence of facts are discussed. Two approaches are considered: the restricted generate-and-test approach and residue analysis.<>","","","10.1109/CMPASS.1990.175402","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=175402","","Artificial intelligence;Knowledge based systems;Knowledge engineering;Contracts;Expert systems;Subspace constraints;Digital circuits;Tail;Testing","data integrity;knowledge based systems;program verification;redundancy","dangerous rule interactions;redundancy;rule inconsistency;Defense Advanced Research Projects Agency;Expert-System Validation Associate;knowledge bases;hostile search space;restricted generate-and-test approach;residue analysis","","2","14","","","","","IEEE","IEEE Conferences"
"A multi-agent model to control robotic sensor networks","D. Saldaña; D. Ovalle; A. Montoya","Escuela de Sistemas, Universidad Nacional de Colombia, Medellín, Antioquia; Escuela de Sistemas, Universidad Nacional de Colombia, Medellín, Antioquia; Escuela de Física, Universidad Nacional de Colombia, Medellín, Antioquia","2012 7th Colombian Computing Congress (CCC)","","2012","","","1","6","Robotic sensor networks are used to monitor physical environments that require measurement of physical variables in real time to prevent disaster by detecting and locating anomalies. In this paper we propose a model based on intelligent agents to control a robotic sensor network that detects and traks the perimeter of anomalies in a physical environment. In oder to define a model, a methodology was applied to multi-agent systems Mase and the implementation was done on the JADE platform-OSGi. Finally, the model was validated by testing in a specialized simulator for robotic sensor networks.","","","10.1109/ColombianCC.2012.6398036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6398036","Robotic Sensor Netwoks;Artificial Intelligence;Multi-Agent Systems","Robot sensing systems;Robot kinematics;Monitoring;Biomedical monitoring;Software;Modeling","computerised monitoring;control engineering computing;distributed sensors;multi-agent systems;robot vision;software agents;systems engineering","multiagent model;robotic sensor network control;physical environment monitoring;physical variables measurement;disaster prevention;anomaly localization;anomaly detection;intelligent agents;MaSE;JADE platform-OSGi;multiagent systems engineering","","","17","","","","","IEEE","IEEE Conferences"
"A Fast, Scalable, Unsupervised Approach to Real-time Traffic Incident Detection","M. Thaika; S. Tasneeyapant; S. Cheamanunkul","Mahidol University International College, Nakhon, Pathom, Thailand; University of Wisconsin-Madison, Madison, WI, USA; Mahidol University International College, Nakhon, Pathom, Thailand","2018 15th International Joint Conference on Computer Science and Software Engineering (JCSSE)","","2018","","","1","6","Traffic congestion is occasionally caused by an unusual traffic incident such as a road accident or a big sporting event. The congestion could have been avoided if the traffic authority had detected and responded to it quickly and appropriately. This article explores a machine learning approach for detecting anomalous traffic incidents in real-time using GPS data collected from thousands of taxicabs in Bangkok Metropolitan area. The detection model is based on applying Principal Component Analysis (PCA) on various features extracted from overlapping fixed-length time windows over a target region. After the model has been trained, it is validated on past data and is able to discover meaningful anomalous incidents that have been verified by cross-checking with other information sources. Our approach does not require any street layout information, is computationally efficient, and can be deployed to monitor realtime traffic over large areas at scales.","","","10.1109/JCSSE.2018.8457338","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8457338","Traffic incident detection;Anomaly detection;Unsupervised;PCA","Principal component analysis;Roads;Meteorology;Computer science;Software engineering;Real-time systems;Global Positioning System","feature extraction;Global Positioning System;learning (artificial intelligence);principal component analysis;road accidents;road safety;road traffic;traffic engineering computing","Bangkok Metropolitan area;detection model;Principal Component Analysis;fixed-length time windows;real-time traffic incident detection;traffic congestion;road accident;traffic authority;machine learning approach;anomalous traffic incidents;GPS data;feature extraction","","","30","","","","","IEEE","IEEE Conferences"
"Anomaly behavior analysis of website vulnerability and security","P. Satam; D. Kelly; S. Hariri","NA; NA; NA","2016 IEEE/ACS 13th International Conference of Computer Systems and Applications (AICCSA)","","2016","","","1","7","The world wide web has grown exponentially over the previous decade in terms of its size that is currently over a billion sties, as well as the number of users. In fact, web usage has become pervasive to touch all aspects of our life, economy and education. These rapid advances have also significantly increase the vulnerabilities of websites that are being hacked on a daily basis. According to White Hat security's “2015 Website Security Statistics Report” more than 86% of all websites have one or more critical vulnerability and the likelihood of information leakage is 56%. With no effective website security measures in place, one can expect the website security to be even more critical. The main research goal of this paper is to overcome this challenge by presenting an online anomaly behavior analysis of websites (e.g., HTML files) to detect any malicious codes or pages that have been injected by web attacks. Our anomaly analysis approach utilizes feature selection, data mining, data analytics and statistical techniques to identify accurately the webpage contents that have been compromised or can be exploited by attacks such as phishing attacks, cross site scripting attacks, html injection attacks, malware insertion attacks, just to name a few. We have validated our approach on more than 10,000 files and showed that our approach can detect malicious HTML files with a true positive rate of 99% and a false positive rate of 0.8% for abnormal files.","","","10.1109/AICCSA.2016.7945697","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7945697","HTMl;static analysis;feature extraction;machine learning;data analysis;deision fusion","HTML;Feature extraction;Security;Malware;Random variables;Data mining;Browsers","data analysis;data mining;hypermedia markup languages;invasive software;statistical analysis;Web sites","anomaly behavior analysis;Website vulnerability;World Wide Web;Web usage;White Hat security;2015 Website security statistics report;information leakage;Website security measures;online anomaly behavior analysis;malicious codes;anomaly analysis approach;feature selection;data mining;data analytics;statistical techniques;phishing attacks;cross site scripting attacks;html injection attacks;malware insertion attacks;malicious HTML files;abnormal files","","3","21","","","","","IEEE","IEEE Conferences"
